,종목코드,일일변동평균,샤프지수
126,002140,0.4012201096905359,25.07038059646447
127,002150,0.0954025852786564,12.094368303360504
128,002170,0.1925541700317377,32.708015305080686
129,002200,0.1879839406562346,28.31320382948216
130,002210,0.0957270009188061,3.986700064102674
131,002220,0.2568735313899198,38.25508757835927
132,002240,0.2858314513121809,25.42853914067976
133,002310,0.2745049727226275,29.222507152629436
134,002320,0.2174599605593483,11.341556492174218
135,002350,0.229114571341253,24.381853946898783
136,002355,0.1868372587762957,32.749503838942424
137,002360,0.1667569824090397,10.246872391821366
138,002380,0.2798221332474085,32.697700424864806
139,002390,0.1342073734501645,10.883883790759144
140,002410,0.2165251984402671,8.212241804252951
141,002420,0.1447139607365263,9.279595671946018
142,002450,0.1103330392284052,15.020346050333805
143,002460,0.2239996943100961,28.832502522239697
144,002600,0.1537702779992946,20.63344955748574
145,002620,0.4241597698554107,14.949324661987786
146,002630,0.5734668146147547,30.95386893802572
147,002690,0.3820646218074044,40.64218992894885
148,002700,0.1538834814543161,17.931444063214926
149,002710,0.5925413174977915,44.46146082164681
150,002720,0.2467700086611879,7.175200045030151
151,002760,0.2205613886348378,12.605448253307486
152,002780,0.3064886588047006,25.28153299078105
153,002785,0.2998170711185658,7.505426500979879
154,002787,-0.0150142421412157,-3.346333051712913
155,002790,0.0924367603926018,11.469527601530876
156,002795,0.1273346231612544,7.665026043597167
157,00279K,0.0791744014131387,13.61525026506146
158,002810,0.0823606555645841,13.657231630739377
159,002820,0.2402633221448566,36.55886309436077
160,002840,0.5103854796424812,104.13483104283463
161,002870,0.7400114452534104,49.57437257277624
162,002880,0.2508137923476725,16.422903515419353
163,002900,0.3059671066701356,30.193116054806158
164,002920,0.1826953621047084,14.054095659476417
165,002960,0.0171366109971018,2.253227053049626
166,002990,0.2251194039639437,17.419240799331416
167,002995,0.2328688503811669,6.113112646088009
168,003000,0.130215382683074,1.696619811200872
169,003010,0.3721397528775563,32.73046637985467
170,003030,0.3571958330889644,55.20565411304116
171,003060,-0.04733957061114,-5.03920531179088
172,003070,0.5640861244922754,44.22023472914695
173,003075,0.4124698969226896,9.516241089171286
174,003080,0.2526225852530421,25.38378832404206
175,003090,0.6561855745090576,27.88163259062468
176,003120,0.013273840890261,4.480630605647769e-06
177,003160,0.4847003971921587,58.999170892886575
178,003200,0.3140094966621314,48.53863265893641
179,003220,0.1281590328604025,6.321521558684787
180,003230,0.001999798711539,-3.071664917705906
181,003240,0.1767911757464811,22.217011823449404
183,003300,0.2792008703273335,38.97220287322044
184,003350,0.1920452793064769,12.544237793594194
185,003410,0.1965602338363517,31.131712379187675
186,003460,0.0831659495739039,11.618973657553532
187,003465,0.0811037259265127,8.72444558568323
188,003470,0.2652211529991143,32.72115314738481
189,003475,0.3886389506764186,34.26607210780149
190,003480,0.2031281940538188,11.887901460756233
191,003490,0.3692916117016768,42.31895623021792
192,003495,0.689925459238486,50.37416186022168
193,003520,0.1789050407833964,7.2464811650385155
194,003530,0.5200416905078298,57.606669053886016
195,003535,0.9353570455254152,66.19798382091845
196,003540,0.2817795477955285,43.90565963457431
197,003545,0.2623172345238051,48.42462226016333
198,003547,0.2609319412365301,53.63657768164609
199,003550,0.2110651131318318,22.3967742001418
200,003555,0.2816401454233103,35.422550144350275
201,003560,0.2391256473800491,23.8519489265152
202,003570,0.1409167879418773,18.96484062931143
203,003580,0.1555438841992978,7.192165078864691
204,003610,0.1719993577108163,18.73429105608637
206,003650,0.1807355116546401,23.20912225494196
207,003670,0.5898033484709084,89.84137253741791
208,003680,0.4188226773609909,18.75826600783793
209,003690,0.0729919933141988,11.99040559734701
210,003720,0.498255227495173,54.257672400003145
211,003780,0.486482294239357,40.80010482566247
212,003830,0.2967553027263526,43.71966835991231
213,003850,0.3259265263968096,25.42461110313517
214,003920,0.0260743294151903,0.2114977715120111
215,003925,0.4183880262975158,17.301377736039658
216,003960,0.1862437623012972,19.875845334868902
217,004000,0.3041932676481119,32.22839830840758
218,004020,0.4514146222687553,57.21739754797437
219,004060,0.1852245294172314,13.493667443176184
220,004080,0.154455342391246,9.219491739104177
221,004090,0.5384299512090631,53.38142210929646
222,004100,0.2780809564303129,23.46141444151849
223,004105,0.1676292041814113,6.384946687112035
224,004140,0.7122935277042394,45.2553773443281
225,004150,0.1395208118196203,20.41215801380109
226,004170,0.1302584716666703,14.30474577911762
227,004250,0.1634574251698002,22.683778893923588
228,004255,0.1246356192212498,16.57986940455236
229,004270,0.3543534774120931,18.536408472143133
230,004310,0.3474409044244907,20.79218327288816
231,004360,0.2510179709980318,28.835975516199344
232,004365,0.2102331695489979,18.22630840509066
233,004370,0.0043539268691716,-2.118258355926405
234,004380,0.1590861195920238,16.81754389375775
235,004410,0.5715890135699043,21.830043729990724
236,004415,0.417318078044563,7.554763959011428
237,004430,0.37703332720767,34.87378446674903
238,004440,0.5971786947151021,64.15802312201117
239,004450,0.0143835079367364,-0.0441305454645125
240,004490,0.5378451360774835,45.78896529187297
241,004540,0.474643285835012,30.28246879959488
242,004545,0.4863112701374916,22.382121084584725
243,004560,0.5031091870488199,46.01047856393699
244,004565,0.4926056527950218,15.778829135660462
245,004690,0.0701830381583394,12.75179040532574
246,004700,0.1894409732018928,8.969750189103875
247,004710,0.3417812462071862,37.46782405636062
248,004720,0.3482430056997775,1.6423163568072143
249,004770,0.0445291294577393,-0.2371400736859078
250,004800,0.1784136464184919,20.35836183255075
251,004830,1.198829464429894,159.39726123139712
252,004835,0.7063966208218462,33.162650237879824
253,004840,0.366890317963515,21.67955545607411
254,004870,0.2292400163976672,17.37273581786721
255,004890,0.2273507732200398,90.54848097487722
256,004910,0.2326528787511704,27.21167041054421
257,004920,0.1587252675299505,8.88535550230756
258,004960,0.2884427795423622,31.794735562458023
259,004970,0.077183174515986,14.617859424211504
260,004980,0.3226194767184746,30.55452027551442
261,004985,0.5399839786973774,18.505844740961965
262,004990,0.1797912724914358,15.961251079200345
263,00499K,0.2206371907269647,11.486398284671742
264,005010,0.3001908874143661,48.42898081962019
265,005030,0.4024709736121734,23.539528577388847
266,005070,0.4713174575273446,43.599617479541806
267,005090,0.2147663326736083,16.240735899584045
268,005110,-0.0338081621901644,-6.003881537853304
269,005180,0.1163679881523381,-2.129535550535936
270,005250,0.3271963649575258,13.938516481933204
271,005257,1.1238084128530812,46.97154445291086
272,005300,0.2149009484907467,25.751880135413156
273,005305,0.2336919512940452,22.28348066481751
274,005320,0.511453861296745,23.705293044931093
275,005360,0.3686396069887527,20.8951393008821
276,005380,0.4109014375207665,50.55817778129333
277,005385,0.3051036930252155,34.9826879999367
278,005387,0.2597374035877508,26.66545105335313
279,005389,0.2800589028250109,34.746770653922475
280,005390,0.3344657369056765,17.445550559507268
281,005420,0.3159042866768998,20.550611317543392
282,005430,0.2397609053418073,19.154321778158877
283,005440,0.2151762207657442,25.88982812326652
284,005490,0.3062068226408135,45.52612626641047
285,005500,0.0559329224004398,7.80884821037664
286,005610,0.0904089342669026,8.962901919999583
287,005680,0.2095745134166226,25.86506438303499
288,005690,-0.0119250614012862,-3.2146619371186627
289,005720,0.1175431330918977,16.357584468710865
290,005725,0.1688651019516331,6.642062302177946
291,005740,0.1095009197229821,12.500753893080002
292,005745,0.260641615442401,14.257230077418232
293,005750,0.3745984474926264,60.13047336624143
294,005800,0.148108806817838,19.702582968343336
295,005810,0.149595319693505,14.467498695596731
296,005820,0.2130265583777087,27.0612901358358
297,005830,0.1524626887663154,19.35286561719654
298,005850,0.3661502093886439,32.15137898357822
299,005870,0.3668055052389424,17.528213476055427
300,005880,0.4688629143271449,37.0236997247033
301,005930,0.2333921389201348,42.20655418028719
302,005935,0.2552747961143225,56.69913221263894
303,005940,0.1304541507822491,16.69810566203306
304,005945,0.1194479138993414,25.944565326876805
305,005950,0.3425121628406065,19.129702155069893
306,005960,0.2865612070803282,41.70820937394495
307,005965,0.2198859932081762,8.218038647923287
308,006040,0.1856033833626944,17.720941467601506
309,006060,0.0806662412835714,5.787737511909051
310,006090,0.3006236431667542,14.8447297893517
311,006110,0.5745901916897765,31.80644136791872
312,006120,0.5321706644527454,42.451878330656925
313,006125,0.6828214546488368,32.49208379797726
314,006200,0.6558594321499188,35.4412315073254
315,006220,0.5404351175267559,56.15883773485514
316,006260,0.4048959261542207,38.66025407377135
317,006280,0.4900141580265772,33.29198061442712
318,006340,0.3040469118020425,25.605082838252898
319,006345,0.1207370488807344,-0.559444994382021
320,006360,0.335430866009978,47.08967570828838
321,006370,0.318470301771633,36.00494309485586
322,006380,0.2407663362473732,19.797712756896143
323,006390,0.3151866865439989,30.910467876140164
324,006400,0.4502643865142948,65.43298620401143
325,006405,0.5623822051216838,63.98631799984541
326,006490,0.1748272322129659,9.007054187009837
327,006570,0.0922071218302442,2.2576990154140377
328,006650,0.6158713885598448,63.67821129453315
329,006660,0.2681204757214429,29.07460958825777
330,006740,0.5100437724217911,29.49248385837752
331,006800,0.2857104865420642,40.30244987407679
332,006805,0.2069822176041131,25.089853053198627
333,00680K,0.1883707240738511,32.3860946831627
334,006840,0.2029653326104446,16.470180698138567
335,006880,0.2038989437894332,26.440166888780062
336,006890,0.5528327222795133,40.618948245580384
337,006980,0.2691722536681082,19.089648585285136
338,007070,0.1103491595007678,13.654515561459462
339,007110,0.0860593224445685,3.317943199704845
340,007120,0.2111917967587044,11.32537293221584
341,007160,0.3644264059198834,27.69109026119587
342,007210,0.4487579493262885,42.90314252136193
343,007280,0.2323508799028373,19.200217694296715
344,007310,0.0857955409261429,12.513916580657694
345,007340,0.0989879754871857,13.6588207199563
346,007460,0.1094858857142411,1.7204572489961982
347,007540,0.2884124192856889,21.59778697275759
348,007570,0.0935639909538567,-0.8281010387746714
349,007575,0.5500429061465182,6.273430730188236
350,007590,0.111962357317411,19.131915706960765
351,007610,0.2076178603630524,24.53386631092904
352,007660,0.1290535216947809,8.150229013742772
353,007690,0.261254062460082,33.54164895601606
354,007700,0.1754847153340064,13.209850173706732
355,007810,0.3001837000390204,21.15149087742128
356,007815,0.3300355001437089,33.4316443560796
357,00781K,0.2404578989562428,13.515552446605769
358,007860,1.0583469341971457,95.6630288360088
359,007980,0.1834911661025814,11.054598090308128
360,008040,0.2799382107054227,28.043253445837085
361,008060,-0.0056981506760831,-3.5960616796195235
362,00806K,0.2432312599154261,8.951813009011437
363,008110,0.2959737140487366,22.72818184228772
364,008250,0.367792339609923,33.912840710166584
365,008260,0.4298990633063446,48.02912502315044
366,008350,-0.0354509370537796,-6.228243130014096
367,008355,0.1727051160575271,0.4340566297312802
368,008420,0.4536708484197663,36.64703224682121
369,008490,0.1721552596384805,19.51833781589084
370,008500,0.3101591106061993,10.82120541930231
371,008560,0.2226970614347414,32.16034507733832
372,008600,0.2437988684101502,20.573754263266
373,008700,0.4429019316999888,26.997911482513206
374,008730,0.2576331878146557,19.686153212157404
375,008770,0.105041936919038,13.740312917252211
376,008775,0.3012519311721618,24.55128008425714
377,008870,0.2122606728612647,14.368770087297865
378,008930,0.4191804240624858,28.405957065560564
379,008970,0.1821866367803361,23.55805843598089
380,009070,0.6383627124473462,41.31160859362223
381,009140,0.312688953449413,21.81235808536813
382,009150,0.2909601401182876,41.86827896086346
383,009155,0.4302381108854354,62.21059544934168
384,009160,0.1743090136800122,27.341287139128383
385,009180,0.5619907160490654,43.61448264809261
386,009190,0.3948588813821944,19.6787942150682
387,009200,0.2033626448270414,23.212001509189065
388,009240,0.3856255806428061,42.56134838958436
389,009270,0.0569677269910407,3.78351842058366
390,009290,0.2293250033375725,14.105301590156037
391,009310,0.1772649570888757,14.612339685709255
392,009320,0.1838056263430944,13.27584125689181
393,009410,0.3373985585965,43.79031473033801
394,009415,0.7401062188588006,52.70676001020713
395,009420,0.0522554841809811,0.095024677465927
396,009440,0.1792206268300177,15.442433763614458
397,009450,0.2287354106313217,29.88838783963365
398,009460,-0.1455589089969203,-12.055409928130585
399,009470,0.3943494389485641,36.29661584091453
400,009540,0.2541189288910486,26.30579368104673
401,009580,0.241064147452035,31.97012712177385
402,009680,0.3520426809554538,23.06364735226487
403,009770,0.1173833132756565,19.2489188387057
404,009810,-0.1526657537352506,-11.342472448624356
405,009830,0.620988013796216,79.83822335167515
406,009835,1.1165021615521569,85.30746679734453
407,009970,0.128191283364389,16.33468820779752
408,010040,0.2231755396896468,21.39683774683949
409,010050,0.1897835425745497,22.60052034767679
410,010060,0.6040946057812523,58.857602211258026
411,010100,0.4754229515964495,25.66645138520473
412,010120,0.2747637297590949,25.00523459468932
413,010130,0.0783830226679053,8.037415835942092
414,010140,0.3293748629278097,31.897564985846472
415,010145,1.2403361556617023,82.46974683194918
416,010400,0.1294042997670662,18.38718886276254
417,010420,0.2521119734338681,25.507268091715535
419,010600,0.2010687757746108,10.288203734989237
420,010620,0.4133385151034831,49.43303559561094
421,010640,0.217866317412513,17.298690260522832
422,010660,0.1652857739023613,7.171112061320171
423,010690,0.5021587611396513,43.345313011331854
424,010770,0.2082575032435957,18.016961079123146
425,010780,0.4158968814836443,58.20990716338836
426,010820,0.3253257331700114,18.72641470246879
427,010950,0.1814342304082172,16.52094059475553
428,010955,0.1701365264707812,19.560884086967317
429,010960,0.1473914164610263,15.447336023326235
430,011000,0.208908237456907,-0.5970061765247526
431,011070,0.2868027930856133,28.560429388494327
432,011090,0.5503547978422694,43.31507444741016
433,011150,0.2554660756495641,4.68735072305373
434,011155,0.178611568727989,0.0284497846965476
435,011170,0.2280484642446469,20.48764569244251
436,011200,0.9911957212596187,204.45205697059816
437,011210,0.5158034155406059,45.09160297171677
438,011230,0.3623829244708412,34.12997496857852
439,011280,0.2733519514706268,14.383166201130228
440,011300,0.4763737599514446,20.296638432871625
441,011330,0.1341086178536299,12.557054736552512
442,011390,0.1328060388970333,7.846965916300282
443,011420,0.2658154262079721,22.86024547184386
444,011500,0.7103299647320738,55.33572729307374
446,011700,0.306175094093734,37.47108403952429
447,011760,0.2799696391462666,32.031996816523176
448,011780,0.6576190135232576,79.45611891579436
449,011785,0.7391565278635989,92.51439273052284
450,011790,0.5549435079209376,75.64513075580759
451,011810,0.1768994279168718,5.830821353849258
452,011930,0.669253780977096,51.50374320277091
453,012030,0.1969479165749534,26.58302162869481
454,012160,0.1988589031651187,13.908824011863834
456,012200,0.3445055765259464,26.54013076740489
457,012205,0.1220915417603596,6.696821268440646
458,012280,0.3496307186400541,17.232726200955785
459,012320,0.238408198864412,39.53446588135885
460,012330,0.2666828015031848,24.393016193650578
461,012450,0.3262906215655289,33.90179286823277
462,012510,0.1166777041223302,7.718373398889359
464,012610,0.1427868789636401,11.135314639209716
465,012630,0.1964376700460832,19.339934235270334
466,012690,0.0266154749173406,-1.502219179501015
467,012750,0.023835648996348,3.9438565616154375
468,012800,0.3194837388476803,27.4313319773933
469,013000,0.2651883884189371,13.488913035678516
470,013360,0.2734377834193111,24.630428132180477
471,013520,0.3289184331543189,33.775145391496565
472,013570,0.2337152440874698,20.9342104067389
473,013580,0.4250193908515008,41.29020232698704
474,013700,0.4125897830631448,24.67925017034249
475,013870,0.4161755044472825,30.722761413788383
476,013890,0.1713891605075523,14.599100929254163
477,014130,0.2572510614723362,13.32901186431685
478,014160,0.6380125900975491,39.259055877086446
479,014280,0.3923379996183407,52.81851363044917
480,014285,0.4017781244128391,11.217968414779872
481,014440,0.3056907832964634,27.350211469451885
482,014530,0.3822553062442916,36.836999189638746
483,014580,0.2399770559431437,23.810093705778225
484,014680,0.4993420743999658,72.74152032769364
485,014710,0.3282869946914455,11.040415792234418
486,014790,0.3791750560355054,52.57219316529147
487,014820,0.4413313546193414,37.03547377881552
488,014825,0.2773542013295237,18.536575314244637
489,014830,0.2997508102507787,48.22373664145686
490,014910,0.1482799893623052,15.25303761375426
491,014915,-0.049139703194944,-6.13185872354475
492,014990,0.0255533878445441,-0.9128507300449252
493,015020,0.5057887574123853,35.005773945783986
494,015230,0.341143924389142,48.98344244571717
495,015260,0.0674892223339513,-1.590512528923644
496,015360,0.0646484403713327,10.597082239636103
498,015590,0.0665386985521267,4.442937202555573
499,015760,0.0998415733817582,9.273174137172592
500,015860,0.3071529763467889,24.10770211502378
501,015890,0.3070165305226243,40.96682738085282
502,016090,0.1533600183734496,18.15480298969798
503,016360,0.1458508967266113,19.287121253362912
504,016380,0.4569882690741494,23.88981663842366
505,016450,0.2899296979907775,23.270271575367605
506,016580,0.1055139107159035,11.548340468270547
507,016590,0.2048402992268754,25.755967344642723
508,016610,0.3124908096092449,44.99288767169735
509,016710,0.5000934707998219,119.2801526282293
510,016740,0.4145156994876205,33.08478685044902
511,016800,0.0315103197649301,7.899380844477486
512,016880,0.4832413837690851,53.08417236367775
513,017040,0.2255825298347155,26.08791394730774
514,017180,0.153404897022434,2.4389502986000755
515,017370,0.2497595659419791,17.479315590551508
516,017390,0.1846310605944013,15.63143080162622
517,017550,0.6441957206428588,55.38145376327923
518,017670,0.1960575794043944,30.438357104240776
519,017800,0.1109951008735009,9.278012344234575
520,017810,0.2819820537127953,30.217551050399383
521,017900,0.2473138738230722,19.990121844171675
522,017940,0.2007481372296357,27.5132545653588
523,017960,0.3664375248610304,41.49924160709558
524,018250,0.0449042290454073,4.315768329709556
525,018260,0.1325493955207167,15.238647401326917
526,018470,0.1326281779769682,8.517278491497269
527,018500,0.4270257746642243,36.87486545230138
528,018670,0.2480176214811996,24.69710965036925
529,018880,0.3312061130551214,32.85060303679802
530,019170,1.0572277137430532,71.81064267857408
531,019175,1.0310969529881877,46.071068145584015
532,019180,0.1834359323325956,9.611610000299033
533,019440,0.1744529660912506,30.744027599776125
534,019490,0.7479401798058443,50.97040691660081
535,019680,-0.1086609815994195,-6.263123297790231
536,019685,0.0395560251423096,6.188184957107507
537,020000,0.3397702619387904,35.41341991120331
538,020120,0.5871685068465788,53.87269876639108
539,020150,0.3478096907008561,45.5155814016582
540,020560,0.08759717639896,0.9013222631548462
541,020760,0.3204231924884781,25.980291194352112
542,021050,-0.0191404854652455,-4.64774351061405
543,021240,0.0797715292170318,7.269885621988864
545,023000,0.3052515784137774,30.85122193650743
546,023150,0.0815867094282092,1.717932125914624
547,023350,0.2881706292354586,26.94435492606388
548,023450,0.3116910730045968,48.9141086959245
549,023530,0.2451304413537959,28.82154532798262
550,023590,0.2897852754104325,27.774766019349883
551,023800,0.7374839463630622,71.25275389201195
552,023810,0.3778969832828244,44.82033452290826
553,023960,0.7928203900763303,56.6928550083353
554,024070,0.3133569761180681,26.141393956085228
555,024090,0.2286131180145683,46.86274739592589
556,024110,0.0980442991454402,14.6513162952041
557,024720,0.2433400947467066,18.873442290402465
558,024890,0.4604820538429563,49.388241654003295
559,024900,0.6578001336616012,52.4847431088345
560,025000,0.1783757209835592,23.606115201268786
561,025530,0.1877670021954667,36.91228871497463
562,025540,0.5107949596105918,49.021560886037534
563,025560,-0.162433917744298,-13.193528694453144
564,025620,-0.0559045358489005,-7.183974278874256
565,025750,0.5523219334097929,44.55122188618223
566,025820,0.4708860246330454,45.61801772291138
567,025860,0.1258016175029928,15.774976508722816
568,025890,0.2334469177030102,16.790531088030864
569,026890,0.4275916423324467,18.24805026063349
570,026940,0.070145725025123,2.979944210107706
571,026960,0.3312594169967763,35.23335241506744
572,027410,0.2948366288108614,34.73847221578985
573,027740,0.0486156855266852,0.830248019227843
574,027970,0.1373212355077956,9.682476758668898
575,028050,0.1630494009520852,15.93403034604816
576,028100,0.1688180481547828,15.631586259726522
577,028260,0.1653296755386669,17.994518189170297
578,02826K,0.3103237597159002,25.01719945604513
579,028670,0.3562419241411261,35.1776770782855
580,029460,0.3452422934997822,44.15281057750908
581,029530,0.1426533216198995,15.975019536999676
582,029780,0.0718517277661842,13.025339887165234
583,030000,0.1445987697180805,16.746947787128146
584,030200,0.1546077183047223,30.068330113004624
585,030210,0.3940340848742567,49.04679964788637
586,030610,0.1346865037138058,19.23669642880668
587,030720,0.1092476105698429,5.360497485902598
588,030790,0.6358454345516836,36.99671657334739
589,031430,0.0603996565519866,4.000537755704478
590,031440,0.2029721957779365,26.53201954864211
591,031820,0.1995196016184118,9.968424566052825
592,032350,0.3614562745302366,41.30010266356524
593,032560,0.3321222541255214,36.720203050209605
594,032640,0.0681783179149989,8.153556862243887
595,032830,0.2847444073043011,30.63834129255415
596,033180,0.0413869039667469,-3.750351054012994
597,033240,0.4975806050032543,48.29164458782523
598,033250,0.09054661353432,-1.3801201793490177
599,033270,0.5952695439524015,26.93889999060778
600,033530,0.5458516287802588,45.918891867245485
601,033780,0.0451986236211043,9.49293875619334
602,033920,0.1711521742754967,16.529141929688087
603,034020,0.6842011638237816,61.77704467249221
604,034120,0.1597299597179689,13.009317980548072
605,034220,0.3268015783379548,42.73032619227429
606,034300,0.4642787254524889,41.430542664736784
607,034310,-0.0129992678175868,-3.0195239866257864
608,034590,0.0420505815250408,13.411743907480542
609,034730,0.2579551124237811,24.19479336202876
610,03473K,0.4471757543659922,18.416963734958568
611,034830,0.1711353769901228,26.903836349509877
612,035000,0.149425547176984,19.085371484315598
613,035150,0.3057914722213289,29.39338242040282
614,035250,0.1257041769213913,16.0486192508541
615,035420,0.3542088318067103,52.91277894116155
616,035510,0.2307817998815024,19.226189834740733
617,035720,0.5030371954664071,95.02687673234082
618,036420,0.3272901902910083,28.214851957267083
619,036460,0.21379741347535,23.41638409202904
620,036530,0.16087202175781,26.53052255229612
621,036570,0.1518800186801579,15.566822526895212
622,036580,0.3782901524043032,35.07770644947038
623,037270,0.8657936417454297,85.36375840469474
624,037560,0.2126971965320116,28.52221411982926
625,037710,0.111395216200395,16.145670930020593
626,039130,0.2746804605440212,33.52080258243628
627,039490,0.2868200872114677,27.73593910555465
628,039570,0.1794854803395664,22.897688765229635
629,041650,0.2918027412843955,18.300764458204632
630,042660,0.3489581560737024,36.98325341901694
631,042670,0.6098738081041003,50.02977704306564
632,042700,0.57173536036883,78.31055505177002
633,044380,-0.0929497719281348,-7.897844645664474
634,044450,0.2233630659587234,31.77297601895177
635,044820,0.2387998890770084,12.749186070186312
636,047040,0.369371634250388,48.7708244561412
637,047050,0.2835239574679672,27.197705163212184
638,047400,0.5493865183748603,31.446636034234853
639,047810,0.2586192310377792,32.621742665141284
640,049770,0.0731034932847689,5.893972073909484
