,종목코드,수익률
332,083420,-24.444444444444443
333,186230,25.81967213114754
334,014530,-35.20900321543408
335,900070,-22.677824267782427
336,204620,6.3467492260061915
337,019660,-18.1510710259301
338,014280,68.04835924006909
339,014285,39.74895397489539
340,053260,4.3478260869565215
341,008870,0.0
342,001570,8.179723502304148
343,002990,16.7192429022082
344,002995,0.6339144215530903
345,011780,-41.83864915572232
346,011785,-20.76923076923077
347,214330,-21.17117117117117
348,001210,-17.92452830188679
349,073240,10.90670170827858
350,036190,6.788079470198675
351,049080,12.098765432098766
352,035460,23.4375
353,092440,-25.967741935483872
354,000270,-11.377245508982035
355,024110,19.36193619361936
356,013700,35.45454545454545
357,308100,-27.528517110266158
358,004540,-46.53937947494033
359,004545,-49.333333333333336
360,187790,6.6006600660066
361,286750,-83.90501319261213
362,151910,-46.66212534059945
363,121600,120.97902097902097
364,247660,115.36312849162012
365,039860,0.13908205841446453
366,091970,-25.97701149425287
367,244880,17.913385826771652
368,288490,8.074534161490684
369,051490,-9.66183574879227
371,190510,27.053140096618357
372,242040,1.4260249554367201
373,089600,-28.606356968215156
374,293580,-3.3175355450236967
375,257990,-43.247962747380676
376,138610,-42.876165113182424
377,130580,-1.8905472636815919
378,036800,-6.7092651757188495
379,267320,-27.948990435706694
380,001260,0.36231884057971014
381,008350,11.772315653298836
382,008355,41.11261872455903
383,004270,-25.21525215252153
384,003920,30.40650406504065
385,003925,16.272189349112427
386,025860,23.60178970917226
387,111710,-8.74089490114464
388,091590,-5.990338164251208
389,168330,201.3861386138614
390,094860,-59.1324200913242
391,253590,0.6802721088435374
392,212560,-6.117908787541713
393,095660,4.184100418410042
394,042420,32.80632411067194
395,950220,-35.663716814159294
396,311390,206.07187112763322
397,085910,29.181929181929185
398,092730,-27.650429799426934
399,290660,-8.19672131147541
400,306620,-6.447688564476886
401,153460,35.90551181102362
402,007390,83.60160965794769
403,086220,12.984054669703873
404,033640,-24.43324937027708
405,330860,-2.6548672566371683
406,005720,-6.652587117212249
407,005725,17.391304347826086
408,002350,-15.303430079155673
409,002355,8.389261744966444
410,089140,-75.24355300859598
411,065170,0.7168458781362007
412,003580,51.04740904079382
413,137940,-9.157509157509157
414,348210,-9.39153439153439
415,041140,86.76470588235294
416,217270,-24.71698113207547
417,225570,89.81132075471699
418,251270,-11.155378486055776
419,317860,-31.147540983606557
420,104620,-42.2360248447205
421,090350,12.844036697247708
422,090355,61.06870229007634
423,000320,-4.615384615384616
424,000325,144.3786982248521
425,194700,-0.12360939431396785
426,285490,-0.1278772378516624
427,229500,-26.229508196721312
428,106520,911.6731517509727
430,278650,32.87671232876712
431,006280,-42.695035460992905
432,142280,-16.566265060240966
433,234690,-24.47058823529412
434,005250,-31.12391930835735
435,005257,-46.66289592760181
436,065560,0.0
437,004370,5.087719298245614
438,072710,-5.228758169934641
439,054050,-3.125
440,069140,-5.256241787122208
441,040160,13.080168776371309
442,332290,67.5417661097852
443,126870,0.0
444,060260,-19.587628865979383
445,012340,-10.9375
446,214870,-22.97674418604651
447,270870,-31.748726655348047
448,144960,-14.664586583463338
449,085670,187.64044943820224
450,119860,-28.613569321533923
451,064260,45.294117647058826
452,093640,27.51572327044025
453,340360,-43.217665615141954
454,039560,-31.88405797101449
455,058730,-0.591715976331361
456,023590,-17.16417910447761
457,032190,13.229571984435799
458,323350,209.0909090909091
459,068240,63.63636363636363
460,145210,-58.55354659248957
461,271850,-11.29032258064516
462,343090,143.75
463,019680,-14.686098654708521
464,019685,0.0
465,006370,6.0
466,008060,11.350574712643677
467,00806K,39.31297709923664
468,353200,97.90940766550523
469,35320K,58.791208791208796
470,000490,40.0
471,178600,3.0037546933667083
472,020400,8.24742268041237
473,008830,88.4476534296029
474,048470,23.985890652557316
475,008110,58.4873949579832
476,004780,-8.881578947368421
477,005750,19.224806201550386
478,017650,-21.033210332103323
479,006570,-7.384987893462469
480,007720,-15.22491349480969
481,317850,6.4833005893909625
482,290670,60.24464831804281
483,078140,-5.123152709359606
484,001680,-8.267716535433072
485,001685,-2.5423728813559325
486,084690,-11.770334928229666
487,084695,41.66666666666667
488,036480,-27.819548872180448
489,128820,-6.237424547283702
490,117580,109.7966728280961
491,025440,-42.568093385214006
492,027830,-28.10304449648712
493,104040,-15.55944055944056
494,016710,92.20338983050847
497,336570,27.380952380952383
498,020180,14.102564102564102
499,003540,4.705882352941177
500,003547,8.992805755395683
501,003545,9.79020979020979
502,045390,-13.996138996138995
503,009190,20.50314465408805
504,108380,-10.638297872340425
505,006580,0.0
506,014160,-20.54794520547945
507,047040,8.695652173913043
508,009320,-12.548262548262548
509,042660,-9.48905109489051
510,003090,-3.8461538461538463
511,069620,24.714828897338403
512,007680,2.405857740585774
513,000430,-27.32426303854875
514,048910,-18.403547671840354
515,005710,-16.08108108108108
516,006340,60.273972602739725
517,006345,42.94117647058823
518,003220,12.5
519,024890,23.452157598499063
520,290380,-61.53310104529617
521,002880,17.050691244239633
522,290120,-5.120910384068279
523,000300,64.35768261964736
524,120240,-16.829745596868882
525,003310,1.3986013986013985
526,114920,124.29906542056075
527,078600,127.7511961722488
528,012800,13.736263736263737
529,015230,-43.28358208955223
530,096350,4.45859872611465
531,140520,33.33333333333333
532,131220,-21.176470588235293
533,010170,-26.09351432880845
534,060900,-51.37254901960784
535,054670,9.90990990990991
536,001070,19.047619047619047
537,023910,-20.675675675675677
538,006650,-47.98136645962733
539,001440,62.28070175438597
540,084010,27.86377708978328
541,001790,-90.82539682539682
542,001795,-88.03809523809524
543,001130,20.60810810810811
544,003490,11.029411764705882
545,003495,-3.2418952618453867
546,005880,-9.577922077922079
547,003830,-6.367041198501873
548,016090,15.350877192982457
549,069460,40.24896265560166
550,021040,3.7128712871287126
551,021045,13.953488372093023
552,067080,-26.333333333333332
553,298540,-35.27204502814259
554,192080,-23.555555555555554
555,299170,-12.105263157894736
556,012510,-51.31027253668763
557,302920,77.27272727272727
558,213420,-3.938730853391685
559,317330,30.434782608695656
560,077360,58.40336134453782
561,004830,-63.39113680154143
562,004835,-44.41860465116279
563,090410,59.16955017301038
564,024900,12.054329371816639
565,263600,-3.080568720379147
566,194480,-43.96782841823057
567,348840,-25.91240875912409
568,263800,32.659932659932664
569,199150,48.23008849557522
570,206560,206.9182389937107
571,261200,368.4729064039409
572,145720,4.8034934497816595
573,227420,-50.682852807283766
574,067990,40.2002861230329
575,002150,-7.476635514018691
576,006620,-24.476190476190478
577,100130,-10.015174506828528
578,005160,-3.194444444444444
579,075970,-22.9706390328152
580,001230,26.89393939393939
581,086450,-23.623445825932503
582,023450,11.17117117117117
583,004140,-43.40028694404591
584,099410,110.22099447513811
585,007590,7.234042553191489
586,005960,1.8796992481203008
587,005965,30.672268907563026
588,026960,-15.170278637770899
589,002210,-26.525423728813557
590,102260,-17.972742759795572
591,033500,-15.498154981549817
592,025950,-32.83062645011601
593,000640,7.042253521126761
594,170900,-16.16766467065868
595,088130,8.961748633879782
596,028100,1.1173184357541899
597,282690,6.0606060606060606
598,041930,0.8333333333333334
599,001520,15.714285714285714
600,001527,37.1900826446281
601,001529,57.58196721311475
602,084670,-19.41544885177453
603,082640,57.80691299165673
604,060380,42.857142857142854
605,001525,26.194144838212637
606,079960,5.523255813953488
607,008970,-3.557312252964427
608,228340,-18.27794561933535
609,092780,18.6046511627907
610,088910,-3.012912482065997
611,094170,-36.93693693693694
612,049770,-6.25
613,013120,0.5576208178438662
614,018500,-22.0
615,006040,-3.4482758620689653
616,030720,51.30830489192264
617,014820,20.081549439347604
618,014825,3.065693430656934
619,163560,-20.572057205720572
620,109860,42.33870967741936
621,032960,-5.109489051094891
622,004890,122.08121827411166
623,002690,0.7496251874062968
624,023790,-32.028469750889684
625,005290,16.61721068249258
626,025900,52.19047619047619
627,000020,-2.8469750889679712
628,000150,110.73961499493414
629,000157,131.87183811129847
630,241560,-4.074074074074074
631,000155,115.77608142493638
632,034020,61.6600790513834
633,336260,-20.58252427184466
634,33626K,-13.57615894039735
635,33626L,-8.423913043478262
636,016740,-22.900000000000002
637,073190,-30.15075376884422
638,176750,-16.50485436893204
639,030350,-3.6363636363636362
640,203650,3.0681818181818183
641,223250,-31.741573033707866
642,060570,-23.157051282051285
643,192650,19.047619047619047
644,217620,-36.904761904761905
645,187870,-37.200504413619164
646,066670,61.568627450980394
647,024090,47.159090909090914
648,003160,16.956521739130434
649,092200,63.78205128205128
650,110990,1.3001083423618636
651,078590,-38.81748071979435
652,263690,-20.817843866171003
653,214680,6.050955414012739
655,263720,-16.41991924629879
657,109740,17.77434312210201
658,131030,-8.0
659,196490,-19.407894736842106
660,066900,0.78125
661,180400,0.0
662,127120,-25.34562211981567
663,092070,-8.81057268722467
664,039840,-6.119791666666666
665,013570,77.75831873905429
666,219550,236.77685950413223
667,310870,-9.24170616113744
668,210540,-18.52861035422343
669,104460,24.125874125874127
670,079810,0.730816077953715
671,113810,2.2197558268590454
672,043360,5.15625
673,197140,-21.535893155258766
674,068930,13.325031133250311
675,033130,1.71606864274571
676,105740,-13.229571984435799
677,263020,-58.36065573770492
678,290550,-26.31578947368421
679,007340,126.28205128205127
680,187220,9.078212290502794
681,163430,87.22358722358723
682,131180,28.133704735376046
684,317120,-33.587786259541986
685,042510,-16.772823779193207
686,232680,120.99447513812154
687,300120,-39.39393939393939
688,171120,5.769230769230769
689,069540,-12.269372693726938
690,285770,-46.22823984526112
691,347700,-39.1941391941392
692,214260,11.971830985915492
693,115390,-27.333333333333332
694,200350,1.1627906976744187
695,171010,14.128728414442701
696,084650,-35.16483516483517
697,217500,-15.436241610738255
698,092590,-13.976945244956774
699,141080,-16.31016042780749
700,060300,0.0
701,038390,11.600928074245939
702,294140,-44.754464285714285
703,228670,-52.851711026615966
704,228850,2.0325203252032518
705,281740,24.57737321196359
706,277810,6.373626373626373
707,179720,57.89473684210527
708,215100,96.39468690702088
709,090360,0.5893909626719057
710,238500,-51.4018691588785
711,108490,61.834319526627226
712,900260,1.5873015873015872
713,223220,-24.76489028213166
714,067730,-33.06666666666666
715,071280,-8.333333333333332
716,032350,-8.205128205128204
718,330590,10.919540229885058
719,000400,3.8147138964577656
720,023530,-23.665338645418327
721,004000,37.0242214532872
722,286940,0.9186351706036745
723,280360,-12.639405204460965
724,004990,-3.571428571428571
725,00499K,-13.322091062394604
726,005300,35.82089552238806
727,005305,21.705426356589147
728,011170,-30.514096185737976
729,002270,-15.625
730,071840,-39.119804400978
731,038060,-16.233766233766232
732,162120,-20.71516646115906
733,253610,-25.522388059701495
734,085370,150.23696682464455
735,08537M,156.20689655172413
736,060240,35.18518518518518
737,058470,15.384615384615385
738,039980,1.6528925619834711
739,019570,-44.148936170212764
740,016100,-21.843971631205676
741,012700,0.2257336343115124
742,302550,-7.276507276507277
744,277070,-10.518053375196232
745,042500,5.89171974522293
746,219420,6.608478802992519
747,027740,95.92696629213484
748,195500,-31.710709318497916
749,222810,199.61832061068702
750,305090,-20.971867007672635
751,098120,89.79933110367892
752,147760,-26.451612903225808
754,038290,-6.60377358490566
755,204320,-24.018126888217523
756,001080,28.535353535353536
757,220630,80.97902097902097
758,267980,-7.3669849931787175
759,005990,5.201698513800425
760,127160,0.0
761,093520,114.66905187835421
763,088980,16.101694915254235
764,094800,3.803131991051454
765,100590,-20.2970297029703
766,067280,32.23880597014925
767,072870,6.6115702479338845
768,215200,71.3810316139767
769,133750,0.11918951132300357
770,235980,-62.142099681866384
771,200580,91.31614654002713
772,041920,-53.17567567567567
773,233250,-23.100936524453694
774,014100,0.0
775,236340,-8.68596881959911
776,054180,-44.271844660194176
777,086900,-30.52016985138004
778,078160,-36.26062322946176
779,065650,-35.367545076282944
780,138040,145.61933534743204
781,008560,42.79475982532751
782,000060,144.58762886597938
783,021880,-25.366568914956012
784,140410,-52.24755700325733
785,241770,6.504065040650407
786,090370,-25.774058577405857
787,059210,14.399999999999999
788,058110,-41.5
789,096640,-49.047619047619044
790,017180,-21.08317214700193
791,257370,0.0
792,009900,-10.33138401559454
793,267060,-88.31932773109243
794,012690,-30.857142857142854
795,005360,-17.375886524822697
796,080420,15.589887640449437
797,080160,7.2562358276643995
798,204210,42.711370262390666
799,100030,4.929577464788732
800,087260,-13.135593220338984
801,101330,-35.8603066439523
802,012860,-40.75757575757576
803,348030,-3.0
804,250060,-16.52173913043478
806,033200,-27.51540041067762
807,009680,-25.680933852140075
808,118990,3.33889816360601
809,006920,5.0359712230215825
810,009580,-6.882168925964546
811,001810,-8.933333333333334
812,009200,-3.3101045296167246
813,322970,-9.108527131782946
814,033920,44.38122332859175
815,008420,29.770992366412212
816,279600,7.203389830508475
817,095500,58.75576036866359
818,025560,340.54878048780483
819,218150,96.91119691119691
820,007120,-21.17202268431002
822,353490,0.9302325581395349
823,328380,-1.9138755980861244
824,357250,2.0408163265306123
825,100790,7.508532423208192
826,085620,-2.3114355231143553
827,006800,-11.570247933884298
828,00680K,0.5592841163310962
829,006805,6.036217303822937
830,208890,-42.30769230769231
831,049950,-16.40625
832,207760,-15.825242718446603
833,225850,0.0
834,002840,-13.30049261083744
835,268280,9.366391184573002
836,107590,17.42738589211618
837,134380,-22.087912087912088
838,003650,8.933333333333334
839,059090,-16.608996539792386
840,214610,-1.8905472636815919
841,201490,-11.386861313868613
842,950190,-17.311608961303463
843,214180,3.7037037037037033
844,155900,23.300970873786408
845,206640,1.1396011396011396
846,018700,40.5688622754491
847,035620,-2.903225806451613
848,064520,840.2985074626865
849,053030,-32.278481012658226
850,301300,65.49295774647888
851,064550,126.16279069767442
852,314930,-45.52380952380952
853,208710,-25.95573440643863
854,142760,80.08130081300813
855,086820,-32.402234636871505
856,038460,2.0599250936329585
857,281310,28.8135593220339
859,266470,-3.8461538461538463
860,086040,-18.341463414634145
861,199290,-69.419795221843
863,032980,-45.41095890410959
864,222160,150.1466275659824
866,043150,30.357142857142854
867,323990,-59.156193895870736
868,003610,58.13449023861171
869,267790,3.343465045592705
870,001340,6.878306878306878
871,046310,26.34069400630915
872,035150,4.975124378109453
873,066410,157.2192513368984
874,002410,63.76988984088128
875,206400,-35.40706605222734
876,019010,12.5
877,322190,-16.050420168067227
878,177350,-29.131886477462437
879,299910,-88.89473684210526
880,096300,-20.434782608695652
881,007210,35.869565217391305
882,225530,23.088455772113946
883,250000,-15.723270440251572
884,002760,-10.290827740492169
885,003850,-36.754176610978526
886,006910,205.97609561752986
887,000890,-17.40740740740741
888,226340,-29.667149059334296
889,206950,-1.0416666666666665
890,003000,-45.396145610278374
891,001270,5.689277899343545
892,001275,9.181141439205955
893,026940,24.69733656174334
894,014470,-45.73643410852713
895,011390,-14.122137404580155
896,005030,-14.053254437869821
897,008470,-8.962264150943396
898,338220,-53.95833333333333
899,100120,13.812154696132598
900,337930,-17.62114537444934
902,064480,39.249146757679185
903,288330,-7.2992700729927
905,251630,6.190476190476191
906,018290,-17.118226600985224
907,044480,30.783242258652095
908,033560,39.62765957446808
909,191600,33.99153737658674
910,369370,175.5868544600939
911,126340,-3.33716915995397
912,121800,36.61971830985916
913,148140,-90.87018544935806
914,082800,-24.161073825503358
915,318410,-28.534031413612563
916,002070,-21.26436781609195
917,100220,15.220483641536273
919,200780,-19.46107784431138
920,141000,-3.167420814479638
921,090460,35.55555555555556
922,083650,47.652582159624416
923,215050,-36.666666666666664
924,086670,-6.976744186046512
925,335890,11.655011655011654
926,138580,-46.95652173913044
927,082920,-5.016722408026756
928,054220,-4.3844856661045535
929,042370,-2.004008016032064
930,030790,-82.19123505976096
931,307870,50.0
933,032850,5.895196506550218
934,148780,84.44444444444444
935,238200,-24.59016393442623
936,093190,28.487229862475445
937,065450,-9.175531914893616
938,210120,174.32432432432432
939,005180,-9.395973154362416
940,072950,7.534246575342466
941,266170,4.046242774566474
942,143240,18.326118326118326
943,003960,63.888888888888886
944,008040,-0.7575757575757576
945,007160,0.30181086519114686
946,014710,9.310344827586208
947,006090,0.0
948,100090,-12.643678160919542
949,122350,2.1479713603818613
950,014970,-19.03584672435105
951,018310,115.15151515151516
952,053700,-22.507122507122507
953,009620,39.004149377593365
954,023600,-6.462585034013606
955,001470,-8.032786885245901
956,006400,-10.644677661169414
957,006405,-33.04157549234136
958,006660,47.7035490605428
960,028260,-8.433734939759036
961,02826K,-9.282700421940929
962,207940,10.7095046854083
963,032830,-14.967741935483872
965,018260,-27.486910994764397
966,028050,88.48920863309353
967,009150,-14.0625
968,009155,-21.038961038961038
969,005930,-16.043425814234016
970,005935,-14.285714285714285
971,001360,-25.426621160409557
972,010140,-24.46808510638298
973,010145,-34.94318181818182
974,016360,7.0242656449553005
975,068290,-28.01724137931034
976,029780,-5.417276720351391
977,000810,15.873015873015872
978,000815,11.525423728813559
979,006110,181.21664887940233
980,009300,24.414715719063544
981,145990,-8.838821490467938
982,145995,-11.004784688995215
983,003230,4.017857142857143
984,225190,23.732251521298174
985,002170,-14.449213161659513
986,272550,-11.538461538461538
987,000070,-6.918918918918919
988,000075,4.62046204620462
989,002810,-6.840390879478828
991,054540,-12.081128747795415
992,065570,-12.295081967213115
993,005680,-2.272727272727273
994,003720,19.818181818181817
995,023000,-9.51048951048951
996,004380,2.2388059701492535
997,002450,10.869565217391305
998,032280,34.26724137931034
999,002290,47.77327935222672
1000,004440,-26.993865030674847
1001,000520,-56.85503685503686
1002,009770,-7.6797385620915035
1003,037460,-5.514705882352941
1004,032750,-22.597402597402596
1005,054090,-20.3125
1006,005500,0.1984126984126984
1007,000250,-30.01949317738791
1008,004690,35.204081632653065
1009,024950,0.0
1010,038500,-5.935251798561151
1011,017480,32.874015748031496
1012,010960,-0.5791505791505791
1013,046390,-2.268041237113402
1014,004450,12.483745123537062
1015,009470,16.701902748414376
1016,011230,10.20671834625323
1017,001820,-18.352601156069365
1018,000390,-13.306451612903224
1019,027580,9.18918918918919
1020,038540,44.24242424242424
1021,329560,-0.7317073170731708
1022,101000,-4.285714285714286
1023,001290,0.8032128514056224
1024,041650,-9.879518072289157
1025,091580,16.417910447761194
1026,263810,-10.526315789473683
1027,089980,-16.037735849056602
1028,042940,-31.323529411764707
1029,042600,138.22222222222223
1030,075180,-3.166666666666667
1032,263540,440.9429280397022
1033,007540,-11.090225563909774
1034,248170,-8.55397148676171
1035,294630,-10.06006006006006
1036,038070,41.05691056910569
1037,006730,27.21518987341772
1038,079650,-2.9357798165137616
1039,100660,-4.801324503311259
1040,007860,-61.34782608695652
1041,200880,-33.07317073170732
1042,019770,-62.71428571428571
1043,017390,106.50953984287317
1044,043710,73.15573770491804
1045,092190,-35.14376996805112
1046,046890,-23.98921832884097
1047,004410,-23.376623376623375
1048,004415,-21.245059288537547
1049,063170,41.48351648351649
1050,027040,-14.798206278026907
1051,018680,-23.340961098398168
1052,021050,-12.320328542094455
1053,093920,-19.102564102564102
1054,189860,185.0412249705536
1055,178320,-13.989071038251366
1056,122690,11.052631578947368
1057,140070,-12.384473197781885
1058,011370,12.149532710280374
1059,065710,-0.9324009324009324
1060,008490,-21.037181996086105
1061,035890,17.901234567901234
1062,357550,-19.900497512437813
1063,003100,125.92592592592592
1064,123420,19.230769230769234
1065,007610,-13.793103448275861
1066,067370,-12.23021582733813
1067,171090,58.92255892255892
1068,136490,-30.357142857142854
1069,086710,-61.43564356435643
1070,014620,8.79801734820322
