,종목코드,종목명,PER,PBR,시가총액
1396,025550,한국선재,31.4,0.96,85460.0
1397,023890,한국아트라스비엑스,4.45,1.55,569130.0
1398,017890,한국알콜,8.35,0.85,278714.0
1399,080720,한국유니온제약,196.92,1.41,101168.0
1400,063570,한국전자금융,43.53,1.43,222985.0
1401,041460,한국전자인증,81.15,3.74,151502.0
1403,039740,한국정보공학,15.16,0.67,27102.0
1404,053300,한국정보인증,29.74,2.49,212234.0
1405,025770,한국정보통신,14.22,1.74,345611.0
1406,310870,한국제8호스팩,0.0,0.0,7182.0
1407,023760,한국캐피탈,5.75,0.76,214299.0
1408,054040,한국컴퓨터,9.34,0.79,74490.0
1410,021650,한국큐빅,26.5,1.56,89274.0
1411,053590,한국테크놀로지,0.0,3.4,130683.0
1412,032300,한국파마,59.7,12.4,409547.0
1413,037230,한국팩키지,67.78,3.07,122000.0
1414,030520,한글과컴퓨터,20.49,1.84,438573.0
1415,052600,한네트,114.29,3.69,129513.0
1416,256150,한독크린텍,20.58,4.25,134798.0
1417,092460,한라IMS,19.57,1.11,90084.0
1418,047080,한빛소프트,67.84,10.93,163051.0
1419,070590,한솔인티큐브,0.0,2.06,48717.0
1420,226440,한송네오텍,186.67,3.5,90393.0
1421,042520,한스바이오메드,12.3,1.65,125782.0
1422,078350,한양디지텍,0.0,1.88,74591.0
1423,045100,한양이엔지,10.62,0.99,324000.0
1424,046110,한일네트웍스,9.63,1.01,67780.0
1425,024740,한일단조,19.11,0.55,61128.0
1426,005860,한일사료,0.0,1.24,76443.0
1427,123840,한일진공,0.0,0.6,84570.0
1428,007770,한일화학,32.32,0.58,53879.0
1429,079170,한창산업,32.78,0.74,38688.0
1430,086960,한컴MDS,15.75,1.22,137285.0
1431,054920,한컴위드,4.54,1.96,244078.0
1432,002680,한탑,0.0,1.09,48624.0
1433,066110,한프,0.0,0.0,25344.0
1434,317320,한화에스비아이스팩,0.0,0.0,12055.0
1435,340440,한화플러스제1호스팩,0.0,0.0,9750.0
1436,220630,해마로푸드서비스,23.75,4.08,357889.0
1437,034810,해성산업,67.86,1.13,425654.0
1438,076610,해성옵틱스,0.0,0.62,50360.0
1439,220180,핸디소프트,0.0,1.26,70131.0
1440,008800,행남사,0.0,2.64,80762.0
1441,084990,헬릭스미스,0.0,3.76,884055.0
1442,170030,현대공업,35.66,1.46,148798.0
1443,319400,현대무벡스,0.0,0.0,463345.0
1445,052260,현대바이오랜드,31.4,2.19,340500.0
1446,016790,현대사료,30.21,1.65,98100.0
1447,039010,현대통신,9.13,1.2,97463.0
1448,092300,현우산업,28.17,0.89,68012.0
1449,053660,현진소재,0.0,0.0,21280.0
1450,011080,형지I&C,0.0,3.06,69341.0
1451,060560,홈센타홀딩스,0.0,1.27,134053.0
1452,064240,홈캐스트,0.0,1.54,107723.0
1453,039610,화성밸브,27.46,1.12,81201.0
1454,126640,화신정공,22.32,1.0,80386.0
1455,061250,화일약품,65.64,2.22,111967.0
1456,097870,효성오앤비,40.79,1.17,70297.0
1457,050090,휘닉스소재,0.0,3.44,107629.0
1458,290270,휴네시온,32.99,2.49,59279.0
1459,090710,휴림로봇,0.0,3.14,111739.0
1460,205470,휴마시스,0.0,12.5,231353.0
1461,115160,휴맥스,5.48,0.28,135090.0
1462,028080,휴맥스홀딩스,7.12,0.31,47795.0
1463,032860,휴먼엔,0.0,3.7,125796.0
1464,200670,휴메딕스,22.3,2.17,243297.0
1465,065510,휴비츠,12.22,1.14,99935.0
1466,243070,휴온스,15.91,3.13,554310.0
1467,084110,휴온스글로벌,13.81,0.98,353095.0
1468,145020,휴젤,49.02,3.23,2228654.0
1469,024060,흥구석유,12.72,1.41,108750.0
1470,010240,흥국,16.69,1.73,116819.0
1471,189980,흥국에프엔비,35.89,3.11,208058.0
1472,037440,희림,16.51,1.24,66201.0
1473,238490,힘스,17.26,2.43,148190.0
