,종목코드,수익률
410,234690,52.30582524271845
411,005250,65.95238095238095
412,005257,456.9620253164557
413,065560,4.909090909090909
414,004370,-2.2413793103448274
415,072710,7.052186177715091
416,054050,49.404761904761905
417,040160,53.44827586206896
418,069140,118.39762611275964
419,126870,7.990314769975787
420,060260,72.65353418308227
421,012340,92.07161125319693
422,214870,4.901960784313726
423,270870,63.96648044692738
424,144960,120.7017543859649
425,900100,0.0
426,085670,57.758620689655174
427,119860,44.58874458874459
428,064260,165.625
429,093640,21.8436873747495
430,039560,66.93548387096774
431,058730,3.8539553752535496
432,023590,85.27397260273972
433,032190,106.78513731825525
434,323350,26.756756756756754
435,068240,41.08527131782946
436,086080,22.112211221122113
437,271850,26.598465473145783
439,019680,-11.62551440329218
440,019685,10.0418410041841
441,006370,100.78740157480314
442,008060,-5.616438356164384
443,00806K,53.24165029469549
446,178600,-32.49158249158249
447,000490,153.78787878787878
448,020400,38.59397417503587
449,008830,92.9245283018868
450,048470,21.9672131147541
451,008110,60.49046321525886
452,004780,94.3801652892562
453,005750,126.4808362369338
454,001880,144.05594405594405
455,017650,788.8888888888889
456,006570,7.246376811594203
457,007720,46.96969696969697
458,317850,48.69565217391305
459,290670,56.58536585365853
460,078140,87.03703703703704
461,001680,44.126074498567334
462,001685,63.33333333333333
463,084690,104.15879017013232
464,084695,65.68047337278107
465,036480,78.24074074074075
466,128820,65.1685393258427
467,117580,25.348837209302328
468,025440,85.65400843881856
469,027830,180.86642599277977
470,104040,215.94036697247705
471,016710,220.99447513812157
472,332290,5.527638190954774
473,336570,4.761904761904762
475,020180,110.97954790096878
476,003540,91.40164899882215
477,003547,84.53188602442334
478,003545,84.14154652686763
479,045390,39.06040268456376
480,009190,98.2885085574572
481,108380,73.17574511819116
482,006580,22.78719397363465
483,014160,223.46491228070175
484,047040,139.4927536231884
485,009320,39.62264150943396
486,042660,114.3939393939394
487,003090,191.96428571428572
488,069620,59.30787589498807
489,007680,7.023411371237458
490,000430,71.1281070745698
491,048910,292.92035398230087
492,005710,93.60613810741688
493,006340,87.26355611601512
494,006345,-1.9047619047619049
495,003220,17.582417582417584
496,024890,169.96966632962588
497,290380,20.833333333333336
498,002880,61.940298507462686
499,290120,-8.735332464146023
500,000300,30.81967213114754
501,120240,105.62248995983936
502,003310,126.74418604651163
503,114920,-13.240418118466899
504,078600,254.27350427350427
505,012800,92.79661016949152
506,015230,-56.6579634464752
507,096350,61.32404181184668
508,140520,87.78135048231512
509,131220,186.84807256235828
510,010170,52.995391705069125
511,060900,207.6923076923077
512,054670,35.81730769230769
513,001070,119.5710455764075
514,023910,28.39506172839506
515,006650,262.0689655172414
516,001440,131.53692614770458
517,084010,248.27945776850888
518,001790,92.76729559748428
519,001795,135.5140186915888
520,001130,18.0
521,003490,44.297082228116714
522,003495,149.53271028037383
523,005880,-73.85496183206108
524,003830,98.95678092399403
525,016090,39.318885448916404
526,069460,35.1123595505618
527,021040,15.134370579915135
528,021045,2.380952380952381
529,067080,33.33333333333333
531,192080,42.41164241164241
532,299170,38.70967741935484
533,035290,-88.8936170212766
534,012510,22.75
535,302920,-26.851851851851855
536,213420,74.7104247104247
537,317330,83.79629629629629
538,077360,152.63157894736844
539,004830,1061.7312072892937
540,004835,235.9621451104101
541,090410,18.852459016393443
542,024900,277.8833107191316
543,263600,48.1216457960644
544,194480,1859.1141396933563
546,263800,106.4516129032258
547,199150,238.51851851851853
548,206560,67.78242677824268
549,261200,5.5
550,145720,100.62597809076684
551,227420,1708.219178082192
552,067990,20.238095238095237
553,002150,24.495677233429394
554,006620,-27.86885245901639
555,100130,300.0
556,005160,81.81818181818183
557,075970,247.11246200607903
558,001230,280.7531380753138
559,086450,-64.77987421383648
560,023450,112.5
561,004140,277.5280898876404
562,099410,36.36363636363637
563,007590,28.044280442804425
564,005960,92.14285714285714
565,005965,39.705882352941174
566,026960,104.8076923076923
567,002210,15.609756097560975
568,102260,93.63484087102178
569,033500,118.11023622047243
570,005190,21.768707482993197
571,025950,765.5030800821355
572,000640,31.5468940316687
573,170900,5.150753768844221
574,088130,45.094936708860764
575,028100,44.140625
576,282690,13.366336633663368
577,041930,250.72463768115944
578,001520,21.49122807017544
579,001527,47.09517923362176
580,001529,-9.363295880149813
581,084670,-3.2454361054766734
582,002900,94.47640966628308
583,082640,86.34361233480176
584,060380,9.409190371991247
585,001525,38.54389721627409
586,079960,97.39819004524887
587,008970,51.551312649164686
588,228340,184.0
589,092780,81.29032258064515
590,088910,27.798507462686565
591,094170,173.8537794299876
592,049770,10.951008645533141
593,013120,68.22429906542055
594,018500,142.85714285714286
595,006040,39.67391304347826
596,030720,11.237373737373737
597,014820,139.85148514851485
598,014825,65.01240694789082
599,163560,120.64825930372149
600,109860,16.037735849056602
601,032960,44.55231930960086
602,004890,75.52836484983315
603,002690,130.0
604,023790,139.2935982339956
605,005290,151.73745173745175
606,025900,285.4901960784314
607,000020,116.56534954407294
608,000150,42.714285714285715
609,000157,80.95238095238095
610,241560,100.47619047619048
611,000155,21.472392638036812
612,042670,217.92717086834733
613,034020,262.62203626220366
614,336260,869.7542533081286
615,33626K,484.46601941747576
616,33626L,181.01071975497703
617,016740,131.1512415349887
618,073190,135.75581395348837
619,176750,45.15625
620,030350,29.737609329446062
621,203650,150.72886297376093
623,060570,30.522088353413658
624,192650,107.00218818380745
625,217620,77.5
626,187870,222.12765957446808
627,066670,73.27433628318583
628,024090,76.0
629,003160,192.24318658280924
630,092200,171.24463519313304
631,110990,49.59481361426256
632,263690,74.7638326585695
633,214680,22.709163346613543
634,263720,93.45549738219894
635,109740,7.425742574257425
636,033430,0.0
637,131030,20.485584218512898
638,196490,627.4909963985594
639,066900,93.19148936170212
640,127120,21.447721179624665
641,092070,175.09293680297398
642,134580,97.96610169491525
643,039840,52.760736196319016
644,013570,55.374149659863946
645,210540,202.08333333333334
646,104460,239.88095238095238
647,079810,198.90510948905109
648,227100,43.14641744548287
649,113810,87.5
650,043360,114.81481481481481
651,197140,88.72785829307568
652,106520,-32.625
653,068930,9.93288590604027
654,033130,121.10726643598615
655,105740,116.05960264900664
656,263020,93.24181626187962
657,290550,167.70538243626063
658,007340,23.41269841269841
659,187220,45.56574923547401
660,026890,94.48698315467074
661,163430,48.62068965517241
662,131180,43.6
663,317120,108.33333333333333
664,042510,112.97297297297297
665,232680,299.1179713340684
666,300120,71.47651006711409
667,050120,751.9134775374376
668,171120,19.746121297602258
669,069540,0.0
670,285770,-13.333333333333334
672,214260,143.37899543378995
673,115390,62.98342541436463
674,200350,371.27659574468083
675,171010,30.905306971904267
676,084650,-13.784461152882205
677,217500,359.2885375494071
678,092590,382.1683309557775
679,033600,0.0
680,141080,30.162412993039446
681,060300,200.0
682,038390,86.52173913043478
683,294140,-9.266802443991853
684,228670,60.371517027863774
685,228850,33.947939262472886
686,281740,158.9928057553957
688,179720,2001.522842639594
689,215100,97.73584905660377
690,090360,139.3939393939394
691,238500,186.4963503649635
692,108490,104.63078848560701
693,900260,1.6233766233766231
694,067730,367.2489082969432
695,071280,55.61224489795919
696,032350,122.8843861740167
697,330590,4.2
698,000400,45.8498023715415
699,023530,76.96629213483146
700,004000,99.32088285229203
701,286940,44.866920152091254
702,280360,24.299065420560748
703,004990,46.868250539956804
704,00499K,46.766169154228855
705,005300,55.821917808219176
706,005305,62.25000000000001
707,011170,64.48087431693989
708,002270,28.08798646362098
709,071840,152.40963855421688
710,038060,10.830324909747292
711,162120,35.16666666666667
713,085370,105.64516129032258
714,08537M,90.3448275862069
715,060240,60.79545454545454
716,058470,111.48648648648648
717,039980,9.1324200913242
718,019570,81.83673469387756
719,016100,11.251980982567353
720,012700,78.17817817817819
721,302550,15.421686746987953
722,029480,16.820702402957487
723,277070,114.49814126394051
724,042500,51.76613885505481
725,219420,47.13493530499076
726,027740,-3.2564450474898234
727,195500,9.516616314199396
728,222810,0.5607476635514018
729,305090,1.9230769230769231
730,098120,105.33807829181494
731,147760,217.92975970425138
732,038290,-17.441860465116278
733,204320,211.84834123222748
734,001080,84.0909090909091
735,267980,9.878419452887538
736,005990,30.22284122562674
737,127160,-36.054421768707485
738,093520,80.53691275167785
739,141070,-52.064516129032256
740,088980,8.372093023255815
741,094800,11.5
742,100590,36.0
743,067280,3.1847133757961785
744,072870,21.865596790371114
745,215200,65.54621848739495
746,133750,5.134788189987163
747,235980,78.33500501504514
748,200580,51.204188481675395
749,041920,8.679245283018867
750,233250,17.073170731707318
751,014100,47.794994040524436
752,236340,-9.6
753,054180,40.95238095238095
754,086900,1.56165858912224
755,078160,30.377358490566035
756,065650,42.82868525896414
757,138040,70.29702970297029
758,008560,72.01492537313433
759,000060,61.25000000000001
760,021880,153.57142857142858
761,140410,23.793949304987734
762,241770,33.15217391304348
763,090370,36.627906976744185
764,059210,11.11111111111111
765,327260,33.33333333333333
766,058110,-48.62204724409449
767,096640,112.88659793814433
768,017180,6.014271151885831
769,257370,-1.1802575107296138
771,267060,-30.05464480874317
772,012690,-4.036697247706423
773,005360,96.98681732580037
774,080420,68.44547563805105
775,080160,125.2803261977574
776,204210,28.78787878787879
777,100030,65.34296028880865
778,087260,101.73160173160174
779,101330,95.47038327526133
780,012860,172.9957805907173
782,250060,63.793103448275865
783,033200,106.3157894736842
784,009680,100.0
785,118990,90.06410256410257
786,006920,88.0701754385965
787,009580,74.16520210896309
788,001810,126.44376899696049
789,009200,58.58310626702997
791,033920,40.40816326530612
792,008420,150.625
793,279600,215.71815718157183
794,028040,0.0
795,095500,120.91836734693877
796,025560,2895.3703703703704
797,218150,110.06036217303823
798,007120,39.892183288409704
799,006800,101.43003064351379
800,00680K,58.362989323843415
802,328380,4.761904761904762
803,333430,62.15538847117794
804,006805,59.67741935483871
806,100790,295.92760180995475
807,085620,39.0728476821192
808,208890,366.66666666666663
809,049950,78.84615384615384
810,213090,37.27714748784441
811,207760,45.27503526093089
812,225850,-85.85000000000001
813,002840,227.82608695652175
814,268280,127.76280323450135
815,107590,179.3017456359102
816,134380,111.2845138055222
817,003650,49.39759036144578
818,059090,38.164251207729464
819,214610,8.58050847457627
820,201490,29.98102466793169
822,214180,65.07177033492823
823,155900,-1.348747591522158
824,206640,-7.629427792915531
825,018700,3.610675039246468
826,035620,-26.442307692307693
827,064520,-16.94214876033058
828,053030,154.22885572139305
830,064550,3.8461538461538463
832,208710,97.32824427480917
833,142760,-34.748010610079575
834,086820,45.47945205479452
835,038460,34.49131513647642
836,281310,27.628865979381445
838,216400,273.972602739726
839,086040,30.60179257362356
840,199290,0.0
841,032980,48.205128205128204
842,222160,84.21052631578947
843,043150,48.536585365853654
845,003610,41.53846153846154
846,267790,24.650571791613725
847,001340,98.47494553376906
848,046310,50.58275058275058
849,035150,91.48936170212765
850,036620,50.43478260869565
851,066410,36.0
852,002410,39.0
853,206400,748.3290488431876
854,019010,65.23605150214593
855,177350,208.5
856,299910,192.806484295846
857,096300,-18.439716312056735
858,007210,160.9090909090909
859,225530,72.95918367346938
860,250000,127.60115606936415
861,002760,44.44444444444444
862,003850,83.25991189427313
863,006910,72.44897959183673
864,000890,48.88010540184453
865,226340,47.4835886214442
866,206950,-26.857142857142858
867,003000,0.21231422505307856
868,001270,44.904458598726116
869,001275,35.57046979865772
870,026940,10.756972111553784
871,014470,170.05988023952096
872,015350,88.52459016393442
873,011390,29.5
874,005030,114.51104100946372
875,008470,61.282051282051285
877,100120,23.458904109589042
879,064480,101.41176470588236
880,288330,-62.58790436005626
881,251630,84.95575221238938
882,018290,-10.43956043956044
883,263920,13.875000000000002
884,033560,145.52845528455285
885,126340,147.71428571428572
886,121800,197.18004338394795
887,148140,-7.483870967741936
888,082800,23.983739837398375
890,002070,302.18642117376294
891,100220,-5.212620027434842
892,200780,-28.723404255319153
893,141000,72.3076923076923
894,090460,18.092105263157894
895,083650,187.58620689655172
896,215050,-2.912621359223301
897,086670,172.05882352941177
898,335890,8.45771144278607
899,138580,104.5045045045045
900,082920,4.98220640569395
901,054220,1122.680412371134
902,042370,123.21428571428572
903,030790,220.25316455696205
904,032850,67.71799628942486
905,148780,733.3333333333333
906,238200,45.74780058651026
907,093190,22.962962962962962
908,065450,244.34389140271495
909,210120,126.21359223300972
911,005180,-4.313099041533546
912,072950,80.52631578947368
913,266170,133.9331619537275
914,143240,58.20224719101124
915,003960,45.2
916,008040,66.46039603960396
917,007160,99.79959919839679
918,014710,49.23076923076923
919,006090,51.599443671766345
920,100090,739.2156862745098
921,122350,187.68115942028984
922,014970,33.5
923,018310,147.32142857142858
924,053700,107.39644970414201
925,009620,116.8141592920354
926,023600,121.2518195050946
927,111870,-19.41747572815534
928,001470,539.8390342052313
929,006400,185.71428571428572
930,006405,244.27480916030535
931,006660,78.18181818181819
932,028260,46.64310954063604
933,02826K,88.18897637795276
934,207940,65.30386740331492
935,032830,91.42156862745098
936,291230,9.273182957393484
937,018260,37.234042553191486
938,028050,41.843971631205676
939,009150,96.33507853403141
940,009155,166.984505363528
941,005930,77.72925764192141
942,005935,87.17948717948718
943,001360,33.56242840778923
944,010140,102.87206266318537
945,010145,751.508120649652
946,016360,44.77064220183487
947,068290,116.47058823529413
948,029780,23.035714285714285
949,000810,26.666666666666668
950,000815,31.69642857142857
951,006110,184.09785932721712
952,009300,14.34108527131783
953,145990,82.53968253968253
954,145995,89.26940639269407
955,003230,-5.319148936170213
956,225190,8.666666666666668
957,002170,53.50877192982456
958,272550,81.15942028985508
959,000070,126.60217654171706
960,000075,97.7124183006536
961,002810,18.57707509881423
962,054540,89.5104895104895
963,065570,71.69421487603306
964,005680,59.883720930232556
965,003720,192.95624332977587
966,023000,94.5945945945946
967,004380,41.68490153172866
968,002450,28.799999999999997
969,032280,40.74074074074074
970,002290,125.85034013605443
971,004440,251.6597510373444
972,000520,20.783132530120483
973,009770,33.55855855855856
974,037460,84.17462482946793
975,032750,55.73770491803278
976,054090,123.52941176470588
977,005500,17.391304347826086
978,000250,65.85365853658537
979,004690,16.666666666666664
980,024950,202.75229357798165
981,038500,141.84100418410043
982,017480,74.36762225969646
983,010960,37.03703703703704
984,046390,331.62393162393164
985,004450,0.922266139657444
986,009470,126.66666666666666
987,011230,107.77479892761394
988,001820,72.25725094577552
989,000390,176.8729641693811
990,027580,160.2836879432624
991,038540,7.99347471451876
992,307870,6.0
993,329560,2.512562814070352
994,101000,29.559748427672954
995,001290,9.58904109589041
996,041650,69.77687626774848
997,091580,168.99383983572895
998,263810,97.15447154471545
999,089980,416.6666666666667
1000,042940,13.008130081300814
1001,042600,342.62295081967216
1002,075180,79.39393939393939
1003,263540,0.0
1004,007540,72.3916532905297
1005,248170,93.11740890688259
1006,294630,19.35483870967742
1007,038070,24.109867751780264
1008,006730,60.36772216547498
1009,079650,26.41509433962264
1010,100660,90.96573208722741
1011,007860,654.0453074433657
1012,200880,268.9981096408318
1013,019770,621.9101123595506
1014,017390,43.225806451612904
1015,043710,0.0
1016,092190,109.33333333333333
1017,046890,60.86956521739131
1018,004410,129.14285714285714
1019,004415,48.81656804733728
1020,063170,379.10863509749305
1021,027040,33.993902439024396
1022,018680,0.22753128555176336
1023,021050,-18.0327868852459
1024,093920,89.10411622276028
1025,189860,41.37931034482759
1026,178320,73.23420074349443
1027,122690,131.85483870967744
1028,140070,253.06122448979593
1029,011370,99.375
1030,065710,20.62146892655367
1031,008490,38.482384823848236
1032,035890,110.05154639175258
1034,003100,128.29457364341087
1035,123420,32.13213213213213
1036,007610,58.620689655172406
1037,067370,94.09722222222221
1038,171090,188.67924528301887
1039,136490,168.68044515103338
1041,002820,77.08333333333334
1042,014620,59.33852140077821
1043,037350,107.77385159010602
1044,014910,38.63636363636363
1045,014915,-21.53846153846154
1046,003080,76.75159235668791
1047,004980,105.76923076923077
1048,004985,124.73604826546003
1049,011300,116.80440771349862
1050,081580,94.44444444444444
1051,045300,93.81818181818183
1052,015750,147.36842105263156
1053,000180,90.4
1054,080470,88.57715430861724
1055,043260,287.5
1056,148150,-0.46511627906976744
1057,002420,28.333333333333332
1058,053060,372.1189591078067
1059,017510,44.73684210526316
1060,214310,36.13613613613614
1061,004360,75.2988047808765
1062,004365,50.63559322033898
1063,004490,203.11284046692606
1064,011560,51.99063231850117
1065,001430,145.69536423841058
1066,306200,164.71408647140865
1067,003030,122.62626262626262
1068,019440,47.81216648879402
1069,058650,61.99616122840691
1070,013000,60.3896103896104
1071,100700,54.72
1072,234100,265.5367231638418
1073,024830,0.0
1074,091090,-6.75
1075,021820,0.0
1076,067830,70.65727699530517
1077,033530,203.3557046979866
1078,258830,85.66493955094991
1079,036630,283.2618025751073
1080,039310,39.189189189189186
1081,075580,151.6504854368932
1082,067770,157.85536159600997
1083,053450,50.99648300117233
1084,234340,60.24691358024692
1085,027970,8.683473389355742
1086,145210,-77.92642140468227
1087,252500,101.29533678756476
1089,308170,16.23246492985972
1090,051980,293.05555555555554
1091,012600,58.59872611464968
1093,049180,10.367892976588628
1094,299660,130.0
1095,268600,67.54270696452038
1096,108860,-11.904761904761903
1097,208370,11.283185840707963
1098,258250,81.49038461538461
1099,068270,63.888888888888886
1100,068760,129.00763358778627
1101,091990,72.15189873417721
1103,053110,-39.130434782608695
1105,032680,39.688715953307394
1106,032685,7.021276595744681
1107,258790,170.32520325203254
1108,066910,65.74074074074075
1109,043100,180.0
1110,336370,142.4164524421594
1111,33637K,102.86885245901641
1112,33637L,40.058479532163744
1113,154040,140.28985507246375
1115,035610,272.03065134099614
1117,036830,-30.944625407166125
1119,004430,114.21052631578948
1120,086980,117.63392857142858
1121,050960,573.8660907127429
1122,017550,262.9032258064516
1123,084180,94.66666666666667
1124,253840,-50.25466893039049
1125,185190,-0.2631578947368421
