,종목코드,PER,PBR,EPS,BPS,DIV,DPS
579,204630,0.0,2.19,0,1371,0.0,0
580,013810,15.68,3.79,632,2614,0.0,0
581,039670,0.0,0.0,0,0,0.0,0
582,049830,0.0,0.83,0,22914,0.0,0
583,020710,7.51,1.09,786,5404,1.36,80
584,033170,0.0,0.77,0,1627,0.0,0
585,048870,53.52,2.51,54,1153,0.0,0
586,025320,41.35,3.22,89,1142,0.0,0
587,269620,50.95,2.58,37,732,2.12,40
588,131090,10.75,1.9,133,754,0.7,10
589,139050,0.0,2.39,0,417,0.0,0
590,290520,7.66,2.45,2258,7056,0.0,0
591,001000,293.33,4.44,9,595,0.0,0
592,025870,96.96,4.43,181,3963,0.0,0
593,215600,0.0,14.1,0,858,0.0,0
594,065350,32.91,1.62,261,5302,0.93,80
595,002800,55.32,2.1,141,3715,0.36,28
596,323280,0.0,0.0,0,0,0.0,0
597,344050,0.0,0.0,0,0,0.0,0
598,017000,6.26,0.98,1351,8649,0.0,0
599,012790,20.31,1.51,672,9044,1.1,150
600,138070,21.42,0.74,275,7926,1.19,70
601,226330,0.0,4.56,0,3505,0.0,0
602,333050,0.0,0.0,0,0,0.0,0
603,366330,0.0,0.0,0,0,0.0,0
604,056700,10.5,1.04,327,3315,1.46,50
605,187270,0.0,0.71,0,4818,0.0,0
606,243840,18.89,2.99,2446,15448,0.61,280
607,108320,31.9,2.6,2370,29033,1.1,830
608,222800,0.0,3.28,0,6678,0.73,160
609,036710,0.0,0.89,0,2910,0.39,10
610,160980,68.43,2.2,312,9725,1.17,250
611,356890,27.72,6.03,588,2703,0.0,0
612,217330,0.0,18.55,0,3181,0.0,0
613,010280,43.59,1.27,32,1095,0.0,0
614,208640,0.0,16.2,0,205,0.0,0
615,222420,0.0,2.59,0,869,0.0,0
616,037760,29.92,0.87,62,2143,1.62,30
617,136510,0.0,1.35,0,4633,0.0,0
618,099320,62.3,7.04,992,8775,0.34,210
619,049960,18.9,1.67,976,11022,3.25,600
620,050890,74.71,3.85,121,2350,0.0,0
621,066790,0.0,1.43,0,590,0.0,0
622,222080,67.92,15.55,212,926,0.0,0
623,264660,9.22,1.65,1432,8019,1.14,150
624,352700,0.0,13.43,0,1835,0.0,0
625,297090,43.27,6.79,750,4781,0.0,0
626,115530,0.0,3.78,0,222,0.0,0
627,225330,20.18,3.2,330,2079,6.38,425
628,115480,0.0,0.67,0,2747,0.0,0
629,189330,1687.04,53.4,27,853,0.0,0
630,096530,126.8,22.37,1026,5815,0.08,100
631,101240,12.28,1.52,659,5336,2.1,170
632,060590,0.0,1.68,0,3870,0.0,0
633,260930,23.88,1.12,418,8938,3.01,300
634,013990,0.0,0.86,0,4106,0.0,0
635,123860,0.0,4.65,0,5451,0.39,100
636,025980,0.0,1.66,0,4451,0.0,0
637,050320,0.0,16.5,0,60,0.0,0
638,058220,0.0,0.53,0,523,0.0,0
639,125210,133.49,6.28,109,2317,0.0,0
640,052710,927.03,1.68,37,20412,0.0,0
641,074430,0.0,4.2,0,590,0.0,0
642,092040,7590.0,5.97,5,6354,0.0,0
643,083930,9.31,1.56,1364,8150,2.36,300
644,149950,34.07,1.95,499,8719,0.59,100
645,036010,0.0,0.87,0,7706,1.04,70
646,050860,58.58,0.62,60,5637,1.42,50
647,246720,0.0,4.18,0,1291,0.0,0
648,067390,0.0,0.87,0,7376,0.0,0
649,127710,15.45,0.56,146,4044,0.0,0
650,154030,0.0,3.96,0,1562,0.0,0
651,227610,0.0,1.18,0,1707,0.0,0
652,143160,152.97,1.99,185,14218,0.88,250
653,054800,0.0,0.65,0,20285,1.53,200
654,332370,11.93,1.85,680,4385,0.0,0
655,339950,0.0,0.0,0,0,0.0,0
656,099190,14.28,1.7,1723,14454,0.81,200
657,289010,19.02,1.37,417,5793,1.26,100
658,214430,798.08,2.14,26,9715,0.34,70
659,040910,22.82,1.91,701,8394,0.94,150
660,068940,0.0,8.42,0,475,0.0,0
661,052860,12.98,1.41,339,3126,2.27,100
662,069920,0.0,2.05,0,1949,0.0,0
663,038880,207.86,6.17,7,236,0.0,0
664,123010,0.0,10.05,0,222,0.0,0
665,307180,0.0,5.23,0,621,0.0,0
666,101390,0.0,1.66,0,770,0.0,0
667,090740,9.5,1.11,509,4372,1.03,50
668,226350,0.0,0.47,0,456,0.0,0
669,078860,0.0,0.81,0,2035,0.0,0
670,114810,0.0,1.62,0,4788,0.0,0
671,031310,0.0,0.82,0,5581,0.0,0
672,185490,0.0,10.47,0,1634,0.0,0
673,059100,0.0,1.47,0,4061,0.0,0
674,262840,35.18,9.43,425,1586,0.67,100
675,175250,0.0,3.42,0,12658,0.0,0
676,052460,0.0,3.35,0,2209,0.0,0
677,119830,0.0,1.62,0,5276,0.0,0
678,052770,0.0,6.35,0,501,0.0,0
679,124500,251.43,2.81,21,1882,0.0,0
680,084850,20.16,3.84,2220,11668,0.0,0
681,027360,46.5,4.51,137,1412,0.55,35
682,032080,11.15,0.58,231,4437,0.0,0
683,013310,8.82,0.68,421,5499,0.0,0
684,059120,28.34,1.71,253,4198,1.39,100
685,158430,0.0,2.29,0,10518,0.0,0
686,067160,24.81,7.59,3164,10346,0.7,550
687,001540,59.95,1.17,221,11366,1.66,220
688,053800,29.72,3.19,2204,20539,1.37,900
689,065660,0.0,6.45,0,7607,0.0,0
690,297570,0.0,5.21,0,953,0.0,0
691,260660,11.52,1.66,1007,6969,1.72,200
692,131370,48.86,6.97,166,1163,0.25,20
693,140670,531.25,1.97,16,4310,0.0,0
694,096610,0.0,0.93,0,6140,0.23,13
695,061040,0.0,1.27,0,6140,0.0,0
696,148250,125.19,3.76,135,4500,0.3,50
697,347860,0.0,35.31,0,997,0.0,0
698,196170,0.0,53.37,0,1679,0.0,0
699,123750,0.0,4.24,0,1245,0.0,0
700,085810,0.0,0.67,0,2931,0.0,0
701,117670,0.0,1.15,0,3815,0.0,0
702,291650,0.0,23.7,0,924,0.0,0
703,293780,0.0,7.96,0,6907,0.0,0
704,196300,0.0,4.7,0,2989,0.0,0
705,310200,0.0,0.86,0,1881,0.0,0
706,205500,0.0,4.5,0,489,0.0,0
707,052790,4.81,0.88,1897,10423,0.0,0
708,131400,0.0,2.1,0,2215,0.0,0
709,290740,6.77,1.33,1484,7578,1.99,200
710,238090,0.0,1.87,0,2185,0.0,0
711,092600,0.0,2.29,0,2028,0.0,0
712,129890,44.09,18.96,575,1337,0.0,0
713,174900,167.88,12.86,179,2337,0.0,0
714,255440,10.43,1.14,1256,11536,1.15,150
715,030960,1.35,1.0,8787,11820,0.42,50
716,102120,16.07,2.53,815,5175,1.53,200
717,238120,514.38,2.82,16,2918,0.0,0
718,019990,158.24,1.97,51,4106,0.62,50
719,041440,95.38,0.58,65,10599,0.65,40
720,038680,18.46,1.68,408,4474,1.59,120
721,217480,0.0,1.17,0,4047,0.0,0
722,121890,0.0,0.72,0,1021,0.0,0
723,097780,0.0,1.54,0,950,0.0,0
724,042110,0.0,0.75,0,2083,0.96,15
725,298060,0.0,19.48,0,1704,0.0,0
726,065420,0.0,3.59,0,178,0.0,0
727,103230,0.0,0.46,0,5410,0.0,0
728,101490,60.98,7.17,528,4489,0.16,50
729,095910,0.0,0.83,0,7431,0.81,50
730,275630,32.84,1.49,194,4265,0.0,0
731,031330,7.2,1.15,380,2383,5.12,140
732,060540,6.94,0.76,355,3231,2.03,50
733,056190,10.29,1.66,3939,24380,2.6,1056
734,080000,18.5,1.24,226,3362,0.0,0
735,041510,0.0,1.56,0,18944,0.0,0
736,007820,32.93,1.92,229,3919,0.93,70
737,109610,0.0,1.09,0,3489,0.0,0
738,306040,12.58,3.26,1824,7047,1.74,400
739,080440,0.0,0.5,0,997,0.0,0
740,096630,0.0,1.67,0,1383,0.0,0
741,069510,5.31,0.77,2045,14115,5.53,600
742,041910,8.4,1.27,1304,8633,0.91,100
743,234300,0.0,4.52,0,1967,0.0,0
744,039440,13.02,1.89,1529,10548,1.26,250
745,098660,10.24,0.98,270,2810,4.34,120
746,052020,0.0,9.77,0,1029,0.0,0
747,237690,0.0,5.29,0,16132,0.0,0
748,050760,8.29,1.65,684,3429,0.88,50
749,288620,128.33,6.22,263,5422,0.15,50
750,317830,34.2,1.94,212,3737,0.28,20
751,058610,24.32,1.42,370,6336,1.11,100
752,043340,0.0,3.27,0,385,0.0,0
753,054630,0.0,2.12,0,683,0.0,0
754,200710,31.63,4.6,803,5518,0.0,0
755,096690,18.94,0.49,350,13630,0.0,0
756,298380,0.0,7.5,0,2914,0.0,0
757,195990,0.0,1.14,0,731,0.0,0
758,003800,10.35,1.01,4130,42247,2.57,1100
759,088800,0.0,8.99,0,2275,0.0,0
760,241840,0.0,11.9,0,4143,0.0,0
761,138360,0.0,2.82,0,1588,0.0,0
762,039230,0.0,0.37,0,483,0.0,0
763,312610,29.02,2.53,307,3523,1.12,100
764,102210,0.0,0.73,0,1517,0.0,0
765,072990,15.16,1.86,874,7129,0.23,30
766,176440,0.0,2.76,0,695,0.0,0
767,028300,0.0,20.42,0,1920,0.0,0
768,067630,0.0,3.34,0,3547,0.0,0
769,047920,502.94,13.23,34,1293,0.0,0
770,043220,69.67,2.46,15,425,0.0,0
771,239610,11.28,2.79,3722,15065,0.95,400
772,353070,0.0,0.0,0,0,0.0,0
773,353060,0.0,0.0,0,0,0.0,0
774,044780,41.44,0.71,45,2642,0.0,0
775,071670,108.28,2.24,145,7007,0.0,0
776,045660,49.3,4.26,789,9141,0.26,100
777,224110,78.23,4.1,480,9164,0.0,0
778,230980,0.0,8.31,0,841,0.0,0
779,021080,26.28,2.23,141,1660,1.35,50
780,089530,0.0,0.81,0,444,0.0,0
781,200470,27.11,1.87,239,3459,0.0,0
782,073070,0.0,0.9,0,2250,0.0,0
783,262260,24.47,9.76,1543,3866,0.0,0
784,109960,0.0,0.6,0,1178,0.0,0
785,089970,36.2,9.27,656,2561,0.0,0
786,230240,281.98,3.59,86,6753,0.0,0
787,064510,0.0,1.67,0,855,0.0,0
788,230360,26.97,7.99,975,3293,2.55,670
789,038870,13.56,1.57,620,5355,0.0,0
790,128540,55.2,0.92,76,4556,0.0,0
791,086520,60.47,4.68,946,12226,0.52,300
792,247540,93.14,9.05,1750,18010,0.09,150
793,038110,0.0,0.78,0,4274,0.9,30
794,073540,0.0,1.78,0,2742,0.0,0
795,064850,43.71,4.08,286,3067,0.56,70
796,064090,0.0,0.74,0,423,0.0,0
797,036810,28.24,5.06,1002,5592,0.28,80
798,173940,0.0,1.3,0,4622,0.0,0
799,083500,60.4,1.97,202,6180,0.0,0
800,054940,0.0,1.01,0,1570,0.0,0
801,205100,32.94,2.41,143,1958,0.0,0
802,070300,27.49,1.52,175,3165,0.0,0
803,092870,0.0,1.94,0,7266,0.46,65
804,317870,60.38,3.31,159,2897,0.0,0
805,067570,14.29,1.06,364,4904,0.96,50
806,236810,152.52,0.0,159,0,0.0,0
807,101400,0.0,1.53,0,580,0.0,0
808,217820,14.86,3.13,693,3288,0.78,80
809,031860,0.0,1.7,0,952,0.0,0
810,310840,0.0,0.0,0,0,0.0,0
811,353190,0.0,0.0,0,0,0.0,0
812,359090,0.0,0.0,0,0,0.0,0
813,365590,0.0,0.0,0,0,0.0,0
814,265740,17.96,6.29,991,2829,0.0,0
815,354200,0.0,41.46,0,398,0.0,0
816,208860,0.0,3.95,0,955,0.0,0
817,183490,0.0,13.45,0,9036,0.0,0
818,182400,0.0,5.28,0,3408,0.0,0
819,069410,40.39,1.99,203,4116,0.0,0
820,227950,0.0,1.66,0,1138,0.0,0
821,198080,3.33,1.11,1167,3492,0.0,0
822,048830,0.0,0.89,0,2153,1.56,30
823,096870,0.0,2.9,0,1480,0.0,0
824,061970,18.48,4.02,744,3419,0.36,50
825,138690,0.0,2.11,0,2625,0.0,0
826,290650,100.91,12.68,331,2635,0.3,100
827,066970,0.0,15.56,0,5040,0.06,50
828,156100,0.0,15.73,0,2343,0.0,0
829,073110,6.55,0.75,1603,13986,2.38,250
830,083310,116.08,1.79,143,9277,0.0,0
831,297890,11.5,3.9,1557,4594,0.0,0
832,037950,105.0,1.56,13,877,2.56,35
833,170920,126.44,1.13,104,11611,0.76,100
834,058630,22.76,4.51,406,2050,0.0,0
835,019590,8.83,1.87,133,627,0.0,0
836,169330,17.32,3.51,511,2521,2.49,220
837,097520,10.77,4.41,5151,12571,0.9,500
838,179290,36.75,2.78,120,1586,1.13,50
839,009780,7.4,0.96,668,5130,1.21,60
840,123040,13.03,1.48,552,4849,1.04,75
841,323230,0.0,0.0,0,0,0.0,0
842,032790,0.0,3.09,0,1319,0.0,0
843,033160,33.48,0.8,336,13992,0.36,40
844,347890,24.79,4.0,401,2485,2.82,280
845,033310,74.0,5.82,200,2544,0.0,0
846,259630,68.18,3.31,198,4076,0.0,0
847,115960,19.93,1.6,1355,16906,0.59,160
848,060850,18.42,8.33,714,1578,0.19,25
849,007530,8.03,1.11,450,3267,0.0,0
850,143540,0.0,3.77,0,591,0.0,0
851,036560,10.3,0.46,799,18057,3.65,300
852,265560,0.0,2.5,0,8466,0.24,50
853,036000,0.0,0.32,0,9308,0.0,0
854,250930,0.0,2.37,0,1089,0.0,0
855,053280,0.0,4.16,0,3715,1.29,200
856,122640,0.0,3.7,0,3924,0.0,0
857,045060,10.98,1.04,444,4699,1.03,50
858,080520,38.7,0.74,192,10005,1.35,100
859,039830,27.31,1.02,368,9867,1.99,200
860,322310,43.77,17.55,1028,2564,0.0,0
861,046120,181.4,2.71,43,2877,0.0,0
862,014940,49.22,5.5,77,689,0.0,0
863,065500,0.0,2.74,0,424,0.0,0
864,010470,11.05,0.83,532,7081,3.74,220
865,053980,0.0,3.07,0,2131,0.0,0
866,052420,18.45,1.55,236,2813,0.0,0
867,241790,15.19,2.57,1093,6457,1.63,270
868,039200,0.0,23.39,0,1708,0.0,0
869,226400,98.5,1.72,40,2295,0.0,0
870,031510,0.0,0.82,0,4219,0.58,20
871,048260,0.0,15.17,0,5602,0.0,0
872,138080,9.75,3.53,4756,13112,0.86,400
873,080580,1647.22,16.07,18,1845,0.0,0
874,067170,18.36,1.42,719,9288,0.98,130
875,173130,0.0,3.14,0,1492,0.0,0
876,049480,57.25,1.42,51,2062,0.51,15
877,309930,0.0,0.0,0,0,0.0,0
878,244460,0.0,11.46,0,809,0.0,0
879,226950,0.0,12.22,0,3203,0.0,0
880,057540,4.62,0.92,463,2326,0.0,0
881,082210,19.63,1.91,461,4750,0.33,30
882,109080,16.17,1.39,579,6727,0.53,50
883,153710,0.0,4.26,0,2477,0.0,0
884,321820,0.0,59.24,0,422,0.0,0
885,122990,10.55,1.07,1228,12099,1.93,250
886,232140,0.0,4.17,0,1580,0.0,0
887,067900,17.29,2.36,1012,7405,0.0,0
888,155650,0.0,2.32,0,4046,0.0,0
889,251370,22.72,3.92,900,5222,0.0,0
890,066430,0.0,2.55,0,940,0.0,0
891,193250,0.0,1.66,0,1324,0.0,0
892,273060,0.0,0.0,0,0,0.0,0
893,019210,195.37,0.77,41,10380,1.5,120
894,122870,0.0,2.4,0,18508,0.0,0
895,332570,30.53,7.45,339,1389,0.0,0
896,079000,18.12,0.76,437,10456,2.53,200
897,114630,0.0,1.15,0,4911,1.77,100
898,032820,0.0,3.92,0,339,0.0,0
899,041190,68.93,10.73,140,899,0.0,0
900,115440,30.42,1.09,283,7874,0.58,50
901,046970,0.0,1.73,0,1107,0.0,0
902,082850,39.53,2.04,107,2078,0.0,0
903,215360,31.67,2.04,802,12469,0.47,120
904,072470,532.0,0.78,10,6836,0.47,25
905,073560,39.1,0.9,61,2645,1.05,25
906,153490,13.43,1.09,99,1223,0.0,0
907,037400,52.92,1.0,53,2799,0.0,0
908,101170,0.0,0.71,0,6428,0.0,0
909,066590,568.18,2.56,11,2442,0.0,0
910,103840,19.91,2.77,326,2347,0.0,0
911,046940,8.75,1.53,818,4666,0.0,0
912,215380,221.79,2.43,28,2555,0.0,0
913,065680,19.79,1.46,1407,19095,1.08,300
914,018620,0.0,2.61,0,1050,0.0,0
915,307280,0.0,0.0,0,0,0.0,0
916,053080,12.69,1.78,3571,25476,0.0,0
917,032940,2.1,0.86,2577,6293,0.0,0
918,240810,57.51,4.48,899,11543,0.0,0
919,074600,241.92,2.96,99,8103,0.0,0
920,104830,17.0,1.55,2229,24386,0.4,150
921,014190,42.92,2.04,108,2276,0.0,0
922,030530,14.89,0.66,444,9949,0.0,0
923,012620,4.71,0.4,2259,26821,1.41,150
924,008370,35.32,1.0,173,6125,2.45,150
925,008290,0.0,1.79,0,1119,0.0,0
926,101160,21.06,4.57,1180,5433,0.2,50
927,095270,0.0,3.31,0,1239,0.0,0
928,065950,0.0,2.28,0,2182,0.0,0
929,076080,0.0,1.04,0,3257,0.0,0
930,196700,0.0,0.73,0,2837,0.0,0
931,069080,30.28,4.12,1369,10064,0.0,0
932,053580,50.85,8.92,1406,8017,0.28,200
933,071460,30.38,1.66,131,2393,0.0,0
934,044340,9.22,2.68,2478,8541,2.19,500
935,330350,17.13,2.03,1036,8730,1.15,205
936,348350,15.48,3.61,2969,12730,0.0,0
937,112040,0.0,4.25,0,14108,1.0,600
938,065370,24.81,5.97,532,2211,0.38,50
939,038620,752.5,1.53,2,984,0.0,0
940,299900,62.99,6.5,204,1978,0.0,0
941,036090,62.9,2.12,31,921,0.0,0
942,136540,12.55,1.79,1323,9299,2.11,350
943,320000,0.0,0.0,0,0,0.0,0
944,097800,11.38,2.29,254,1263,0.0,0
945,192390,0.0,0.73,0,4905,0.0,0
946,313760,20.5,1.97,717,7453,0.54,80
947,036200,17.22,3.07,749,4198,0.39,50
948,018000,0.0,5.86,0,731,0.0,0
949,203450,16.05,2.03,299,2360,1.46,70
950,011320,36.82,1.56,220,5184,0.15,12
951,086390,17.55,2.93,1259,7543,1.13,250
952,241690,27.57,2.37,239,2777,0.0,0
953,142210,24.25,1.81,301,4023,1.37,100
954,048430,55.69,1.2,202,9349,0.89,100
955,206650,0.0,16.75,0,1221,0.0,0
956,089850,14.16,1.16,851,10348,0.0,0
957,032620,58.65,3.97,133,1965,0.51,40
958,264450,20.11,2.54,1089,8612,2.05,450
959,078070,51.3,2.03,424,10715,0.6,130
960,024800,3.88,0.5,923,7121,0.42,15
961,054930,0.0,0.71,0,27126,0.0,0
962,069330,0.0,0.82,0,1284,0.0,0
963,049520,10.76,0.55,395,7761,9.41,400
964,313750,0.0,0.0,0,0,0.0,0
965,336060,0.0,0.0,0,0,0.0,0
966,340360,0.0,0.0,0,0,0.0,0
967,367460,0.0,0.0,0,0,0.0,0
968,056090,0.0,0.94,0,4892,0.0,0
969,263770,57.22,3.16,108,1957,0.0,0
970,340930,18.77,15.58,1060,1277,0.0,0
971,023410,21.03,0.58,272,9929,2.62,150
972,056080,0.0,2.94,0,1385,0.0,0
973,321260,0.0,0.0,0,0,0.0,0
974,331380,0.0,0.0,0,0,0.0,0
975,084370,173.35,4.3,257,10366,0.52,230
976,178780,0.0,1.92,0,899,0.0,0
977,179900,64.67,5.26,317,3900,0.49,100
978,263050,0.0,9.2,0,4300,0.0,0
979,191410,0.0,1.01,0,3147,0.0,0
980,072770,0.0,3.9,0,636,0.0,0
981,039020,19.19,0.54,186,6634,1.96,70
982,060230,0.0,2.11,0,769,0.0,0
983,067920,30.14,1.45,211,4392,2.2,140
984,044960,80.1,2.85,100,2811,0.25,20
985,302430,39.06,3.45,480,5433,2.13,400
986,073490,23.01,3.74,2190,13479,0.5,250
987,086250,0.0,0.0,0,0,0.0,0
988,215790,0.0,1.52,0,1476,0.0,0
989,246960,0.0,5.6,0,2990,0.0,0
990,088390,0.0,0.96,0,12820,0.0,0
991,272290,15.29,3.02,3655,18500,0.0,0
992,053350,0.0,0.87,0,5856,0.39,20
993,258610,0.0,2.21,0,3422,0.0,0
994,215090,0.0,0.94,0,778,0.0,0
995,041520,0.0,0.71,0,16821,0.84,100
996,264850,50.21,2.69,48,895,1.66,40
997,054210,13.73,1.05,571,7484,1.28,100
998,164060,21.49,4.42,505,2456,0.0,0
999,065440,81.75,1.29,20,1263,0.0,0
1000,115610,0.0,1.47,0,1528,0.0,0
1001,349720,0.0,0.0,0,0,0.0,0
1002,323210,0.0,0.0,0,0,0.0,0
1003,078020,6.44,0.79,1132,9264,4.73,345
1004,080010,7.18,0.72,1061,10650,1.31,100
1005,086890,0.0,6.97,0,2073,0.0,0
1006,047560,0.0,2.73,0,3826,0.0,0
1007,067010,23.21,1.96,308,3645,1.4,100
1008,052190,0.0,0.39,0,22980,0.0,0
1009,226360,0.0,1.61,0,1374,0.0,0
1010,101360,28.94,19.27,1047,1572,0.0,0
1011,102710,12.07,2.12,3285,18688,0.38,150
1012,066980,232.0,1.87,50,6200,0.0,0
1013,063760,15.3,0.92,453,7495,1.73,120
1014,087730,0.0,9.54,0,855,0.0,0
1015,123570,15.68,1.93,322,2617,0.59,30
1016,083470,1.64,7.24,968,219,0.0,0
1017,095190,0.0,2.58,0,2076,0.0,0
1018,091120,722.92,1.55,24,11185,0.0,0
1019,039030,120.53,3.75,984,31593,0.13,150
1020,294090,0.0,177.47,0,364,0.0,0
1021,088290,47.85,6.75,163,1155,0.0,0
1022,181340,0.0,4.17,0,5089,0.0,0
1023,353810,0.0,0.0,0,0,0.0,0
1024,090850,37.7,5.55,243,1650,0.98,90
1025,099750,0.0,2.78,0,6500,0.48,86
1026,035810,118.33,0.65,39,7110,1.08,50
1027,160600,0.0,0.55,0,563,0.0,0
1028,092130,19.44,4.94,1134,4460,3.36,740
1029,096040,0.0,3.7,0,187,0.0,0
1030,134060,25.14,2.48,381,3856,0.0,0
1031,001840,528.57,3.43,14,2157,0.14,10
1032,024810,0.0,0.8,0,292,0.0,0
1033,041830,13.25,1.99,1532,10209,0.69,140
1034,352940,24.06,3.22,453,3383,0.0,0
1035,079950,47.64,1.3,53,1945,0.0,0
1036,277410,16.65,1.75,121,1154,1.49,30
1037,060150,30.39,2.5,441,5361,0.0,0
1038,033230,0.0,1.39,0,1538,0.0,0
1039,037330,30.27,0.89,112,3820,2.21,75
1040,083640,0.0,1.29,0,1778,0.0,0
1041,216050,48.63,7.39,1240,8160,0.0,0
1042,049070,14.83,1.21,2073,25323,0.81,250
1043,119610,15.03,2.05,1494,10970,1.34,300
1044,017250,0.0,0.52,0,3079,6.27,100
1045,035080,0.0,0.97,0,5001,1.44,70
1046,051370,0.0,1.29,0,9337,0.0,0
1047,064290,52.9,13.68,448,1733,0.0,0
1048,189300,59.7,5.93,1119,11271,0.15,100
1049,150840,0.0,3.71,0,598,0.0,0
1050,048530,0.0,12.7,0,2032,0.0,0
1051,175140,0.0,1.99,0,3150,0.0,0
1052,115310,5.09,0.79,4134,26580,4.28,900
1053,039290,117.68,1.93,99,6029,0.09,10
1054,041020,0.0,3.38,0,745,0.0,0
1055,071200,24.44,2.09,297,3469,0.0,0
1056,101930,0.0,0.65,0,14229,0.0,0
1057,068330,45.64,5.48,109,908,0.14,7
1058,058450,0.0,1.13,0,607,0.0,0
1059,019540,0.0,0.43,0,8805,0.0,0
1060,094820,7.26,0.91,800,6367,5.16,300
1061,049550,0.0,3.65,0,2246,0.0,0
1062,254120,0.0,2.63,0,806,0.0,0
1063,221610,59.67,1.72,6,208,0.0,0
1064,043910,0.0,1.81,0,835,0.0,0
1065,234920,0.0,1.03,0,3818,0.0,0
1066,289220,0.0,33.09,0,955,0.0,0
1067,174880,0.0,0.47,0,2073,0.0,0
1068,049630,11.73,1.29,82,744,0.0,0
1069,110020,0.0,21.54,0,557,0.0,0
1070,065530,103.44,3.52,45,1322,1.07,50
1071,208140,99.86,1.75,37,2108,0.0,0
1072,022220,9.62,1.33,222,1603,0.0,0
1073,040420,12.63,1.59,514,4080,6.63,430
1074,045510,76.8,1.6,25,1200,0.0,0
1075,065620,0.0,48.33,0,330,0.0,0
1076,217190,14.27,2.2,368,2381,0.95,50
1077,095700,0.0,7.64,0,12496,0.0,0
1078,072520,0.0,7.91,0,215,0.0,0
1079,122310,9.93,2.41,996,4096,4.04,400
1080,361390,35.15,61.39,1579,904,0.0,0
1081,187420,0.0,3.24,0,2358,0.0,0
1082,225220,0.0,42.87,0,680,0.0,0
1083,123330,0.0,1.4,0,3877,0.0,0
1084,159580,22.2,2.89,473,3635,0.0,0
1085,147830,27.14,1.22,255,5685,1.45,100
1086,033100,18.25,1.82,348,3490,0.79,50
1087,079370,19.46,1.23,1359,21560,0.76,200
1088,054950,36.63,1.86,520,10229,2.1,400
1089,090470,66.57,0.81,108,8904,0.7,50
1090,287410,0.0,0.0,0,0,0.0,0
1091,137950,11.28,1.46,548,4222,0.97,60
1092,033320,218.11,1.81,37,4463,0.0,0
1093,204270,5.9,1.77,1691,5638,0.0,0
1094,026040,0.0,0.79,0,2745,0.0,0
1095,126880,21.15,1.88,357,4014,0.0,0
1096,322510,0.0,3.76,0,2432,0.0,0
1097,033050,0.0,1.17,0,1090,0.0,0
1098,094970,62.02,1.07,57,3300,1.41,50
1099,058420,0.0,0.53,0,4054,0.0,0
1100,089790,20.39,2.99,380,2588,0.0,0
1101,052670,46.71,3.37,152,2108,0.0,0
1102,199820,14.61,3.25,1472,6617,0.58,125
1103,023440,0.0,1.85,0,2070,0.0,0
1104,038010,17.72,1.03,492,8454,1.03,90
1105,080220,0.0,2.46,0,2430,0.0,0
1106,216080,0.0,9.68,0,2019,0.0,0
1107,229000,0.0,672.41,0,29,0.0,0
1108,082270,0.0,9.81,0,2467,0.0,0
1109,064800,28.33,0.83,54,1839,0.65,10
1110,041590,0.0,0.74,0,1169,0.0,0
1111,044060,25.82,1.62,359,5739,0.0,0
1112,034940,0.0,2.25,0,1874,0.0,0
1113,101730,0.0,7.78,0,798,0.0,0
1114,067000,0.0,12.52,0,758,0.0,0
1115,033340,0.0,0.49,0,2156,0.0,0
1116,036930,20.97,2.23,534,5033,0.63,70
1117,239340,0.0,5.57,0,980,0.0,0
1118,072020,95.43,2.05,186,8671,0.28,50
1119,000440,75.53,1.38,132,7246,1.6,160
1120,228760,0.0,2.28,0,5450,0.0,0
1121,314130,0.0,0.0,0,0,0.0,0
1122,043610,53.41,2.56,126,2627,0.0,0
1123,263860,21.37,2.04,343,3585,0.0,0
1124,303030,246.67,4.38,15,844,0.0,0
1125,036180,0.0,0.9,0,1342,0.0,0
1126,208350,19.62,1.21,318,5177,0.0,0
1127,114570,0.0,0.15,0,4180,0.0,0
1128,051160,0.0,37.5,0,572,0.0,0
1129,053050,11.13,0.75,155,2305,2.32,40
1130,119850,13.65,1.17,422,4944,0.87,50
1131,270520,270.71,2.03,14,1869,0.0,0
1132,065060,0.0,1.05,0,932,0.0,0
1133,204840,0.0,20.4,0,62,0.0,0
1134,111820,0.0,137.22,0,18,0.0,0
1135,115450,0.0,4.6,0,2556,0.0,0
1136,219750,0.0,5.15,0,1181,0.0,0
1137,018120,16.01,2.65,1961,11835,4.3,1350
1138,109820,0.0,11.82,0,826,0.0,0
1139,086060,64.49,1.16,98,5450,0.47,30
1140,036890,13.88,2.46,1102,6213,1.31,200
1141,007370,41.09,1.66,147,3639,1.66,100
1142,085660,21.27,2.62,884,7187,0.0,0
1143,094850,6.24,1.55,1714,6907,1.59,170
1144,004650,4.8,0.97,2729,13530,4.58,600
1145,311690,0.0,4.07,0,8101,0.0,0
1146,278280,69.29,7.74,2348,21034,0.18,300
1147,096240,21.98,3.02,1176,8569,3.87,1000
1148,013720,361.84,5.12,38,2688,0.0,0
1149,066360,0.0,0.68,0,3225,0.0,0
1150,047820,22.63,2.56,99,874,0.0,0
1151,094360,33.9,4.77,469,3331,0.96,152
1152,016920,17.29,1.28,140,1893,0.41,10
1153,284620,0.0,0.0,0,0,0.0,0
1154,293490,265.99,7.04,197,7443,0.0,0
1155,042000,91.57,5.26,356,6203,0.0,0
