,종목코드,코스피 일일변동 평균
198,003547,0.2609319412365301
199,003550,0.21106511313183185
200,003555,0.28164014542331034
201,003560,0.23912564738004916
202,003570,0.14091678794187734
203,003580,0.15554388419929782
204,003610,0.17199935771081634
205,003620,0.43098231232865586
206,003650,0.18073551165464016
207,003670,0.5898033484709084
208,003680,0.4188226773609909
209,003690,0.07299199331419888
210,003720,0.49825522749517304
211,003780,0.486482294239357
212,003830,0.2967553027263526
213,003850,0.3259265263968096
214,003920,0.02607432941519037
215,003925,0.41838802629751587
216,003960,0.18624376230129722
217,004000,0.30419326764811194
218,004020,0.4514146222687553
219,004060,0.18522452941723147
220,004080,0.15445534239124603
221,004090,0.5384299512090631
222,004100,0.2780809564303129
223,004105,0.1676292041814113
224,004140,0.7122935277042394
225,004150,0.13952081181962034
226,004170,0.13025847166667037
227,004250,0.16345742516980025
228,004255,0.12463561922124984
229,004270,0.35435347741209317
230,004310,0.3474409044244907
231,004360,0.25101797099803186
232,004365,0.21023316954899793
233,004370,0.0043539268691716185
234,004380,0.15908611959202387
235,004410,0.5715890135699043
236,004415,0.41731807804456306
237,004430,0.37703332720767
238,004440,0.5971786947151021
239,004450,0.01438350793673648
240,004490,0.5378451360774835
241,004540,0.47464328583501203
242,004545,0.48631127013749165
243,004560,0.5031091870488199
244,004565,0.49260565279502183
245,004690,0.07018303815833941
246,004700,0.1894409732018928
247,004710,0.3417812462071862
248,004720,0.3482430056997775
249,004770,0.044529129457739354
250,004800,0.1784136464184919
251,004830,1.198829464429894
252,004835,0.7063966208218462
253,004840,0.366890317963515
254,004870,0.22924001639766722
255,004890,0.2273507732200398
256,004910,0.23265287875117047
257,004920,0.1587252675299505
258,004960,0.28844277954236225
259,004970,0.07718317451598607
260,004980,0.32261947671847463
261,004985,0.5399839786973774
262,004990,0.17979127249143587
263,00499K,0.2206371907269647
264,005010,0.3001908874143661
265,005030,0.40247097361217343
266,005070,0.47131745752734466
267,005090,0.21476633267360837
268,005110,-0.03380816219016448
269,005180,0.1163679881523381
270,005250,0.32719636495752585
271,005257,1.1238084128530812
272,005300,0.21490094849074678
273,005305,0.2336919512940452
274,005320,0.511453861296745
275,005360,0.36863960698875275
276,005380,0.4109014375207665
277,005385,0.3051036930252155
278,005387,0.2597374035877508
279,005389,0.2800589028250109
280,005390,0.3344657369056765
281,005420,0.31590428667689985
282,005430,0.23976090534180736
283,005440,0.2151762207657442
284,005490,0.30620682264081356
285,005500,0.05593292240043985
286,005610,0.09040893426690261
287,005680,0.20957451341662267
288,005690,-0.011925061401286213
289,005720,0.11754313309189776
290,005725,0.1688651019516331
291,005740,0.10950091972298212
292,005745,0.260641615442401
293,005750,0.37459844749262644
294,005800,0.14810880681783806
295,005810,0.14959531969350506
296,005820,0.2130265583777087
297,005830,0.1524626887663154
298,005850,0.3661502093886439
299,005870,0.36680550523894245
300,005880,0.46886291432714494
301,005930,0.2333921389201348
302,005935,0.2552747961143225
303,005940,0.13045415078224915
304,005945,0.11944791389934149
305,005950,0.34251216284060654
306,005960,0.2865612070803282
307,005965,0.2198859932081762
308,006040,0.18560338336269444
309,006060,0.08066624128357146
310,006090,0.3006236431667542
311,006110,0.5745901916897765
312,006120,0.5321706644527454
313,006125,0.6828214546488368
314,006200,0.6558594321499188
315,006220,0.5404351175267559
316,006260,0.40489592615422076
317,006280,0.4900141580265772
318,006340,0.3040469118020425
319,006345,0.12073704888073444
320,006360,0.335430866009978
321,006370,0.31847030177163305
322,006380,0.24076633624737329
323,006390,0.31518668654399895
324,006400,0.45026438651429485
325,006405,0.5623822051216838
326,006490,0.17482723221296598
327,006570,0.09220712183024422
328,006650,0.6158713885598448
329,006660,0.26812047572144293
330,006740,0.5100437724217911
331,006800,0.28571048654206427
332,006805,0.20698221760411312
333,00680K,0.1883707240738511
334,006840,0.20296533261044467
335,006880,0.20389894378943324
336,006890,0.5528327222795133
337,006980,0.26917225366810826
338,007070,0.1103491595007678
339,007110,0.08605932244456851
340,007120,0.2111917967587044
341,007160,0.36442640591988346
342,007210,0.44875794932628854
343,007280,0.23235087990283737
344,007310,0.08579554092614297
345,007340,0.09898797548718578
346,007460,0.10948588571424113
347,007540,0.28841241928568895
348,007570,0.09356399095385676
349,007575,0.5500429061465182
350,007590,0.11196235731741107
351,007610,0.20761786036305246
352,007660,0.1290535216947809
353,007690,0.261254062460082
354,007700,0.17548471533400642
355,007810,0.3001837000390204
356,007815,0.33003550014370897
357,00781K,0.24045789895624287
358,007860,1.0583469341971457
359,007980,0.18349116610258145
360,008040,0.2799382107054227
361,008060,-0.00569815067608313
362,00806K,0.24323125991542616
363,008110,0.2959737140487366
364,008250,0.367792339609923
365,008260,0.4298990633063446
366,008350,-0.03545093705377966
367,008355,0.17270511605752717
368,008420,0.45367084841976635
369,008490,0.1721552596384805
370,008500,0.31015911060619933
371,008560,0.22269706143474144
372,008600,0.24379886841015022
373,008700,0.44290193169998887
374,008730,0.2576331878146557
375,008770,0.105041936919038
376,008775,0.30125193117216187
377,008870,0.21226067286126474
378,008930,0.41918042406248585
379,008970,0.18218663678033617
380,009070,0.6383627124473462
381,009140,0.31268895344941305
382,009150,0.29096014011828764
383,009155,0.43023811088543545
384,009160,0.17430901368001225
385,009180,0.5619907160490654
386,009190,0.3948588813821944
387,009200,0.20336264482704147
388,009240,0.3856255806428061
389,009270,0.05696772699104075
390,009290,0.22932500333757252
391,009310,0.17726495708887577
392,009320,0.1838056263430944
393,009410,0.3373985585965
394,009415,0.7401062188588006
395,009420,0.05225548418098117
396,009440,0.1792206268300177
397,009450,0.22873541063132177
398,009460,-0.14555890899692034
399,009470,0.39434943894856417
400,009540,0.25411892889104865
401,009580,0.24106414745203508
402,009680,0.3520426809554538
403,009770,0.11738331327565657
404,009810,-0.1526657537352506
405,009830,0.620988013796216
406,009835,1.1165021615521569
407,009900,3.769659334939111
408,009970,0.128191283364389
409,010040,0.2231755396896468
410,010050,0.1897835425745497
411,010060,0.6040946057812523
412,010100,0.47542295159644954
413,010120,0.27476372975909497
414,010130,0.0783830226679053
415,010140,0.3293748629278097
416,010145,1.2403361556617023
417,010400,0.12940429976706624
418,010420,0.2521119734338681
419,010580,0.0
420,010600,0.2010687757746108
421,010620,0.41333851510348313
422,010640,0.217866317412513
423,010660,0.16528577390236135
424,010690,0.5021587611396513
425,010770,0.20825750324359574
426,010780,0.41589688148364434
427,010820,0.32532573317001146
428,010950,0.1814342304082172
429,010955,0.17013652647078129
430,010960,0.14739141646102638
431,011000,0.20890823745690706
432,011070,0.28680279308561335
433,011090,0.5503547978422694
434,011150,0.2554660756495641
435,011155,0.178611568727989
436,011170,0.22804846424464698
437,011200,0.9911957212596189
438,011210,0.5158034155406059
439,011230,0.3623829244708412
440,011280,0.2733519514706268
441,011300,0.47637375995144465
442,011330,0.13410861785362993
443,011390,0.13280603889703332
444,011420,0.2658154262079721
445,011500,0.7103299647320738
446,011690,0.0
447,011700,0.30617509409373406
448,011760,0.27996963914626666
449,011780,0.6576190135232576
450,011785,0.7391565278635989
451,011790,0.5549435079209376
452,011810,0.17689942791687185
453,011930,0.669253780977096
454,012030,0.1969479165749534
455,012160,0.19885890316511873
456,012170,0.0
457,012200,0.34450557652594643
458,012205,0.12209154176035963
459,012280,0.3496307186400541
460,012320,0.23840819886441203
461,012330,0.2666828015031848
462,012450,0.3262906215655289
463,012510,0.11667770412233028
464,012600,0.4200991039040664
465,012610,0.14278687896364015
466,012630,0.1964376700460832
467,012690,0.026615474917340672
468,012750,0.02383564899634801
469,012800,0.3194837388476803
470,013000,0.2651883884189371
471,013360,0.27343778341931113
472,013520,0.3289184331543189
473,013570,0.23371524408746983
474,013580,0.4250193908515008
475,013700,0.4125897830631448
476,013870,0.4161755044472825
477,013890,0.17138916050755232
478,014130,0.2572510614723362
479,014160,0.6380125900975491
480,014280,0.3923379996183407
481,014285,0.4017781244128391
482,014440,0.30569078329646343
483,014530,0.38225530624429166
484,014580,0.23997705594314375
485,014680,0.49934207439996586
486,014710,0.32828699469144557
487,014790,0.3791750560355054
488,014820,0.4413313546193414
489,014825,0.27735420132952376
490,014830,0.29975081025077877
491,014910,0.14827998936230524
492,014915,-0.049139703194944095
493,014990,0.025553387844544164
494,015020,0.5057887574123853
495,015230,0.34114392438914204
496,015260,0.06748922233395131
497,015360,0.06464844037133279
498,015540,0.20622505142139758
499,015590,0.0665386985521267
500,015760,0.09984157338175821
501,015860,0.30715297634678895
502,015890,0.3070165305226243
503,016090,0.15336001837344962
504,016360,0.14585089672661136
505,016380,0.4569882690741494
506,016450,0.2899296979907775
507,016580,0.10551391071590359
508,016590,0.2048402992268754
509,016610,0.31249080960924497
510,016710,0.5000934707998219
511,016740,0.41451569948762057
512,016800,0.031510319764930114
513,016880,0.48324138376908515
514,017040,0.2255825298347155
515,017180,0.15340489702243407
516,017370,0.2497595659419791
517,017390,0.18463106059440135
518,017550,0.6441957206428588
519,017670,0.19605757940439444
520,017800,0.11099510087350095
521,017810,0.2819820537127953
522,017900,0.24731387382307224
523,017940,0.20074813722963572
524,017960,0.36643752486103043
525,018250,0.04490422904540736
526,018260,0.1325493955207167
527,018470,0.13262817797696821
528,018500,0.42702577466422437
529,018670,0.2480176214811996
530,018880,0.3312061130551214
531,019170,1.0572277137430532
532,019175,1.0310969529881877
533,019180,0.18343593233259564
534,019440,0.17445296609125063
535,019490,0.7479401798058443
536,019680,-0.10866098159941952
537,019685,0.0395560251423096
538,020000,0.3397702619387904
539,020120,0.5871685068465788
540,020150,0.3478096907008561
541,020560,0.08759717639896009
542,020760,0.32042319248847817
543,021050,-0.01914048546524559
544,021240,0.07977152921703182
545,021820,0.0
546,023000,0.3052515784137774
547,023150,0.08158670942820925
548,023350,0.28817062923545866
549,023450,0.3116910730045968
550,023530,0.24513044135379594
551,023590,0.2897852754104325
552,023800,0.7374839463630622
553,023810,0.3778969832828244
554,023960,0.7928203900763303
555,024070,0.3133569761180681
556,024090,0.22861311801456832
557,024110,0.09804429914544027
558,024720,0.24334009474670668
559,024890,0.4604820538429563
560,024900,0.6578001336616012
561,025000,0.17837572098355922
562,025530,0.1877670021954667
563,025540,0.5107949596105918
564,025560,-0.16243391774429808
565,025620,-0.055904535848900566
566,025750,0.5523219334097929
567,025820,0.4708860246330454
568,025860,0.12580161750299282
569,025890,0.2334469177030102
570,026890,0.4275916423324467
571,026940,0.07014572502512308
572,026960,0.3312594169967763
573,027410,0.2948366288108614
574,027740,0.048615685526685264
575,027970,0.1373212355077956
576,028050,0.16304940095208525
577,028100,0.16881804815478288
578,028260,0.16532967553866693
579,02826K,0.31032375971590026
580,028670,0.3562419241411261
581,029460,0.34524229349978225
582,029530,0.14265332161989955
583,029780,0.07185172776618426
584,030000,0.1445987697180805
585,030200,0.15460771830472234
586,030210,0.39403408487425673
587,030610,0.13468650371380586
588,030720,0.10924761056984299
589,030790,0.6358454345516836
590,031430,0.06039965655198668
591,031440,0.20297219577793657
592,031820,0.1995196016184118
593,032350,0.3614562745302366
594,032560,0.3321222541255214
595,032640,0.06817831791499894
596,032830,0.2847444073043011
597,033180,0.04138690396674695
598,033240,0.4975806050032543
599,033250,0.09054661353432003
600,033270,0.5952695439524015
601,033530,0.5458516287802588
602,033780,0.04519862362110437
603,033920,0.1711521742754967
604,034020,0.6842011638237816
605,034120,0.1597299597179689
606,034220,0.3268015783379548
607,034300,0.46427872545248894
608,034310,-0.012999267817586894
609,034590,0.04205058152504083
610,034730,0.25795511242378116
611,03473K,0.4471757543659922
612,034830,0.17113537699012285
613,035000,0.14942554717698409
614,035150,0.3057914722213289
615,035250,0.12570417692139135
616,035420,0.3542088318067103
617,035510,0.2307817998815024
618,035720,0.5030371954664071
619,036420,0.3272901902910083
620,036460,0.21379741347535003
621,036530,0.16087202175781
622,036570,0.1518800186801579
623,036580,0.3782901524043032
624,037270,0.8657936417454297
625,037560,0.2126971965320116
626,037710,0.11139521620039505
627,039130,0.27468046054402123
628,039490,0.2868200872114677
629,039570,0.17948548033956646
630,041650,0.29180274128439554
631,042660,0.34895815607370245
632,042670,0.6098738081041003
633,042700,0.57173536036883
634,044380,-0.09294977192813482
635,044450,0.2233630659587234
636,044820,0.23879988907700847
637,047040,0.369371634250388
638,047050,0.2835239574679672
639,047400,0.5493865183748603
640,047810,0.25861923103777923
641,049770,0.07310349328476892
642,049800,0.41219314893674025
643,051600,0.04476788431461271
644,051630,0.421476605429506
645,051900,0.15739626426074121
646,051905,0.03961321518317146
647,051910,0.44456840372134104
648,051915,0.4478042177997985
649,052690,0.1843011976521622
650,053210,0.16817295301186327
651,053690,0.2405087346782227
652,055490,0.5954185691402625
653,055550,0.13480407299637132
654,057050,0.15773739043208537
655,058430,0.5281061476999758
656,058650,0.21111504511683143
657,058730,0.044598194112925045
658,058850,0.3003977864977601
659,058860,0.3033116384763212
660,060980,0.19936676943118128
661,063160,0.4440970332281515
662,064350,0.25984599036576755
663,064960,0.38704984792576574
664,066570,0.5210463629694996
665,066575,0.6389192670235495
666,067830,0.24718677492337243
667,068270,0.1998125417438483
668,068290,0.43346473640205724
669,068400,0.1828328657282323
670,069260,0.21464125261541483
671,069460,0.1633730417158608
672,069620,0.3388880042081006
673,069640,0.19616399100652357
674,069730,0.27571341426198603
675,069960,0.1998152125555542
676,070960,0.14064176228404263
677,071050,0.2673920390192638
678,071055,0.35221614547494445
679,071090,0.3247244689407441
680,071320,0.10408418020113724
681,071840,0.44406745714698426
682,071950,0.09573446629333127
683,071970,0.4938827603710779
684,072130,0.20344603265365108
685,072710,0.039994743869908825
686,073240,0.12091421648671348
687,074610,0.09468617769323327
688,075180,0.24569704926491948
689,075580,0.6537618475566409
690,077500,0.4511455370748454
691,077970,0.31467116599937583
692,078000,0.008976622480505975
693,078520,-0.003384004781325682
694,078930,0.04666134318399166
695,078935,0.07183452109105752
696,079160,0.27280574294355353
697,079430,0.4510841448888626
698,079550,0.33671890812179595
699,079980,0.3379922994471784
700,081000,0.4554876835696267
701,081660,0.20330524116687385
702,082640,0.269958760303885
703,082740,0.6078278695126377
704,083420,0.7386765599969315
705,084010,0.548192162024205
706,084670,0.0008509466722398108
707,084680,-0.023085683111641
708,084690,0.3323411247807392
709,084695,0.22486795599136966
710,084870,0.24957327316804542
711,085310,0.30627201440144775
712,085620,0.1538166073367266
713,086280,0.35666857295996507
714,086790,0.2861894685447717
715,088260,0.05053290847084333
716,088350,0.40999440944851834
717,088790,0.5208076257176499
718,088980,0.03124558496236562
719,089470,0.37776287811658543
720,089590,0.20570851914479293
721,090080,0.09598683368389828
722,090350,0.25655223615747186
723,090355,0.14602683782196682
724,090370,0.18362145445163744
725,090430,0.20436758964149873
726,090435,0.18063203926014867
727,091090,0.03877518443155051
728,091810,0.26692864264576055
729,092200,0.5490760666878355
730,092220,0.6730866843693544
731,092230,0.24868546142970177
732,092440,0.3329097828657741
733,092780,0.29158996778423446
734,093050,0.19861948882285566
735,093230,0.5175884878656671
736,093240,0.7469628592773383
737,093370,0.2635559079544297
738,094280,0.22263454166116614
739,094800,0.03299060597773269
740,095570,0.21004382664574173
741,095720,0.1598395860996868
742,096300,-0.06789777107496263
743,096760,0.010417250020061374
744,096770,0.45238628436609496
745,096775,0.4742569669683008
746,097230,0.3030493142630265
747,097520,0.35284413870234355
748,097950,0.28931270622181104
749,097955,0.3202881791537654
750,100220,-0.07313132438822932
751,100250,0.1262665476773591
752,100840,0.1310536658162468
753,101140,0.18881743716632
754,101530,0.1040860441638974
755,102260,0.2848593079615903
756,102280,-0.0028519676233980428
757,102460,0.2768159108897297
758,103140,0.29720648579067593
759,103590,0.3452819042321763
760,104700,0.5090494240643234
761,105560,0.22716690951086266
762,105630,0.3857300707817402
763,105840,0.20483047044961405
764,107590,0.45604955959420634
765,108320,0.452796790773659
766,108670,0.3992005209886349
767,108675,0.43298832666071235
768,109070,0.0
769,111110,-0.0161187239065874
770,111770,0.2796750500146037
771,112610,0.8133978290939661
772,114090,0.11786573690479268
773,115390,0.22403222437167417
774,117580,0.09331382156112061
775,118000,0.2019755758890653
776,119650,0.5194958557755002
777,120030,0.32244473517317235
778,120110,0.33067291423505035
779,120115,0.28936673465411555
780,122900,0.01755947179451324
781,123690,0.03895128173891675
782,123700,0.2950211685420911
783,123890,0.37636110829809455
784,126560,0.202341604930905
785,128820,0.23727839288562552
786,128940,0.13960936443641925
787,129260,0.6462959661494635
788,130660,0.23007004473642095
789,133820,0.3235971207177325
790,134380,0.3225267978199327
791,134790,0.28211701744283213
792,136490,0.4494618941228515
793,138040,0.22438862176169241
794,138490,0.41252376621490383
795,138930,0.1933879489263016
796,139130,0.2721364581435398
797,139480,0.2215202829274213
798,140910,0.2154089518899146
799,143210,0.08694429749415156
800,145210,-0.3282445078464221
801,145270,0.33275922977423544
802,145720,0.29592150407329143
803,145990,0.31303133462069893
804,145995,0.35495081035139925
805,152550,-0.004546096177591306
806,155660,0.32205362173247276
807,155900,-0.004747892136543233
808,161000,0.32150195548785276
809,161390,0.4333716318352516
810,161890,0.19513023235093757
811,163560,0.43800395073229953
812,168490,0.005089292104255373
813,170900,0.03298350254369659
814,175330,0.1699935296204737
815,178920,0.26492525033986875
816,180640,-0.016203590870075262
817,18064K,-0.03300616840243161
818,181710,0.04072160817934875
819,183190,0.3978271077198252
820,185750,0.3328515721918937
821,192080,0.2217213655150431
822,192400,0.2366975514733546
823,192650,0.4415111151829541
824,192820,0.2205921755260246
825,194370,0.4699963980073094
826,195870,0.41609209764193206
827,200880,0.6525006002553079
828,204210,0.11615566769066343
829,204320,0.5400178417566874
830,207940,0.21007804549277714
831,210540,0.5367467688940343
832,210980,0.23226041141671355
833,213500,0.14712995308788468
834,214320,0.09110551156059533
835,214330,0.4283279455118587
836,214390,0.33762314640357777
837,214420,0.024167999305135097
838,226320,0.4864297048417201
839,227840,0.28672423883565773
840,229640,0.07133998328266773
841,234080,0.1512368005005524
842,241560,0.40917264742683446
843,241590,0.27561453002411
844,244920,5.890592834509217
845,248070,0.3826415192539675
846,248170,0.32893684724195793
847,249420,0.13682059257444276
848,251270,0.1702893332231565
849,264900,0.18239182145257973
850,26490K,0.37542670183834276
851,267250,0.1889563053635943
852,267260,0.5537514515266305
853,267270,0.5898786668622062
854,267290,0.11912866109626712
855,267850,0.38064271355670215
856,268280,0.36836052889140003
857,271560,0.08307296032205994
858,271980,0.41732689870530787
859,272210,0.5202653406998624
860,272450,0.34333258220537133
861,272550,0.26010775240104367
862,280360,0.11573623162801377
863,281820,0.22370340258050223
864,282330,0.10205413561460061
865,282690,0.054978515891670895
866,284740,0.14902953692625073
867,285130,0.5661473556412232
868,28513K,0.7710679296405032
869,286940,0.1634802765724856
870,293480,0.11311785053185791
871,293940,0.045800850121191415
872,294870,0.302264439018955
873,298000,0.6115595890596899
874,298020,0.7399561417156082
875,298040,0.8291153790853568
876,298050,0.8152211046153112
877,298690,0.19450633659710972
878,300720,0.439257702003983
879,302440,144.7108114254919
880,306200,0.4582660985508017
881,307950,0.5986730257490447
882,308170,0.16569659605627718
883,316140,0.1314315906637659
884,317400,0.508071236226951
885,322000,0.34533166233354656
886,326030,-0.0033986237579253804
887,330590,0.02758329800643533
888,334890,0.005830309296977409
889,336260,1.11338618621716
890,33626K,0.947331597347187
891,33626L,0.6437906016886116
892,336370,0.4684917284047691
893,33637K,0.43159097082459374
894,33637L,0.284032164289358
895,338100,-0.0338831440288682
896,339770,2.565756532288144
897,344820,0.46089161346255075
898,348950,-0.503371923857058
899,350520,0.2497695944908577
900,352820,2.557604587236985
901,353200,0.3622258853653812
902,35320K,-0.018483095863592966
903,357120,1.586750994730768
904,357250,4.6916288070564445
905,363280,6.392028853028461
906,36328K,0.06922180659600868
907,365550,-1.1149713037724733
908,375500,0.9396431803247299
909,37550K,-0.9642425687315264
910,378850,-5.216287642888842
911,900140,0.11528557443673682
912,950210,1.051299519111335
