,종목코드,PER,PBR,EPS,BPS,DIV,DPS
79,229640,16.88,1.84,436,4009,2.04,150
80,023150,5.84,0.76,1129,8617,4.55,300
81,035420,30.76,7.26,25746,109055,0.14,1131
82,181710,104.15,0.91,651,74766,0.0,0
83,005940,17.93,0.92,789,15448,2.83,400
84,005945,0.0,0.0,0,0,5.03,450
85,034310,10.86,1.19,1473,13477,0.81,130
86,008260,8.74,1.03,360,3055,1.59,50
87,004250,5.87,0.97,966,5845,1.41,80
88,004255,0.0,0.0,0,0,3.37,85
89,010060,15.47,1.17,10151,133995,0.25,400
90,005490,19.58,0.67,16627,486007,2.46,8000
91,100840,61.45,0.44,227,31532,0.0,0
92,064960,16.84,0.84,2316,46542,2.56,1000
93,003570,0.0,0.39,0,20125,0.0,0
94,036530,82.25,0.38,169,36293,2.52,350
95,010950,11.59,2.19,10353,54814,5.17,6200
96,010955,0.0,0.0,0,0,6.46,6225
97,034120,0.0,0.89,0,29623,0.0,0
98,101060,32.89,0.6,90,4917,0.84,25
99,004060,0.0,0.85,0,987,0.0,0
100,001380,0.0,0.97,0,2820,0.0,0
101,002360,8.77,1.54,162,920,3.87,55
102,009160,7.37,0.54,603,8266,2.25,100
103,123700,4.61,0.44,961,10177,4.51,200
104,025530,10.55,0.5,418,8884,4.54,200
105,034730,21.64,1.6,13676,184873,1.25,3700
106,011790,32.92,1.02,1162,37457,1.96,750
107,018670,4.92,0.62,19496,153747,2.71,2600
108,001740,0.0,0.59,0,9778,1.73,100
109,001745,0.0,0.0,0,0,0.2,125
110,006120,9.73,0.57,4264,72380,0.84,350
111,006125,0.0,0.0,0,0,2.18,400
112,210980,17.14,2.21,1686,13056,1.83,530
113,03473K,0.0,0.0,0,0,2.31,3750
114,096770,11.77,1.16,17934,182504,3.03,6400
115,096775,0.0,0.0,0,0,4.61,6450
116,001510,33.06,0.93,36,1281,0.0,0
117,001515,0.0,0.0,0,0,0.0,0
118,285130,0.0,0.0,0,0,0.0,0
119,28513K,0.0,0.0,0,0,0.0,0
120,017670,9.94,1.18,23497,197799,4.28,10000
121,000660,19.43,2.46,4184,32990,0.74,600
122,005610,21.14,3.69,5914,33899,0.76,956
123,011810,0.0,0.0,0,0,0.0,0
124,077970,0.0,3.16,0,3878,0.0,0
125,071970,0.0,0.0,0,0,0.0,0
126,084870,0.0,0.71,0,9942,0.0,0
127,002710,2.34,0.41,807,4610,0.0,0
128,024070,29.13,0.47,126,7868,2.72,100
129,037270,0.0,1.23,0,1749,0.0,0
130,000500,24.15,0.37,975,63319,2.55,600
131,000860,6.12,0.46,5335,71406,1.53,500
132,035250,12.58,1.85,2242,15203,3.51,990
133,011420,0.0,1.21,0,1628,0.0,0
134,002100,17.12,0.79,365,7896,4.24,265
135,009450,23.66,3.73,2925,18529,0.22,150
136,267290,0.0,0.0,0,0,0.0,0
137,012320,8.62,0.29,4931,144771,2.94,1250
138,000050,13.07,0.57,1075,24799,1.28,180
139,214390,28.81,2.83,531,5413,1.31,200
140,012610,48.84,1.32,129,4764,0.79,50
141,009140,14.33,0.81,2153,38034,0.81,250
142,013580,9.48,0.57,1946,32299,0.0,0
143,012200,8.31,0.8,499,5183,1.57,65
144,012205,0.0,0.0,0,0,2.09,70
145,004200,0.0,6.29,0,994,0.0,0
146,002140,11.93,1.03,288,3345,0.87,30
147,010130,14.29,1.64,33519,292340,1.77,8500
148,002240,14.93,0.44,2053,70031,1.14,350
149,001290,0.0,1.52,0,1842,0.0,0
150,009290,12.88,1.25,692,7115,0.9,80
151,017040,17.25,1.82,218,2061,0.0,0
152,017900,75.0,0.81,38,3515,0.0,0
153,037710,7.83,0.67,28471,333931,0.56,1250
154,192530,5.96,0.4,1914,28827,1.75,200
155,030610,5.44,0.47,1796,20711,1.74,170
156,007690,13.34,0.8,4490,75108,2.0,1200
157,005320,8.2,1.08,589,4453,0.0,0
158,001140,0.0,0.89,0,12266,0.0,0
159,002720,142.27,1.67,44,3743,0.16,10
160,014530,8.23,0.82,401,4012,3.48,115
161,014280,4.3,0.58,6933,51592,1.68,500
162,014285,0.0,0.0,0,0,1.7,550
163,008870,6.6,0.85,11731,90860,2.33,1800
164,001570,0.0,2.94,0,858,0.0,0
165,002990,10.92,1.27,1021,8797,2.69,300
166,002995,0.0,0.0,0,0,1.65,350
167,011780,36.82,1.99,2618,48363,0.83,800
168,011785,0.0,0.0,0,0,2.62,850
169,214330,5.07,0.55,967,8836,2.04,100
170,001210,0.0,0.51,0,14664,0.0,0
171,073240,0.0,0.66,0,6976,0.0,0
172,092440,459.0,0.61,10,7523,3.27,150
173,000270,4.51,0.47,6873,65569,3.55,1100
174,024110,9.32,0.56,1647,27282,3.13,480
175,013700,18.93,1.22,729,11320,1.09,150
176,004540,19.83,0.74,207,5548,0.0,0
177,004545,0.0,0.0,0,0,0.0,0
178,074610,122.4,19.37,125,790,0.0,0
179,001260,0.0,4.45,0,4150,0.0,0
180,008350,5.68,0.95,185,1109,0.0,0
181,008355,0.0,0.0,0,0,0.0,0
182,004270,33.1,1.02,63,2045,1.2,25
183,003920,15.74,0.69,43914,1002965,0.14,1000
184,003925,0.0,0.0,0,0,0.49,1050
185,002070,0.0,0.35,0,20610,2.77,200
186,025860,47.02,1.77,302,8004,0.32,45
187,005720,3.91,0.48,1830,15066,1.05,75
188,005725,0.0,0.0,0,0,1.73,80
189,002350,7.33,1.08,1713,11594,0.8,100
190,002355,0.0,0.0,0,0,2.07,105
191,251270,56.25,10.66,2720,14355,0.0,0
192,090350,17.33,0.6,464,13510,2.49,200
193,090355,0.0,0.0,0,0,2.41,205
194,000320,14.48,0.58,1046,25908,2.97,450
195,000325,0.0,0.0,0,0,2.47,455
196,006280,37.88,2.43,5451,84976,0.61,1250
197,005250,38.69,2.58,1039,15575,0.75,300
198,005257,0.0,0.0,0,0,1.36,300
199,004370,8.88,1.04,34464,294260,1.31,4000
200,072710,5.96,0.56,17111,181174,1.96,2000
201,023590,9.74,1.06,2254,20750,1.14,250
202,015590,0.0,1.61,0,749,0.0,0
203,019680,16.86,1.27,472,6289,3.02,240
204,019685,0.0,0.0,0,0,5.04,250
205,006370,0.0,0.3,0,33074,2.5,250
206,004130,39.13,0.85,437,20058,1.75,300
207,004135,0.0,0.0,0,0,3.47,305
208,008060,14.88,0.87,561,9567,3.59,300
209,000490,0.0,0.83,0,8849,0.54,40
210,008110,19.4,0.35,209,11615,0.0,0
211,005750,11.64,0.63,499,9266,2.24,130
212,000210,10.83,0.62,6868,119454,0.4,300
213,000215,0.0,0.0,0,0,1.22,350
214,004440,3.44,0.46,3052,22677,5.71,600
215,006570,237.62,0.65,21,7649,3.01,150
216,001680,14.41,1.1,1794,23549,1.55,400
217,001685,0.0,0.0,0,0,3.18,410
218,084690,12.32,0.71,773,13368,1.79,170
219,084695,0.0,0.0,0,0,2.71,180
220,128820,0.0,3.94,0,1277,0.0,0
221,117580,11.38,0.54,508,10629,4.33,250
222,016710,8.92,0.33,883,24082,3.17,250
223,003540,13.15,0.66,1027,20490,4.07,550
224,003547,0.0,0.0,0,0,6.67,550
225,003545,0.0,0.0,0,0,6.86,600
226,009190,11.95,6.18,325,629,0.0,0
227,014160,8.78,0.69,102,1296,0.0,0
228,047040,0.0,1.08,0,4888,0.0,0
229,009320,63.89,4.64,54,743,0.0,0
230,042660,0.0,1.76,0,15660,0.0,0
231,003090,45.67,2.52,462,8382,0.47,100
232,069620,76.35,4.63,2613,43110,0.3,600
233,000430,7.48,0.64,619,7243,2.7,125
234,006340,63.93,1.58,28,1135,0.0,0
235,006345,0.0,0.0,0,0,0.0,0
236,003220,19.02,2.42,1075,8465,1.27,260
237,024890,12.93,1.32,176,1724,0.0,0
238,002880,0.0,1.08,0,1095,1.27,15
239,000300,0.0,0.69,0,1032,0.0,0
240,012800,8.75,0.65,120,1616,0.0,0
241,015230,7.05,0.63,6972,77662,2.64,1300
242,001070,0.0,0.37,0,33801,0.0,0
243,006650,6.76,1.51,44062,197854,1.34,4000
244,001440,0.0,3.63,0,368,0.0,0
245,084010,5.17,0.51,1765,17795,3.61,330
246,001790,8.26,0.49,2747,46740,2.86,650
247,001799,0.0,0.0,0,0,3.05,675
248,001795,0.0,0.0,0,0,5.15,675
249,001130,10.47,0.44,16283,391655,1.17,2000
250,003490,0.0,1.51,0,22384,0.0,0
251,003495,0.0,0.0,0,0,0.0,0
252,005880,22.17,1.09,1220,24834,0.0,0
253,003830,8.28,0.37,13654,301473,0.0,0
254,016090,2.3,0.68,1059,3591,2.05,50
255,069460,0.0,2.87,0,819,0.0,0
256,012510,61.01,11.28,949,5135,0.5,290
257,004830,20.37,0.99,188,3859,1.17,45
258,004835,0.0,0.0,0,0,1.85,50
259,024900,0.0,0.88,0,1723,0.0,0
260,145720,25.34,13.23,3256,6234,0.12,100
261,002150,136.84,0.78,38,6704,3.27,170
262,001620,2.43,0.2,483,5734,0.0,0
263,001230,15.4,0.44,656,22842,1.49,150
264,023450,10.38,1.38,5866,44008,0.33,200
265,004140,2.61,0.51,639,3274,0.6,10
266,007590,14.68,0.8,506,9271,3.36,250
267,005960,2.07,0.79,4602,12045,0.0,0
268,005965,0.0,0.0,0,0,0.0,0
269,016380,0.0,2.29,0,4945,0.0,0
270,016385,0.0,0.0,0,0,0.0,0
271,026960,22.39,2.28,1199,11792,2.5,670
272,002210,0.0,8.76,0,2483,0.0,0
273,102260,7.84,1.03,856,6497,2.98,200
274,005190,7.01,0.95,2559,18986,2.79,500
275,000640,4.61,0.93,29311,144762,0.74,1000
276,058730,7.67,0.98,866,6767,3.01,200
277,170900,89.91,1.63,1268,69781,0.44,500
278,028100,12.91,1.0,1007,12993,1.54,200
279,282690,0.0,0.0,0,0,0.0,0
280,001520,16.67,0.51,111,3599,2.7,50
281,001527,0.0,0.0,0,0,1.39,150
282,001529,0.0,0.0,0,0,0.69,150
283,084670,11.63,0.66,2485,43789,0.69,200
284,030790,0.0,4.92,0,772,0.0,0
285,002900,37.5,1.03,56,2029,0.48,10
286,082640,63.05,0.44,118,16852,2.69,200
287,001525,0.0,0.0,0,0,1.14,100
288,008970,0.0,1.55,0,941,0.0,0
289,092780,5.29,0.81,928,6094,0.0,0
290,003580,0.0,1.78,0,3402,0.0,0
291,049770,15.93,1.53,13901,145215,1.13,2500
292,018500,0.0,0.92,0,1564,0.0,0
293,006040,13.77,1.3,22300,235636,0.98,3000
294,030720,41.98,1.07,212,8284,0.0,0
295,014820,19.45,4.15,2375,11127,0.54,250
296,014825,0.0,0.0,0,0,1.3,300
297,163560,5.68,0.57,1380,13717,1.02,80
298,001530,0.0,0.24,0,208932,0.99,500
299,004890,12.45,0.56,6017,134615,1.6,1200
300,002690,9.72,0.35,317,8734,0.65,20
301,000020,12.91,1.35,949,9055,0.9,110
302,000150,10.68,1.14,9972,93405,4.79,5100
303,000157,0.0,0.0,0,0,7.08,5100
304,011160,0.0,0.25,0,12026,0.0,0
305,241560,15700.0,0.94,2,33435,2.23,700
306,082740,0.0,0.75,0,7687,0.0,0
307,000155,0.0,0.0,0,0,7.2,5150
308,042670,45.19,0.97,214,9932,0.0,0
309,034020,0.0,0.55,0,29119,3.46,550
310,016740,8.47,1.04,817,6648,1.66,115
311,024090,6.16,0.98,2014,12674,3.23,400
312,003160,140.71,1.39,35,3552,1.02,50
313,092200,22.17,0.94,336,7908,0.67,50
314,013570,10.38,0.48,586,12569,2.3,140
315,210540,21.15,2.02,870,9102,0.65,120
316,007340,6.32,0.75,5554,47087,1.0,350
317,026890,12.99,1.47,364,3215,1.48,70
318,115390,28.72,2.04,867,12211,2.01,500
319,032350,362.79,4.31,43,3623,0.0,0
320,000400,14.61,0.85,218,3734,0.31,10
321,023530,47.19,0.48,4969,489398,0.85,2000
322,004000,0.0,1.64,0,43088,0.42,300
323,280360,0.0,0.0,0,0,0.0,0
324,004990,45.59,1.3,1393,48758,0.71,452
325,00499K,0.0,0.0,0,0,0.0,0
326,005300,30.33,0.9,50583,1712502,0.65,10000
327,005305,0.0,0.0,0,0,1.44,10050
328,011170,7.95,1.59,54488,273173,0.92,4000
329,002270,16.0,0.99,41363,670221,0.91,6000
330,071840,14.0,0.9,5144,80298,0.69,500
331,027740,84.22,1.01,9,751,0.0,0
332,204320,10.89,1.49,21303,155957,2.16,5000
333,001080,13.23,0.33,1357,55125,0.84,150
334,015540,0.0,5.65,0,1678,0.0,0
335,138040,8.23,1.2,1799,12308,2.03,300
336,008560,7.63,1.13,560,3782,4.68,200
337,000060,9.62,1.42,2189,14796,3.94,830
338,017180,30.87,2.58,311,3717,0.52,50
339,012690,32.48,2.58,149,1876,1.55,75
340,005360,11.15,0.86,299,3859,2.1,70
341,009680,10.27,0.83,955,11870,2.55,250
342,009580,0.0,0.76,0,8561,1.92,125
343,009200,639.0,0.35,5,9248,0.0,0
344,033920,7.88,1.01,2207,17226,2.01,350
345,008420,7.49,0.68,408,4463,1.64,50
346,025560,0.0,1.94,0,116,0.0,0
347,007120,0.0,0.91,0,642,0.0,0
348,006800,81.59,0.97,113,9538,0.54,50
349,00680K,0.0,0.0,0,0,0.0,0
350,006805,0.0,0.0,0,0,1.08,55
351,085620,7.93,0.44,634,11384,1.09,55
352,002840,9.38,1.14,25254,208257,0.0,0
353,268280,0.0,0.0,0,0,0.0,0
354,107590,7.46,1.27,6002,35366,1.23,550
355,134380,9.52,1.44,6008,39838,1.75,1000
356,003650,4.57,0.58,17831,140166,2.7,2200
357,003610,15.1,0.43,1242,43130,2.03,380
358,001340,57.62,1.31,61,2682,0.0,0
359,014580,18.76,0.69,149,4043,3.58,100
360,035150,7.18,1.31,922,5047,1.36,90
361,002410,0.0,1.13,0,1792,0.0,0
362,007210,10.0,1.17,381,3260,0.92,35
363,002760,33.92,2.42,51,715,0.81,14
364,003850,86.43,2.56,656,22118,0.35,200
365,000890,0.0,1.05,0,1037,0.0,0
366,003000,74.48,5.73,339,4404,1.98,500
367,001270,9.64,0.79,2815,34182,4.42,1200
368,001275,0.0,0.0,0,0,5.95,1250
369,026940,17.85,0.51,158,5507,2.66,75
370,015350,7.21,0.72,4969,49493,1.39,500
371,011390,7.28,0.87,5326,44757,0.65,250
372,005030,0.0,0.63,0,2177,0.0,0
373,100220,4.95,0.69,2092,15008,3.19,330
374,005180,18.74,1.15,3249,52963,2.05,1250
375,003960,25.2,0.94,1147,30659,0.35,100
376,008040,21.19,1.56,67,908,0.0,0
377,007160,12.69,1.01,5341,67221,0.22,150
378,014710,14.67,0.6,439,10656,0.78,50
379,006090,10.8,0.95,1204,13616,0.77,100
380,079660,62.42,0.55,165,18701,0.0,0
381,005090,14.8,0.94,3893,61520,1.3,750
382,001470,0.15,0.33,49729,22451,0.0,0
383,006400,61.44,1.26,3133,152341,0.52,1000
384,006405,0.0,0.0,0,0,1.22,1050
385,006660,12.23,0.48,961,24279,0.77,90
386,028260,215.38,1.46,650,95661,0.39,550
387,02826K,0.0,0.0,0,0,0.74,600
388,207940,0.0,7.89,0,61700,0.0,0
389,032830,10.17,0.87,11407,133221,1.03,1200
390,018260,42.6,3.85,5997,66436,0.29,750
391,028050,120.67,3.51,150,5158,0.0,0
392,009150,546.63,1.93,193,54640,0.47,500
393,009155,0.0,0.0,0,0,1.24,550
394,005930,15.58,2.13,157967,1156530,1.16,28500
395,005935,0.0,0.0,0,0,1.4,28550
