,종목코드,종목명,PER,PBR,시가총액
566,253840,수젠텍,0.0,7.97,224071.0
567,058530,슈펙스비앤피,0.0,0.3,21187.0
568,236200,슈프리마,7.25,1.39,190262.0
569,317770,슈프리마아이디,42.57,1.31,51241.0
570,094840,슈프리마에이치큐,11.0,0.65,94561.0
571,192440,슈피겐코리아,9.06,1.28,376712.0
572,099440,스맥,0.0,0.5,53171.0
573,033790,스카이문스테크놀로지,0.0,0.71,14190.0
574,131100,스카이이앤엠,0.0,3.21,68320.0
575,159910,스킨앤스킨,0.0,0.93,68488.0
576,158310,스타모빌리티,0.0,0.21,6096.0
577,115570,스타플렉스,0.0,0.59,45144.0
578,253450,스튜디오드래곤,106.16,6.55,2997434.0
579,204630,스튜디오산타클로스,0.0,2.19,88362.0
580,013810,스페코,15.68,3.79,145236.0
581,039670,스포츠서울,0.0,0.0,67794.0
582,049830,승일,0.0,0.83,116204.0
583,020710,시공테크,7.51,1.09,118283.0
584,033170,시그네틱스,0.0,0.77,108018.0
585,048870,시너지이노베이션,53.52,2.51,212133.0
586,025320,시노펙스,41.35,3.22,269534.0
587,269620,시스웍,50.95,2.58,140162.0
588,131090,시큐브,10.75,1.9,57200.0
589,139050,시티랩스,0.0,2.39,70186.0
590,290520,신도기연,7.66,2.45,139460.0
591,001000,신라섬유,293.33,4.44,64093.0
592,025870,신라에스지,96.96,4.43,70200.0
593,215600,신라젠,0.0,14.1,866567.0
594,065350,신성델타테크,32.91,1.62,236087.0
595,002800,신신제약,55.32,2.1,118330.0
596,323280,신영스팩5호,0.0,0.0,7431.0
597,344050,신영스팩6호,0.0,0.0,8933.0
598,017000,신원종합개발,6.26,0.98,88560.0
599,012790,신일제약,20.31,1.51,148812.0
600,138070,신진에스엠,21.42,0.74,52846.0
601,226330,신테카바이오,0.0,4.56,214464.0
602,333050,신한제6호스팩,0.0,0.0,10421.0
603,366330,신한제7호스팩,0.0,0.0,9282.0
604,056700,신화인터텍,10.5,1.04,100079.0
605,187270,신화콘텍,0.0,0.71,34793.0
606,243840,신흥에스이씨,18.89,2.99,329189.0
607,108320,실리콘웍스,31.9,2.6,1229581.0
608,222800,심텍,0.0,3.28,697606.0
609,036710,심텍홀딩스,0.0,0.89,105522.0
610,160980,싸이맥스,68.43,2.2,233233.0
611,356890,싸이버원,27.72,6.03,75646.0
612,217330,싸이토젠,0.0,18.55,332398.0
613,010280,쌍용정보통신,43.59,1.27,56447.0
614,208640,썸에이지,0.0,16.2,448538.0
615,222420,쎄노텍,0.0,2.59,90356.0
616,037760,쎄니트,29.92,0.87,62760.0
617,136510,쎄미시스코,0.0,1.35,35179.0
618,099320,쎄트렉아이,62.3,7.04,449192.0
619,049960,쎌바이오텍,18.9,1.67,173430.0
620,050890,쏠리드,74.71,3.85,471754.0
621,066790,씨씨에스,0.0,1.43,47356.0
622,222080,씨아이에스,67.92,15.55,827880.0
623,264660,씨앤지하이테크,9.22,1.65,110952.0
624,352700,씨앤투스성진,0.0,13.43,246390.0
625,297090,씨에스베어링,43.27,6.79,310884.0
626,115530,씨엔플러스,0.0,3.78,57021.0
627,225330,씨엠에스에듀,20.18,3.2,124107.0
628,115480,씨유메디칼,0.0,0.67,49894.0
629,189330,씨이랩,1687.04,53.4,135791.0
630,096530,씨젠,126.8,22.37,3413046.0
631,101240,씨큐브,12.28,1.52,82018.0
632,060590,씨티씨바이오,0.0,1.68,137219.0
633,260930,씨티케이코스메틱스,23.88,1.12,101019.0
634,013990,아가방컴퍼니,0.0,0.86,116093.0
635,123860,아나패스,0.0,4.65,276986.0
636,025980,아난티,0.0,1.66,631175.0
637,050320,아래스,0.0,16.5,45205.0
638,058220,아리온,0.0,0.53,10718.0
639,125210,아모그린텍,133.49,6.28,240028.0
640,052710,아모텍,927.03,1.68,334199.0
641,074430,아미노로직스,0.0,4.2,217811.0
642,092040,아미코젠,7590.0,5.97,729191.0
643,083930,아바코,9.31,1.56,195743.0
644,149950,아바텍,34.07,1.95,265328.0
645,036010,아비코전자,0.0,0.87,89196.0
646,050860,아세아텍,58.58,0.62,61513.0
647,246720,아스타,0.0,4.18,61945.0
648,067390,아스트,0.0,0.87,164093.0
649,127710,아시아경제,15.45,0.56,57522.0
650,154030,아시아종묘,0.0,3.96,65738.0
651,227610,아우딘퓨쳐스,0.0,1.18,40400.0
652,143160,아이디스,152.97,1.99,303274.0
653,054800,아이디스홀딩스,0.0,0.65,135556.0
654,332370,아이디피,11.93,1.85,53825.0
655,339950,아이비김영,0.0,0.0,71378.0
656,099190,아이센스,14.28,1.7,337936.0
657,289010,아이스크림에듀,19.02,1.37,102012.0
658,214430,아이쓰리시스템,798.08,2.14,147465.0
659,040910,아이씨디,22.82,1.91,288727.0
660,068940,아이씨케이,0.0,8.42,138719.0
661,052860,아이앤씨,12.98,1.41,77854.0
662,069920,아이에스이커머스,0.0,2.05,103305.0
663,038880,아이에이,207.86,6.17,404138.0
664,123010,아이에이네트웍스,0.0,10.05,110578.0
665,307180,아이엘사이언스,0.0,5.23,68865.0
666,101390,아이엠,0.0,1.66,54459.0
667,090740,아이엠이연이,9.5,1.11,92475.0
668,226350,아이엠텍,0.0,0.47,9318.0
669,078860,아이오케이,0.0,0.81,96893.0
670,114810,아이원스,0.0,1.62,197905.0
671,031310,아이즈비전,0.0,0.82,72238.0
672,185490,아이진,0.0,10.47,199542.0
673,059100,아이컴포넌트,0.0,1.47,42284.0
674,262840,아이퀘스트,35.18,9.43,147407.0
675,175250,아이큐어,0.0,3.42,391130.0
676,052460,아이크래프트,0.0,3.35,107953.0
677,119830,아이텍,0.0,1.62,124609.0
678,052770,아이톡시,0.0,6.35,34543.0
679,124500,아이티센,251.43,2.81,105111.0
680,084850,아이티엠반도체,20.16,3.84,1034616.0
681,027360,아주IB투자,46.5,4.51,759137.0
682,032080,아즈텍WB,11.15,0.58,55339.0
683,013310,아진산업,8.82,0.68,144166.0
684,059120,아진엑스텍,28.34,1.71,69897.0
685,158430,아톤,0.0,2.29,104921.0
686,067160,아프리카TV,24.81,7.59,902339.0
687,001540,안국약품,59.95,1.17,172812.0
688,053800,안랩,29.72,3.19,655908.0
689,065660,안트로젠,0.0,6.45,446038.0
690,297570,알로이스,0.0,5.21,86041.0
691,260660,알리코제약,11.52,1.66,119484.0
692,131370,알서포트,48.86,6.97,431996.0
693,140670,알에스오토메이션,531.25,1.97,77377.0
694,096610,알에프세미,0.0,0.93,53930.0
695,061040,알에프텍,0.0,1.27,224841.0
696,148250,알엔투테크놀로지,125.19,3.76,123330.0
697,347860,알체라,0.0,35.31,470582.0
698,196170,알테오젠,0.0,53.37,2516228.0
699,123750,알톤스포츠,0.0,4.24,67300.0
700,085810,알티캐스트,0.0,0.67,56122.0
701,117670,알파홀딩스,0.0,1.15,94837.0
702,291650,압타머사이언스,0.0,23.7,185408.0
703,293780,압타바이오,0.0,7.96,610238.0
704,196300,애니젠,0.0,4.7,70547.0
705,310200,애니플러스,0.0,0.86,45736.0
706,205500,액션스퀘어,0.0,4.5,90932.0
707,052790,액토즈소프트,4.81,0.88,103449.0
708,131400,액트,0.0,2.1,106672.0
709,290740,액트로,6.77,1.33,101153.0
710,238090,앤디포스,0.0,1.87,225611.0
711,092600,앤씨앤,0.0,2.29,97301.0
712,129890,앱코,44.09,18.96,245609.0
713,174900,앱클론,167.88,12.86,459106.0
714,255440,야스,10.43,1.14,171060.0
715,030960,양지사,1.35,1.0,189363.0
716,102120,어보브반도체,16.07,2.53,228721.0
717,238120,얼라인드,514.38,2.82,59169.0
718,019990,에너토크,158.24,1.97,78732.0
719,041440,에버다임,95.38,0.58,111079.0
720,038680,에스넷,18.46,1.68,121046.0
721,217480,에스디생명공학,0.0,1.17,106023.0
722,121890,에스디시스템,0.0,0.72,7101.0
723,097780,에스맥,0.0,1.54,382578.0
724,042110,에스씨디,0.0,0.75,75152.0
725,298060,에스씨엠생명과학,0.0,19.48,395428.0
726,065420,에스아이리소스,0.0,3.59,42391.0
727,103230,에스앤더블류,0.0,0.46,18036.0
728,101490,에스앤에스텍,60.98,7.17,690737.0
729,095910,에스에너지,0.0,0.83,91107.0
730,275630,에스에스알,32.84,1.49,37774.0
731,031330,에스에이엠티,7.2,1.15,273487.0
732,060540,에스에이티,6.94,0.76,64419.0
733,056190,에스에프에이,10.29,1.66,1456100.0
734,080000,에스엔유,18.5,1.24,143470.0
735,041510,에스엠,0.0,1.56,694194.0
736,007820,에스엠코어,32.93,1.92,151056.0
737,109610,에스와이,0.0,1.09,178571.0
738,306040,에스제이그룹,12.58,3.26,226421.0
739,080440,에스제이케이,0.0,0.5,6636.0
740,096630,에스코넥,0.0,1.67,150437.0
741,069510,에스텍,5.31,0.77,118374.0
742,041910,에스텍파마,8.4,1.27,130286.0
743,234300,에스트래픽,0.0,4.52,185145.0
744,039440,에스티아이,13.02,1.89,315017.0
745,098660,에스티오,10.24,0.98,34565.0
746,052020,에스티큐브,0.0,9.77,307288.0
747,237690,에스티팜,0.0,5.29,1591357.0
748,050760,에스폴리텍,8.29,1.65,92618.0
749,288620,에스퓨얼셀,128.33,6.22,232008.0
750,317830,에스피시스템스,34.2,1.94,59056.0
751,058610,에스피지,24.32,1.42,191813.0
752,043340,에쎈테크,0.0,3.27,90720.0
753,054630,에이디칩스,0.0,2.12,76864.0
754,200710,에이디테크놀로지,31.63,4.6,337647.0
755,096690,에이루트,18.94,0.49,85214.0
756,298380,에이비엘바이오,0.0,7.5,1020491.0
757,195990,에이비프로바이오,0.0,1.14,209977.0
758,003800,에이스침대,10.35,1.01,474098.0
759,088800,에이스테크,0.0,8.99,837590.0
760,241840,에이스토리,0.0,11.9,462155.0
761,138360,에이씨티,0.0,2.82,155062.0
762,039230,에이아이비트,0.0,0.37,19976.0
763,312610,에이에프더블류,29.02,2.53,180489.0
764,102210,에이치디,0.0,0.73,81066.0
765,072990,에이치시티,15.16,1.86,91791.0
766,176440,에이치엔티,0.0,2.76,164620.0
767,028300,에이치엘비,0.0,20.42,2081629.0
768,067630,에이치엘비생명과학,0.0,3.34,558022.0
769,047920,에이치엘비제약,502.94,13.23,382319.0
770,043220,에이치엘비파워,69.67,2.46,95216.0
771,239610,에이치엘사이언스,11.28,2.79,215970.0
772,353070,에이치엠씨제4호스팩,0.0,0.0,9180.0
773,353060,에이치엠씨제5호스팩,0.0,0.0,10435.0
774,044780,에이치케이,41.44,0.71,34513.0
775,071670,에이테크솔루션,108.28,2.24,157000.0
776,045660,에이텍,49.3,4.26,321314.0
777,224110,에이텍티앤,78.23,4.1,200517.0
778,230980,에이트원,0.0,8.31,133797.0
779,021080,에이티넘인베스트,26.28,2.23,177840.0
780,089530,에이티세미콘,0.0,0.81,51056.0
781,200470,에이팩트,27.11,1.87,113748.0
782,073070,에이팸,0.0,0.9,58428.0
783,262260,에이프로,24.47,9.76,259744.0
784,109960,에이프로젠 H&G,0.0,0.6,126516.0
785,089970,에이피티씨,36.2,9.27,559659.0
786,230240,에치에프알,281.98,3.59,312389.0
787,064510,에코마이스터,0.0,1.67,38169.0
788,230360,에코마케팅,26.97,7.99,857324.0
789,038870,에코바이오,13.56,1.57,97648.0
790,128540,에코캡,55.2,0.92,61074.0
791,086520,에코프로,60.47,4.68,1263559.0
792,247540,에코프로비엠,93.14,9.05,3428732.0
793,038110,에코플라스틱,0.0,0.78,85736.0
794,073540,에프알텍,0.0,1.78,55518.0
795,064850,에프앤가이드,43.71,4.08,151000.0
796,064090,에프앤리퍼블릭,0.0,0.74,34617.0
797,036810,에프에스티,28.24,5.06,572617.0
798,173940,에프엔씨엔터,0.0,1.3,86333.0
799,083500,에프엔에스테크,60.4,1.97,102306.0
800,054940,엑사이엔씨,0.0,1.01,52580.0
801,205100,엑셈,32.94,2.41,159586.0
802,070300,엑스큐어,27.49,1.52,35431.0
803,092870,엑시콘,0.0,1.94,146276.0
804,317870,엔바이오니아,60.38,3.31,73661.0
805,067570,엔브이에이치코리아,14.29,1.06,169227.0
806,236810,엔비티,152.52,0.0,205827.0
807,101400,엔시트론,0.0,1.53,28743.0
808,217820,엔에스,14.86,3.13,116323.0
809,031860,엔에스엔,0.0,1.7,87454.0
810,310840,엔에이치스팩13호,0.0,0.0,7182.0
811,353190,엔에이치스팩16호,0.0,0.0,9396.0
812,359090,엔에이치스팩17호,0.0,0.0,14686.0
813,365590,엔에이치스팩18호,0.0,0.0,9614.0
814,265740,엔에프씨,17.96,6.29,158986.0
815,354200,엔젠바이오,0.0,41.46,204021.0
816,208860,엔지스테크널러지,0.0,3.95,43201.0
817,183490,엔지켐생명과학,0.0,13.45,1007728.0
818,182400,엔케이맥스,0.0,5.28,617882.0
819,069410,엔텔스,40.39,1.99,84008.0
820,227950,엔투텍,0.0,1.66,110785.0
821,198080,엔피디,3.33,1.11,83772.0
822,048830,엔피케이,0.0,0.89,35950.0
823,096870,엘디티,0.0,2.9,28617.0
824,061970,엘비세미콘,18.48,4.02,602038.0
825,138690,엘아이에스,0.0,2.11,88953.0
826,290650,엘앤씨바이오,100.91,12.68,730692.0
827,066970,엘앤에프,0.0,15.56,2201372.0
828,156100,엘앤케이바이오,0.0,15.73,493412.0
829,073110,엘엠에스,6.55,0.75,93405.0
830,083310,엘오티베큠,116.08,1.79,283180.0
831,297890,엘이티,11.5,3.9,127259.0
832,037950,엘컴텍,105.0,1.56,115271.0
833,170920,엘티씨,126.44,1.13,105455.0
834,058630,엠게임,22.76,4.51,180585.0
835,019590,엠벤처투자,8.83,1.87,75705.0
836,169330,엠브레인,17.32,3.51,79371.0
837,097520,엠씨넥스,10.77,4.41,991423.0
838,179290,엠아이텍,36.75,2.78,137518.0
839,009780,엠에스씨,7.4,0.96,86944.0
840,123040,엠에스오토텍,13.03,1.48,249689.0
841,323230,엠에프엠코리아,0.0,0.0,38081.0
842,032790,엠젠플러스,0.0,3.09,89497.0
843,033160,엠케이전자,33.48,0.8,245337.0
844,347890,엠투아이,24.79,4.0,166974.0
845,033310,엠투엔,74.0,5.82,328409.0
846,259630,엠플러스,68.18,3.31,153933.0
847,115960,연우,19.93,1.6,334746.0
848,060850,영림원소프트랩,18.42,8.33,106923.0
849,007530,영신금속,8.03,1.11,46391.0
850,143540,영우디에스피,0.0,3.77,96408.0
851,036560,영풍정밀,10.3,0.46,129623.0
852,265560,영화테크,0.0,2.5,113049.0
853,036000,예림당,0.0,0.32,68181.0
854,250930,예선테크,0.0,2.37,85306.0
855,053280,예스24,0.0,4.16,265740.0
856,122640,예스티,0.0,3.7,241921.0
857,045060,오공,10.98,1.04,82592.0
858,080520,오디텍,38.7,0.74,87277.0
859,039830,오로라,27.31,1.02,108167.0
860,322310,오로스테크놀로지,43.77,17.55,418929.0
861,046120,오르비텍,181.4,2.71,185566.0
862,014940,오리엔탈정공,49.22,5.5,172724.0
863,065500,오리엔트정공,0.0,2.74,135969.0
864,010470,오리콤,11.05,0.83,69649.0
865,053980,오상자이엘,0.0,3.07,116249.0
866,052420,오성첨단소재,18.45,1.55,295526.0
867,241790,오션브릿지,15.19,2.57,166044.0
868,039200,오스코텍,0.0,23.39,1195099.0
869,226400,오스테오닉,98.5,1.72,60005.0
870,031510,오스템,0.0,0.82,96740.0
871,048260,오스템임플란트,0.0,15.17,1214286.0
872,138080,오이솔루션,9.75,3.53,492427.0
873,080580,오킨스전자,1647.22,16.07,524191.0
874,067170,오텍,18.36,1.42,203169.0
875,173130,오파스넷,0.0,3.14,55507.0
876,049480,오픈베이스,57.25,1.42,91753.0
877,309930,오하임아이엔티,0.0,0.0,62798.0
878,244460,올리패스,0.0,11.46,157851.0
879,226950,올릭스,0.0,12.22,534130.0
880,057540,옴니시스템,4.62,0.92,99402.0
881,082210,옵트론텍,19.63,1.91,214267.0
882,109080,옵티시스,16.17,1.39,52753.0
883,153710,옵티팜,0.0,4.26,152706.0
884,321820,와이더플래닛,0.0,59.24,171557.0
885,122990,와이솔,10.55,1.07,365021.0
886,232140,와이아이케이,0.0,4.17,535901.0
887,067900,와이엔텍,17.29,2.36,318494.0
888,155650,와이엠씨,0.0,2.32,187759.0
889,251370,와이엠티,22.72,3.92,305829.0
890,066430,와이오엠,0.0,2.55,37974.0
891,193250,와이제이엠게임즈,0.0,1.66,119124.0
892,273060,와이즈버즈,0.0,0.0,82980.0
893,019210,와이지-원,195.37,0.77,244896.0
894,122870,와이지엔터테인먼트,0.0,2.4,819813.0
895,332570,와이팜,30.53,7.45,384413.0
896,079000,와토스코리아,18.12,0.76,57024.0
897,114630,우노앤컴퍼니,0.0,1.15,76557.0
898,032820,우리기술,0.0,3.92,169665.0
899,041190,우리기술투자,68.93,10.73,810600.0
900,115440,우리넷,30.42,1.09,78669.0
901,046970,우리로,0.0,1.73,53792.0
902,082850,우리바이오,39.53,2.04,190003.0
903,215360,우리산업,31.67,2.04,231957.0
904,072470,우리산업홀딩스,532.0,0.78,100481.0
905,073560,우리손에프앤지,39.1,0.9,165132.0
906,153490,우리이앤엘,13.43,1.09,66367.0
907,037400,우리조명,52.92,1.0,69910.0
908,101170,우림기계,0.0,0.71,61223.0
909,066590,우수AMS,568.18,2.56,222613.0
910,103840,우양,19.91,2.77,83448.0
911,046940,우원개발,8.75,1.53,129412.0
912,215380,우정바이오,221.79,2.43,75097.0
913,065680,우주일렉트로,19.79,1.46,276668.0
914,018620,우진비앤지,0.0,2.61,79157.0
915,307280,원바이오젠,0.0,0.0,90144.0
916,053080,원방테크,12.69,1.78,194525.0
917,032940,원익,2.1,0.86,98243.0
918,240810,원익IPS,57.51,4.48,2537638.0
919,074600,원익QnC,241.92,2.96,629598.0
920,104830,원익머트리얼즈,17.0,1.55,477843.0
921,014190,원익큐브,42.92,2.04,164079.0
922,030530,원익홀딩스,14.89,0.66,510543.0
923,012620,원일특강,4.71,0.4,46860.0
924,008370,원풍,35.32,1.0,73320.0
925,008290,원풍물산,0.0,1.79,81387.0
926,101160,월덱스,21.06,4.57,410298.0
927,095270,웨이브일렉트로,0.0,3.31,60301.0
928,065950,웰크론,0.0,2.28,140592.0
929,076080,웰크론한텍,0.0,1.04,67932.0
930,196700,웹스,0.0,0.73,28561.0
931,069080,웹젠,30.28,4.12,1463636.0
932,053580,웹케시,50.85,8.92,483601.0
933,071460,위니아딤채,30.38,1.66,143150.0
934,044340,위닉스,9.22,2.68,408408.0
935,330350,위더스제약,17.13,2.03,156065.0
936,348350,위드텍,15.48,3.61,233968.0
937,112040,위메이드,0.0,4.25,1008000.0
938,065370,위세아이텍,24.81,5.97,86802.0
939,038620,위즈코프,752.5,1.53,61085.0
940,299900,위지윅스튜디오,62.99,6.5,402147.0
941,036090,위지트,62.9,2.12,175951.0
942,136540,윈스,12.55,1.79,202488.0
943,320000,윈텍,0.0,0.0,51150.0
944,097800,윈팩,11.38,2.29,111311.0
945,192390,윈하이텍,0.0,0.73,37939.0
946,313760,윌링스,20.5,1.97,71471.0
947,036200,유니셈,17.22,3.07,395568.0
948,018000,유니슨,0.0,5.86,521161.0
949,203450,유니온커뮤니티,16.05,2.03,70459.0
950,011320,유니크,36.82,1.56,156498.0
951,086390,유니테스트,17.55,2.93,467064.0
952,241690,유니테크노,27.57,2.37,155561.0
953,142210,유니트론텍,24.25,1.81,88167.0
954,048430,유라테크,55.69,1.2,129600.0
955,206650,유바이오로직스,0.0,16.75,715331.0
956,089850,유비벨록스,14.16,1.16,85744.0
957,032620,유비케어,58.65,3.97,407138.0
958,264450,유비쿼스,20.11,2.54,224381.0
959,078070,유비쿼스홀딩스,51.3,2.03,406652.0
960,024800,유성티엔에스,3.88,0.5,97425.0
961,054930,유신,0.0,0.71,57900.0
962,069330,유아이디,0.0,0.82,12542.0
963,049520,유아이엘,10.76,0.55,92586.0
964,313750,유안타제4호스팩,0.0,0.0,9858.0
965,336060,유안타제5호스팩,0.0,0.0,12364.0
966,340360,유안타제6호스팩,0.0,0.0,24266.0
967,367460,유안타제7호스팩,0.0,0.0,11578.0
968,056090,유앤아이,0.0,0.94,40980.0
969,263770,유에스티,57.22,3.16,146467.0
970,340930,유일에너테크,18.77,15.58,210742.0
971,023410,유진기업,21.03,0.58,442218.0
972,056080,유진로봇,0.0,2.94,152674.0
973,321260,유진스팩4호,0.0,0.0,7434.0
974,331380,유진스팩5호,0.0,0.0,8461.0
975,084370,유진테크,173.35,4.3,1020910.0
976,178780,유테크,0.0,1.92,60240.0
977,179900,유티아이,64.67,5.26,332241.0
978,263050,유틸렉스,0.0,9.2,599463.0
979,191410,육일씨엔에쓰,0.0,1.01,29774.0
980,072770,율호,0.0,3.9,90959.0
981,039020,이건홀딩스,19.19,0.54,80627.0
982,060230,이그잭스,0.0,2.11,126035.0
983,067920,이글루시큐리티,30.14,1.45,69935.0
984,044960,이글벳,80.1,2.85,101261.0
985,302430,이노메트리,39.06,3.45,183273.0
986,073490,이노와이어리스,23.01,3.74,339572.0
987,086250,이노와이즈,0.0,0.0,43288.0
988,215790,이노인스트루먼트,0.0,1.52,90436.0
989,246960,이노테라피,0.0,5.6,84490.0
990,088390,이녹스,0.0,0.96,115015.0
991,272290,이녹스첨단소재,15.29,3.02,531189.0
992,053350,이니텍,0.0,0.87,100340.0
993,258610,이더블유케이,0.0,2.21,109572.0
994,215090,이디티,0.0,0.94,44171.0
995,041520,이라이콤,0.0,0.71,145655.0
996,264850,이랜시스,50.21,2.69,69292.0
997,054210,이랜텍,13.73,1.05,198283.0
998,164060,이루다,21.49,4.42,84571.0
999,065440,이루온,81.75,1.29,44595.0
1000,115610,이미지스,0.0,1.47,17256.0
1001,349720,이베스트스팩5호,0.0,0.0,7475.0
1002,323210,이베스트이안스팩1호,0.0,0.0,6640.0
1003,078020,이베스트투자증권,6.44,0.79,404458.0
1004,080010,이상네트웍스,7.18,0.72,68694.0
1005,086890,이수앱지스,0.0,6.97,460539.0
1006,047560,이스트소프트,0.0,2.73,103449.0
1007,067010,이씨에스,23.21,1.96,87902.0
1008,052190,이에스에이,0.0,0.39,13511.0
1009,226360,이엑스티,0.0,1.61,120351.0
1010,101360,이엔드디,28.94,19.27,312708.0
1011,102710,이엔에프테크놀로지,12.07,2.12,566513.0
1012,066980,이엔코퍼레이션,232.0,1.87,208334.0
1013,063760,이엘피,15.3,0.92,34030.0
1014,087730,이엠네트웍스,0.0,9.54,26571.0
1015,123570,이엠넷,15.68,1.93,112494.0
1016,083470,이엠앤아이,1.64,7.24,35543.0
1017,095190,이엠코리아,0.0,2.58,214553.0
1018,091120,이엠텍,722.92,1.55,278657.0
1019,039030,이오테크닉스,120.53,3.75,1461099.0
1020,294090,이오플로우,0.0,177.47,736208.0
1021,088290,이원컴포텍,47.85,6.75,176563.0
1022,181340,이즈미디어,0.0,4.17,150628.0
1023,353810,이지바이오,0.0,0.0,241735.0
1024,090850,이지웰,37.7,5.55,217517.0
1025,099750,이지케어텍,0.0,2.78,115267.0
1026,035810,이지홀딩스,118.33,0.65,256781.0
1027,160600,이큐셀,0.0,0.55,18642.0
1028,092130,이크레더블,19.44,4.94,265561.0
1029,096040,이트론,0.0,3.7,363022.0
1030,134060,이퓨쳐,25.14,2.48,45689.0
1031,001840,이화공영,528.57,3.43,146563.0
1032,024810,이화전기,0.0,0.8,168085.0
1033,041830,인바디,13.25,1.99,277781.0
1034,352940,인바이오,24.06,3.22,109920.0
1035,079950,인베니아,47.64,1.3,58580.0
1036,277410,인산가,16.65,1.75,55579.0
1037,060150,인선이엔티,30.39,2.5,623952.0
1038,033230,인성정보,0.0,1.39,79591.0
1039,037330,인지디스플레,30.27,0.89,148771.0
1040,083640,인콘,0.0,1.29,97126.0
1041,216050,인크로스,48.63,7.39,485824.0
1042,049070,인탑스,14.83,1.21,528900.0
1043,119610,인터로조,15.03,2.05,262147.0
1044,017250,인터엠,0.0,0.52,33568.0
1045,035080,인터파크,0.0,0.97,394985.0
1046,051370,인터플렉스,0.0,1.29,279930.0
1047,064290,인텍플러스,52.9,13.68,298915.0
1048,189300,인텔리안테크,59.7,5.93,505097.0
1049,150840,인트로메딕,0.0,3.71,69640.0
1050,048530,인트론바이오,0.0,12.7,863618.0
1051,175140,인포마크,0.0,1.99,30472.0
1052,115310,인포바인,5.09,0.79,67210.0
1053,039290,인포뱅크,117.68,1.93,101285.0
1054,041020,인프라웨어,0.0,3.38,94407.0
1055,071200,인피니트헬스케어,24.44,2.09,177118.0
1056,101930,인화정공,0.0,0.65,86132.0
1057,068330,일신바이오,45.64,5.48,219975.0
1058,058450,일야,0.0,1.13,21742.0
1059,019540,일지테크,0.0,0.43,50608.0
1060,094820,일진파워,7.26,0.91,87607.0
1061,049550,잉크테크,0.0,3.65,131203.0
1062,254120,자비스,0.0,2.63,43108.0
1063,221610,자안,59.67,1.72,100698.0
1064,043910,자연과환경,0.0,1.81,82258.0
1065,234920,자이글,0.0,1.03,53041.0
1066,289220,자이언트스텝,0.0,33.09,297924.0
1067,174880,장원테크,0.0,0.47,70633.0
1068,049630,재영솔루텍,11.73,1.29,70738.0
1069,110020,전진바이오팜,0.0,21.54,72504.0
1070,065530,전파기지국,103.44,3.52,246063.0
1071,208140,정다운,99.86,1.75,120198.0
1072,022220,정산애강,9.62,1.33,110581.0
1073,040420,정상제이엘에스,12.63,1.59,101747.0
1074,045510,정원엔시스,76.8,1.6,61842.0
1075,065620,제낙스,0.0,48.33,78983.0
1076,217190,제너셈,14.27,2.2,46038.0
1077,095700,제넥신,0.0,7.64,2365684.0
1078,072520,제넨바이오,0.0,7.91,290916.0
1079,122310,제노레이,9.93,2.41,143938.0
1080,361390,제노코,35.15,61.39,135539.0
1081,187420,제노포커스,0.0,3.24,170906.0
1082,225220,제놀루션,0.0,42.87,139442.0
1083,123330,제닉,0.0,1.4,37870.0
1084,159580,제로투세븐,22.2,2.89,210343.0
1085,147830,제룡산업,27.14,1.22,69200.0
1086,033100,제룡전기,18.25,1.82,101996.0
1087,079370,제우스,19.46,1.23,274657.0
1088,054950,제이브이엠,36.63,1.86,120604.0
1089,090470,제이스텍,66.57,0.81,104958.0
1090,287410,제이시스메디칼,0.0,0.0,282891.0
1091,137950,제이씨케미칼,11.28,1.46,137615.0
1092,033320,제이씨현시스템,218.11,1.81,154253.0
1093,204270,제이앤티씨,5.9,1.77,576749.0
1094,026040,제이에스티나,0.0,0.79,35731.0
1095,126880,제이엔케이히터,21.15,1.88,175197.0
1096,322510,제이엘케이,0.0,3.76,138288.0
1097,033050,제이엠아이,0.0,1.17,41539.0
1098,094970,제이엠티,62.02,1.07,59205.0
1099,058420,제이웨이,0.0,0.53,6689.0
1100,089790,제이티,20.39,2.99,79945.0
1101,052670,제일바이오,46.71,3.37,106500.0
1102,199820,제일전기공업,14.61,3.25,238865.0
1103,023440,제일제강,0.0,1.85,123961.0
1104,038010,제일테크노스,17.72,1.03,78480.0
1105,080220,제주반도체,0.0,2.46,204193.0
1106,216080,제테마,0.0,9.68,343422.0
1107,229000,젠큐릭스,0.0,672.41,126107.0
1108,082270,젬백스,0.0,9.81,962670.0
1109,064800,젬백스링크,28.33,0.83,120205.0
1110,041590,젬백스지오,0.0,0.74,66944.0
1111,044060,조광ILI,25.82,1.62,121885.0
1112,034940,조아제약,0.0,2.25,130890.0
1113,101730,조이맥스,0.0,7.78,98091.0
1114,067000,조이시티,0.0,12.52,424834.0
1115,033340,좋은사람들,0.0,0.49,52653.0
1116,036930,주성엔지니어링,20.97,2.23,540391.0
1117,239340,줌인터넷,0.0,5.57,146775.0
1118,072020,중앙백신,95.43,2.05,176790.0
1119,000440,중앙에너비스,75.53,1.38,62084.0
1120,228760,지노믹트리,0.0,2.28,248828.0
1121,314130,지놈앤컴퍼니,0.0,0.0,678550.0
1122,043610,지니뮤직,53.41,2.56,391117.0
1123,263860,지니언스,21.37,2.04,69229.0
1124,303030,지니틱스,246.67,4.38,131685.0
