,종목코드,PER,PBR,EPS,BPS,DIV,DPS
566,118000,0.0,2.47,0,1020,0.0,0
567,010050,8.82,1.28,78,536,0.0,0
568,006980,8.8,0.73,464,5612,0.37,15
569,017370,16.71,0.93,347,6224,0.0,0
570,105840,0.0,0.84,0,5704,2.1,100
571,010400,28.21,0.56,279,14032,3.18,250
572,049800,0.0,1.37,0,5263,0.0,0
573,016880,0.0,3.17,0,917,0.0,0
574,095720,0.0,0.94,0,3510,9.37,310
575,005820,15.45,0.57,1450,39414,1.12,250
576,010600,0.0,1.59,0,1774,0.0,0
577,008600,0.0,0.99,0,1697,0.0,0
578,033270,23.67,3.14,2087,15716,0.67,330
579,014830,8.89,0.85,7600,79982,1.78,1200
580,000910,0.0,1.38,0,6355,1.14,100
581,047400,71.58,2.0,57,2045,1.23,50
582,011330,6.66,1.26,235,1238,0.0,0
583,077500,12.01,1.46,953,7830,1.31,150
584,002920,4.62,0.29,678,10636,6.38,200
585,000700,39.26,0.74,163,8702,0.0,0
586,003470,8.97,0.59,394,5947,0.0,0
587,003475,0.0,0.0,0,0,0.0,0
588,011690,0.0,0.61,0,3970,0.0,0
589,072130,0.0,1.49,0,2745,0.0,0
590,000220,23.16,1.51,392,6005,2.31,210
591,000225,0.0,0.0,0,0,2.45,220
592,000227,0.0,0.0,0,0,0.99,220
593,001200,9.46,0.5,427,8151,1.73,70
594,000100,102.27,2.72,616,23178,0.63,400
595,000105,0.0,0.0,0,0,0.68,410
596,003460,25.71,0.41,99,6180,4.72,120
597,003465,0.0,0.0,0,0,4.92,130
598,008730,27.72,1.48,734,13790,2.46,500
599,008250,131.1,0.59,73,16294,2.09,200
600,025820,0.0,0.93,0,3027,1.07,30
601,214320,16.71,1.61,3681,38184,2.44,1500
602,139480,22.44,0.54,7620,315997,1.17,2000
603,007660,0.0,1.85,0,1842,1.76,60
604,005950,0.0,0.65,0,18013,3.43,400
605,015020,4.95,1.33,307,1141,0.0,0
606,093230,403.0,1.61,1,251,0.0,0
607,074610,0.0,3.79,0,1232,0.0,0
608,102460,48.3,1.32,352,12879,2.06,350
609,084680,125.37,1.24,27,2729,0.0,0
610,000760,0.0,0.65,0,36329,0.0,0
611,014990,0.0,1.21,0,1063,0.0,0
612,101140,8.35,2.06,410,1664,0.0,0
613,006490,0.0,11.96,0,260,0.0,0
614,023800,0.0,1.23,0,11832,0.69,100
615,034590,9.93,0.61,2598,42280,4.84,1250
616,129260,0.0,0.73,0,5900,0.0,0
617,023810,0.0,0.73,0,9376,1.74,120
618,249420,0.0,1.49,0,10643,0.0,0
619,000230,0.0,1.2,0,11931,0.7,100
620,013360,48.0,0.85,30,1688,1.04,15
621,003120,16.9,0.63,4859,129883,0.91,750
622,003200,30.64,0.32,3084,293218,1.59,1500
623,007110,155.83,2.79,12,671,0.0,0
624,007570,60.31,3.28,548,10081,0.36,120
625,007575,0.0,0.0,0,0,0.46,145
626,008500,0.0,0.65,0,24611,0.0,0
627,081000,44.2,3.19,914,12656,0.74,300
628,020760,0.0,2.7,0,1665,0.0,0
629,020150,66.83,5.48,1016,12390,0.07,50
630,103590,39.48,0.47,97,8191,0.0,0
631,015860,18.36,0.87,274,5815,1.99,100
632,226320,0.0,1.45,0,18789,0.37,100
633,317400,17.35,2.17,631,5048,0.91,100
634,033240,0.0,1.07,0,15564,0.0,0
635,000950,0.0,0.78,0,50283,0.0,0
636,194370,29.8,1.64,646,11755,2.6,500
637,025620,0.0,0.91,0,1906,0.0,0
638,036420,645.57,2.3,79,22129,0.0,0
639,030000,15.59,2.58,1363,8229,3.86,820
640,271980,0.0,3.45,0,11564,0.18,70
641,001560,9.17,0.93,853,8396,2.81,220
642,002620,0.0,0.73,0,24634,0.39,70
643,006220,9.71,0.5,796,15491,1.29,100
644,089590,0.0,2.07,0,11248,0.0,0
645,004910,0.0,0.52,0,13495,2.84,200
646,004700,13.37,1.32,4076,41361,0.0,0
647,001550,0.0,2.3,0,9237,0.0,0
648,000480,10.96,0.55,7493,147942,4.87,4000
649,120030,11.45,1.54,11834,87844,1.11,1500
650,018470,0.0,0.37,0,1617,0.0,0
651,002600,13.65,0.83,13076,215770,3.36,6000
652,185750,29.05,3.32,4751,41506,0.65,900
653,063160,24.87,1.96,2280,28890,0.35,200
654,001630,11.52,1.11,8988,93600,1.26,1300
655,044380,0.0,1.44,0,731,0.0,0
656,013890,14.51,3.3,5473,24027,1.57,1250
657,013870,51.05,0.62,143,11858,0.41,30
658,071320,0.0,0.29,0,132086,0.0,0
659,010580,0.0,0.97,0,314,0.0,0
660,035000,6.13,0.67,941,8625,5.2,300
661,088790,0.0,0.74,0,8030,1.67,100
662,003780,15.05,2.5,525,3159,2.53,200
663,010640,5.27,1.5,755,2658,2.51,100
664,100250,10.62,0.53,276,5507,5.8,170
665,051630,0.0,2.9,0,2221,0.0,0
666,272450,0.0,3.57,0,5750,0.0,0
667,011000,0.0,13.03,0,898,0.0,0
668,002780,24.68,5.2,140,664,0.0,0
669,002787,0.0,0.0,0,0,0.0,0
670,002785,0.0,0.0,0,0,0.0,0
671,009310,0.0,1.56,0,1002,0.0,0
672,000650,132.61,1.88,506,35686,7.45,5000
673,033250,0.0,1.73,0,954,0.0,0
674,035720,0.0,8.22,0,60603,0.03,127
675,006380,0.0,0.86,0,4613,0.0,0
676,109070,0.0,4.06,0,1010,0.0,0
677,001620,0.0,0.35,0,2665,0.0,0
678,029460,6.72,0.82,4054,33184,0.92,250
679,344820,0.0,0.0,0,0,0.0,0
680,281820,14.15,1.81,1859,14541,0.76,200
681,007815,0.0,0.0,0,0,0.0,0
682,007810,494.0,1.01,25,12169,0.0,0
683,00781K,0.0,0.0,0,0,0.0,0
684,003690,5.46,0.41,1550,20404,5.91,500
685,192820,38.51,3.57,3168,34178,0.74,900
686,044820,390.48,0.54,42,30613,1.52,250
687,005070,0.0,3.68,0,5026,0.0,0
688,005420,0.0,2.06,0,5351,0.0,0
689,071950,16.64,1.44,70,811,0.0,0
690,002020,0.0,0.53,0,43841,2.16,500
691,003070,11.08,1.17,1922,18259,1.64,350
692,003075,0.0,0.0,0,0,1.55,400
693,144620,0.0,2.97,0,1028,0.0,0
694,002025,0.0,0.0,0,0,3.99,550
695,120110,55.01,0.88,1087,67767,1.51,900
696,120115,0.0,0.0,0,0,3.59,950
697,138490,44.27,1.22,143,5200,1.11,70
698,021240,14.21,4.48,4611,14611,3.66,2400
699,031820,76.0,1.09,20,1398,0.0,0
700,192400,9.98,1.35,12779,94719,2.35,3000
701,284740,14.8,2.21,2892,19326,1.31,560
702,015590,37.82,1.43,17,451,0.0,0
703,264900,7.37,0.98,1425,10682,2.38,250
704,26490K,0.0,0.0,0,0,2.41,252
705,005740,0.0,0.57,0,17087,1.03,100
706,005745,0.0,0.0,0,0,0.71,105
707,020120,101.08,11.58,139,1213,0.0,0
708,039490,8.99,1.43,14017,87976,1.59,2000
709,012170,0.0,0.0,0,0,0.0,0
710,014580,31.39,0.96,148,4846,2.15,100
711,015890,7.77,0.98,1023,8089,4.65,370
712,006890,16.08,1.35,858,10215,1.09,150
713,003240,5.69,0.32,161659,2855185,0.17,1550
714,011280,18.93,1.18,270,4325,5.68,290
715,004100,0.0,0.91,0,1773,0.31,5
716,004105,0.0,0.0,0,0,0.33,10
717,009410,9.05,0.82,1326,14630,1.25,150
718,009415,0.0,0.0,0,0,1.29,155
719,001420,59.04,1.02,73,4237,1.97,85
720,007980,7.9,0.55,241,3458,1.57,30
721,055490,31.73,2.4,1617,21349,0.0,0
722,078000,15.11,1.0,761,11450,4.78,550
723,214420,0.0,1.42,0,5600,0.0,0
724,019180,3.31,0.9,959,3503,1.89,60
725,363280,0.0,0.0,0,0,0.0,0
726,36328K,0.0,0.0,0,0,0.0,0
727,091810,0.0,1.18,0,2357,0.0,0
728,004870,0.0,0.66,0,2103,0.0,0
729,005690,206.16,17.52,73,859,0.0,0
730,036580,0.0,0.88,0,7977,0.71,50
731,028670,21.73,1.14,284,5400,0.0,0
732,010820,0.0,4.55,0,583,0.0,0
733,016800,8.19,0.76,3601,38601,3.39,1000
734,001020,0.0,5.24,0,436,0.0,0
735,090080,0.0,1.8,0,610,0.0,0
736,010770,0.0,0.46,0,7971,4.13,150
737,058430,64.91,0.8,446,36256,1.38,400
738,047050,11.87,0.82,1697,24703,3.47,700
739,003670,98.79,10.1,1569,15352,0.26,400
740,007630,0.0,0.81,0,1509,0.0,0
741,017810,304.46,1.81,56,9425,0.6,102
742,103140,53.26,0.68,629,49306,1.19,400
743,005810,9.02,0.37,2544,62585,6.1,1400
744,033180,0.0,1.11,0,3111,0.0,0
745,086790,5.42,0.46,7898,93673,4.91,2100
746,293480,13.81,1.81,1778,13601,1.87,460
747,039130,0.0,4.36,0,15562,1.47,1000
748,071090,1790.63,0.45,16,63833,0.35,100
749,019490,0.0,3.13,0,3091,0.0,0
750,000080,0.0,2.54,0,14488,1.9,700
751,000087,0.0,0.0,0,0,0.0,0
752,000140,0.0,0.92,0,18398,2.06,350
753,000145,0.0,0.0,0,0,2.64,400
754,036460,85.32,0.4,395,85073,1.13,380
755,005430,7.69,0.4,5318,102021,2.44,1000
756,071050,5.92,1.05,14467,81250,3.39,2900
757,071055,0.0,0.0,0,0,4.59,2962
758,010040,20.93,0.66,193,6144,0.87,35
759,025540,23.55,1.06,3062,68181,0.97,700
760,004090,0.0,1.27,0,212214,0.56,1500
761,002200,5.43,0.39,4505,61942,2.45,600
762,002960,15.58,3.35,16174,75323,6.35,16000
763,000240,11.21,0.52,1650,35269,1.89,350
764,123890,6.38,0.88,733,5339,4.28,200
765,015760,0.0,0.22,0,105140,0.0,0
766,006200,0.0,0.67,0,2289,0.0,0
767,009540,61.15,0.82,2183,163436,0.0,0
768,023350,0.0,0.81,0,8724,1.42,100
769,025890,0.0,0.65,0,2848,0.0,0
770,000970,15.83,0.78,585,11819,2.16,200
771,104700,25.78,0.68,415,15742,1.87,200
772,017960,28.54,1.73,431,7114,0.98,120
773,161890,44.7,2.79,1284,20601,0.57,330
774,024720,12.16,1.25,2364,22998,0.68,195
775,161390,14.48,0.85,3387,57774,1.12,550
776,034830,5.37,0.69,449,3476,4.56,110
777,007280,0.0,0.98,0,2085,0.0,0
778,010100,8.18,0.43,373,7092,1.64,50
779,047810,21.02,3.14,1748,11714,1.09,400
780,123690,0.0,5.43,0,2190,0.0,0
781,003350,0.0,3.31,0,10597,0.28,100
782,011500,24.39,2.07,652,7692,0.94,150
783,002390,10.75,1.1,2544,24757,1.01,275
784,014790,187.5,0.99,28,5322,0.0,0
785,060980,10.41,0.48,3921,84613,4.9,2000
786,053690,4.82,0.99,2222,10777,1.87,200
787,042700,63.71,6.36,383,3839,0.41,100
788,008930,124.2,6.04,467,9607,0.34,200
789,128940,72.73,5.27,4352,60099,0.16,500
790,009240,48.08,4.62,2423,25215,1.03,1200
791,020000,10.46,0.96,3881,42450,1.11,450
792,003680,0.0,0.99,0,8081,0.0,0
793,105630,0.0,2.02,0,9945,2.49,500
794,069640,0.0,0.49,0,7793,0.0,0
795,016450,16.06,1.21,513,6786,3.03,250
796,010420,12.95,1.0,154,2004,1.25,25
797,009180,15.88,1.99,215,1713,1.17,40
798,213500,8.53,0.58,1683,24810,4.18,600
799,014680,30.91,6.07,7798,39713,0.62,1500
800,004710,43.06,1.3,245,8145,0.0,0
801,004150,6.45,0.42,602,9195,0.0,0
802,025750,0.0,1.09,0,1914,0.0,0
803,004960,3.24,0.46,6212,43693,1.74,350
804,011700,45.88,0.94,51,2496,0.64,15
805,001750,6.55,0.51,1726,22236,3.1,350
806,001755,0.0,0.0,0,0,2.3,400
807,018880,29.56,4.25,597,4153,1.81,320
808,009420,61.07,8.52,375,2688,0.0,0
809,014130,12.88,1.04,479,5960,1.13,70
810,300720,17.19,0.79,9772,214009,2.8,4700
811,002220,0.0,0.35,0,6586,0.0,0
812,006390,17.9,3.62,2458,12164,2.27,1000
813,003300,27.66,0.38,461,33397,3.61,460
814,051600,9.25,1.33,3407,23632,6.1,1920
815,052690,32.35,1.74,694,12878,1.38,310
816,130660,8.89,1.79,530,2632,4.82,227
817,002320,0.0,0.59,0,72343,1.16,500
818,097230,1.44,2.53,5185,2943,0.0,0
819,003480,3.35,0.34,1160,11298,0.0,0
820,180640,0.0,2.75,0,20882,0.44,255
821,18064K,0.0,0.0,0,0,0.71,280
822,005110,0.0,2.07,0,593,0.0,0
823,009460,18.4,1.6,125,1440,0.87,20
824,000880,30.3,0.7,1051,45198,2.2,700
825,00088K,0.0,0.0,0,0,5.23,750
826,088350,178.33,0.22,18,14606,0.93,30
827,000370,0.0,0.4,0,12154,0.0,0
828,009830,0.0,1.47,0,34147,0.4,200
829,009835,0.0,0.0,0,0,0.42,250
830,272210,31.3,2.52,706,8786,1.4,310
831,012450,15.99,0.85,2558,48217,0.0,0
832,000885,0.0,0.0,0,0,1.74,750
833,003530,8.32,0.81,511,5265,0.0,0
834,003535,0.0,0.0,0,0,0.0,0
835,195870,30.89,2.71,1078,12267,1.05,350
836,101530,0.0,0.99,0,8359,1.81,150
837,143210,20.97,0.45,320,14807,1.94,130
838,000720,12.05,0.74,3656,59778,1.36,600
839,267270,318.34,0.88,169,61453,0.0,0
840,000725,0.0,0.0,0,0,0.38,650
841,005440,16.8,0.6,628,17576,1.99,210
842,086280,14.0,1.51,13395,124541,1.87,3500
843,064350,0.0,2.1,0,9695,0.0,0
844,079430,18.7,0.81,968,22301,0.83,150
845,012330,12.05,0.86,24234,339207,1.37,4000
846,010620,50.11,1.15,1335,58022,0.52,350
847,069960,10.5,0.5,8639,181263,1.1,1000
848,004560,12.21,0.66,1433,26531,0.57,100
849,004565,0.0,0.0,0,0,0.17,150
850,011760,15.13,0.76,1292,25722,3.07,600
851,004310,184.76,2.84,42,2737,0.58,45
852,322000,12.88,1.26,2788,28380,0.0,0
853,017800,38.49,1.99,1190,22966,1.97,900
854,307950,44.15,4.86,2673,24259,0.6,710
855,011210,37.1,0.68,2078,113690,0.91,700
856,267260,0.0,1.08,0,19418,0.0,0
857,004020,369.62,0.38,130,126631,1.56,750
858,267250,24.6,0.59,11848,490707,6.35,18500
859,005380,19.27,0.86,11310,253001,1.83,4000
860,005387,0.0,0.0,0,0,4.18,4100
861,005389,0.0,0.0,0,0,4.28,4050
862,005385,0.0,0.0,0,0,4.05,4050
863,001500,5.64,0.51,2315,25525,4.6,600
864,227840,12.3,0.74,1183,19704,3.44,500
865,126560,13.97,0.73,343,6569,1.25,60
866,001450,7.75,0.49,3161,50452,3.59,880
867,057050,11.0,0.56,7354,144315,2.47,2000
868,093240,0.0,2.16,0,2007,0.0,0
869,003010,18.28,0.92,412,8192,0.8,60
870,111110,29.34,0.71,346,14353,2.46,250
871,008770,19.38,3.78,4483,22979,0.4,350
872,008775,0.0,0.0,0,0,0.48,400
873,002460,19.24,0.41,634,29797,4.1,500
874,378850,0.0,0.0,0,0,0.0,0
875,241590,17.75,3.18,1031,5759,0.25,45
876,006060,7.12,1.3,1092,5972,0.58,45
877,013520,4.8,0.45,376,4046,1.39,25
878,010690,24.26,0.57,202,8582,1.02,50
879,133820,0.0,0.85,0,3118,0.0,0
880,010660,0.0,0.45,0,5663,0.0,0
881,000850,10.23,0.26,3388,134845,3.61,1250
882,016580,14.69,1.22,1225,14719,1.67,300
883,032560,5.45,0.53,1571,16259,1.17,100
884,004800,17.43,0.77,5100,115817,5.62,5000
885,094280,22.47,4.85,899,4162,2.48,500
886,298040,55.56,0.8,1411,97403,0.0,0
887,298050,0.0,5.27,0,72195,0.0,0
888,298020,26.57,5.07,21569,112984,0.35,2000
889,298000,11.18,2.17,27637,142536,1.62,5000
890,093370,120.69,4.58,87,2295,0.14,15
891,081660,9.85,2.11,4382,20448,0.51,219
892,005870,14.62,1.05,589,8207,0.0,0
893,079980,0.0,0.77,0,11407,1.7,150
894,005010,0.0,0.21,0,52030,2.74,300
895,069260,12.03,1.37,1812,15970,4.59,1000
896,000540,8.05,0.38,510,10926,0.0,0
897,000547,0.0,0.0,0,0,0.0,0
898,000545,0.0,0.0,0,0,0.0,0
899,003280,0.0,0.93,0,276,0.0,0
